distrito,id,descripcion,fecha_inst,longitud,latitud
10,946,OCAÑA 98 - P.P.,1980-01-18T00:00:00Z,-3.7533273433899,40.3853710767773
18,2271,AV. ENSANCHE VALLECAS - M-45 (ESTE),2008-11-20T00:00:00Z,-3.60544550003253,40.3666084470023
9,499,MARQUES DE URQUIJO - MARTIN DE LOS HEROS-TUTOR,1972-08-03T00:00:00Z,-3.71839638545883,40.4299506717733
9,1224,ISAAC PERAL - DONOSO CORTES,1990-09-24T00:00:00Z,-3.71809360804525,40.4366501198011
9,1420,PRINCESA - PL. MONCLOA,1995-06-16T00:00:00Z,-3.71869140036136,40.4340726991693
10,1369,"VALMOJADO, 53",1993-04-28T00:00:00Z,-3.75780121862082,40.3959095151215
20,1157,PLAZA ALSACIA - AQUITANIA,1987-11-13T00:00:00Z,-3.62250316771357,40.4172140252833
9,12,PRINCESA - SERRANO JOVER,1960-01-01T00:00:00Z,-3.71503529261467,40.4288910888527
9,498,FERRAZ - MARQUES URQUIJO,1972-08-03T00:00:00Z,-3.72040583014676,40.4293018081074
3,1107,ALC. SAINZ BARANDA - VAQUERIAS,1985-07-19T00:00:00Z,-3.66590271475187,40.4182504897306
10,1368,"VALMOJADO, 91 - P.P.",1993-04-28T00:00:00Z,-3.75797677162791,40.3949548724055
10,1370,"VALMOJADO, 49 - P.P.",1993-04-28T00:00:00Z,-3.7574370382027,40.3965179269987
18,2060,AV. ENSANCHE VALLECAS - ADOLFO MARSILLAC - P.P.,2008-02-10T00:00:00Z,-3.59812288938147,40.3630726459518
2,1118,EMBAJADORES - AV. PLANETARIO,1986-04-28T00:00:00Z,-3.68999263282596,40.3868828804416
2,1805,EMBAJADORES - PUERTO SERRANO,2004-08-07T00:00:00Z,-3.68862583042686,40.385258951265
4,319,PL. MARQUES SALAMANCA,1968-08-28T00:00:00Z,-3.67975212940757,40.4301313099182
13,1276,MIGUEL HERNANDEZ - LEON FELIPE,1991-07-22T00:00:00Z,-3.63564217168728,40.3873801469869
14,2082,DR. GARCIA TAPIA 114 - FONDO DE SACO,2009-12-09T00:00:00Z,-3.64904425362614,40.4123326786252
20,1590,PL. GRECIA - ARCENTALES - SUECIA,1999-06-22T00:00:00Z,-3.60646143454111,40.43492660138
2,2218,PSO. IMPERIAL - GIL IMON,2015-08-14T00:00:00Z,-3.71696767399214,40.4071327918788
2,4523,"Pº IMPERIAL, 89 - P.P.",2018-04-19T00:00:00Z,-3.71520708551232,40.4022803123877
10,1365,"VALMOJADO, 209",1993-04-28T00:00:00Z,-3.75861447334929,40.3897445219289
11,1813,VIA LUSITANA - HALCONERO DEL REY,2004-07-29T00:00:00Z,-3.73736202235868,40.3708358803753
11,1786,AV. DE LA PESETA - DE LOS MORALES,2004-05-14T00:00:00Z,-3.75609364484931,40.3623174995528
11,1552,CNO. VIEJO LEGANES - RADIO,1998-11-18T00:00:00Z,-3.7238742058064,40.3926393281413
9,1237,PLEYADES - ANA TERESA,1990-11-13T00:00:00Z,-3.78407720428049,40.4609589755334
11,443,GRAL. RICARDOS - PL. TOROS,1971-04-22T00:00:00Z,-3.73699616061255,40.385263932657
14,2197,ARROYO FONTARRON  53 - P.P.,2014-05-12T00:00:00Z,-3.65044008773927,40.4027651852471
9,4621,QUINTANA -TUTOR,2021-02-17T00:00:00Z,-3.71598793485055,40.4284870034614
14,1293,AV. MORATALAZ 59-93-101 - P.P.,1991-05-12T00:00:00Z,-3.65512753858016,40.4061985362773
9,354,FRANCOS RODRIGUEZ - POLICIA,1969-10-06T00:00:00Z,-3.7145154136381,40.4582518429101
5,992,CLARA REY - PADRE XIFRE,1981-11-02T00:00:00Z,-3.67278966739124,40.4406357848938
17,1957,AV. ROSALES - ZAFIRO,2006-06-30T00:00:00Z,-3.67539537386036,40.3490047014989
8,1986,VALLE DE MENA - CNO. GANAPANES,2007-02-04T00:00:00Z,-3.71453118335131,40.4696887729838
8,1211,LA BAÑEZA - CNO.  GANAPANES,1990-07-17T00:00:00Z,-3.71593699022223,40.4758158153121
15,357,EMILIO FERRARI - VITAL AZA,1969-12-06T00:00:00Z,-3.64185304418654,40.4320930484388
11,4586,AV. EURO - DURO,2020-01-07T00:00:00Z,-3.74450617643167,40.3653618434526
13,1148,PIO FELIPE - BOMBEROS,1987-09-07T00:00:00Z,-3.6528509320636,40.3945126268005
20,2069,SUECIA - MARSELLA,2009-10-02T00:00:00Z,-3.61029350327785,40.421523118628
1,1012,FUENCARRAL - FARMACIA,1981-07-07T00:00:00Z,-3.70066610943368,40.423937152684
12,677,ANTONIO LOPEZ - DR. TOLOSA LATOUR,1975-10-21T00:00:00Z,-3.69553352224814,40.3804021832982
12,955,ANTONIO LOPEZ 264 - P.P.,1980-03-18T00:00:00Z,-3.69535630221304,40.37880538138
11,564,ANTONIO LEYVA - ALEJANDRO SANCHEZ,1973-04-23T00:00:00Z,-3.71624564489392,40.3891490121293
11,4594,VIA - STA. LUCRECIA,2020-07-22T00:00:00Z,-3.71972040719647,40.3860612504613
12,1620,ANTONIO LOPEZ - SEBASTIAN GOMEZ,2000-02-03T00:00:00Z,-3.69739454613097,40.3864401629165
12,1925,ANTONIO LOPEZ - VADO,2006-02-16T00:00:00Z,-3.69612181535088,40.3853215918556
10,919,RAFAEL FINAT - BLAS CABRERA,1979-03-26T00:00:00Z,-3.77199563585259,40.3775319210525
6,379,SAN GERMAN - INFANTA MERCEDES,1969-08-09T00:00:00Z,-3.69803561323065,40.4567254763903
8,841,MONFORTE LEMOS - AV. BETANZOS,1978-01-01T00:00:00Z,-3.71212188443927,40.4777673379334
10,713,CAMARENA - OCAÑA,1976-10-28T00:00:00Z,-3.75884667523134,40.3848788685696
11,924,AV. CARABANCHEL ALTO - GOMEZ ARTECHE,1979-05-06T00:00:00Z,-3.75317904514535,40.3702061901507
12,922,ANTONIO LOPEZ - SAN GRACIANO,1979-04-05T00:00:00Z,-3.70417353033688,40.3921620180523
12,304,ANTONIO LOPEZ - EUGENIO CAXES,1968-05-26T00:00:00Z,-3.70324585469937,40.3914614180629
9,1313,AV. VICTORIA - AV. ESTACION,1992-03-18T00:00:00Z,-3.83612414955235,40.4748130162902
13,975,AV. SAN DIEGO - SIERRA DE MOLINA,1980-09-24T00:00:00Z,-3.66860256420469,40.38716631782
2,1920,PSO. MELANCOLICOS - SAN ALEJANDRO,2005-12-30T00:00:00Z,-3.72055654299718,40.4046261700056
20,2255,AQUITANIA - SARRE,2016-11-30T00:00:00Z,-3.61308530674583,40.4205471935609
4,879,AV. BRASILIA - PTE. LA PAZ,1978-06-06T00:00:00Z,-3.6611711705577,40.4408239747918
8,1836,PUENTE DE LA REINA - VALCARLOS,2004-02-08T00:00:00Z,-3.67031060138809,40.5001637521059
8,1835,PUENTE DE LA REINA - SIERRA DE ATAPUERCA,2004-02-08T00:00:00Z,-3.67206537848933,40.5013901835624
8,1829,STO. DOMINGO DE LA CALZADA-CASTIELLO DE JACA-FROMISTA,2004-02-08T00:00:00Z,-3.67791793322804,40.5080223995768
2,1630,RETAMA - OMBU,2000-06-20T00:00:00Z,-3.67614043361354,40.3941280952546
8,1800,VALLE DE MENA - ANTONIO MACHADO,2004-06-29T00:00:00Z,-3.72013871063112,40.4711234124538
9,904,ANTONIO MACHADO - VALDERRODRIGO,1979-12-02T00:00:00Z,-3.71956366052748,40.4699962929932
8,2248,SIERRA ATAPUERCA - PSO. TIERRA MELIDE,2016-07-28T00:00:00Z,-3.66481713031384,40.5075469521829
16,2033,FCO. PI  Y MARGALL - NICETO ALCALA ZAMORA P.P. (ESTE),2007-10-19T00:00:00Z,-3.64653592899049,40.4855508218127
11,1304,NTRA. SRA. FATIMA - GUABAIRO,1992-02-18T00:00:00Z,-3.74607708086184,40.3851946634022
10,1058,CTRA. BOADILLA MONTE - GALICIA,1982-05-27T00:00:00Z,-3.7728292986521,40.3992013380107
7,1020,BLASCO DE GARAY - DONOSO CORTES,1981-08-09T00:00:00Z,-3.7113390606334,40.4363127193872
10,985,MAQUEDA 130 P.P.,1992-07-28T00:00:00Z,-3.76198198559933,40.388702155262
2,413,PL. GRAL. MAROTO,1970-05-08T00:00:00Z,-3.69846787106355,40.393478819506
10,4626,CARAMUEL - CAPRICHOS - P.P.,2021-06-16T00:00:00Z,-3.72976280671736,40.4049669087793
8,1822,CNO. DE SANTIAGO - VILORIA DE LA RIOJA,2004-02-08T00:00:00Z,-3.67152033078396,40.5071965302319
16,888,CTRA. CANILLAS - MATAPOZUELOS - P.P.,1978-09-21T00:00:00Z,-3.65138522754039,40.4630690207765
16,902,CTRA. CANILLAS - GOMEZNARRO,1979-08-02T00:00:00Z,-3.64743802383726,40.4631965641052
16,1032,CRA. CANILLAS - JAVIER QUINTO,1981-10-19T00:00:00Z,-3.64232696706726,40.4647317040792
5,218,PPE. VERGARA - COLOMBIA,1967-04-19T00:00:00Z,-3.6769817496794,40.4571162246906
8,1852,MONASTERIO EL ESCORIAL - MONASTERIO LAS HUELGAS,2004-12-11T00:00:00Z,-3.70678681376985,40.5044778112538
8,1850,MONASTERIO EL ESCORIAL - MONASTERIO MONTESCLAROS,2004-11-11T00:00:00Z,-3.70257714267239,40.5042565189057
15,1911,EMILIO VARGAS - TORRELAGUNA,2005-04-11T00:00:00Z,-3.65636623439697,40.4471239154265
14,4567,HACIENDA PAVONES 74 - 93 P.P.,2019-07-16T00:00:00Z,-3.64599843957215,40.4036134240085
11,1672,JOAQUIN TURINA - CNO. CRUCES,2001-03-22T00:00:00Z,-3.75787302257087,40.3720249947442
20,1681,SUECIA - MARIA SEVILLA DIAGO,2001-06-14T00:00:00Z,-3.60601373966957,40.4334212647265
10,939,SESEÑA - VALMOJADO,1980-02-01T00:00:00Z,-3.75744105398125,40.3974491557245
10,1663,SESEÑA - ESCALONA,2001-01-25T00:00:00Z,-3.76195531590876,40.3984715495362
10,929,SESEÑA - AC. N-V,1979-10-23T00:00:00Z,-3.76337266505311,40.3980792653884
17,2204,ALCOCER - LAGUNA SANTIAGO P.P.,2014-11-24T00:00:00Z,-3.70267535243049,40.3500233057302
8,1856,MONASTERIO EL ESCORIAL - MONASTERIO SOBRADO,2004-11-15T00:00:00Z,-3.69344899471281,40.5096428349032
8,2167,MONASTERIO SUSO Y YUSO - MONASTERIO DE LAS HUELGAS,2013-08-27T00:00:00Z,-3.70695440344644,40.5024699790182
8,2169,AFUERAS VALVERDE - CAMPO CALATRAVA P.P.,2013-08-27T00:00:00Z,-3.6941283319181,40.5000152333367
20,2212,ALBASANZ - ALFONSO GOMEZ,2015-09-06T00:00:00Z,-3.62787924879033,40.437348924556
5,105,VELAZQUEZ - LOPEZ HOYOS,1963-09-07T00:00:00Z,-3.68289492790626,40.4391449323876
13,987,ACCESO A-3 - AV. DEMOCRACIA,1981-05-02T00:00:00Z,-3.62211775464688,40.3902318973058
3,1758,ESTRELLA POLAR - ASTROS,2003-04-07T00:00:00Z,-3.66684734872525,40.4109794342822
10,1029,CEBREROS - CARLINA - ACC. A-5,1981-01-10T00:00:00Z,-3.75070022862884,40.4038755059467
10,563,PSO. ERMITA SANTO - SAN CONRADO,1973-04-23T00:00:00Z,-3.72466121893017,40.4055694535182
10,781,AV. AVIACION - MAESTRA JUSTA FREIRE,1978-01-01T00:00:00Z,-3.76563009266473,40.3730246243283
10,1890,AV. AVIACION - JOSE DE CADALSO,2005-06-17T00:00:00Z,-3.76812845788945,40.3735181925591
6,468,SAN GERMAN - POETA JOAN MARAGALL,1971-09-11T00:00:00Z,-3.69229069301319,40.4562536261525
16,1509,AV. ANDES - HIPERCOR,1997-10-12T00:00:00Z,-3.61814581410692,40.4571644602093
15,1134,ARTURO SORIA - DALIA,1987-06-02T00:00:00Z,-3.66735847878476,40.4800505570327
11,1086,PL. PARTERRE,1983-09-12T00:00:00Z,-3.7508732734924,40.3754972401052
4,638,AV. BRUSELAS - PL. VENECIA,1974-11-11T00:00:00Z,-3.66295381270162,40.441064165056
8,2002,PALAS DEL REY - SIERRA DE ATAPUERCA,2007-07-05T00:00:00Z,-3.66619817864399,40.5063974939673
8,2005,PALAS DEL REY - PADORNELO,2007-07-05T00:00:00Z,-3.66713337251566,40.5070400109193
4,298,AV. TOREROS - RAFAELA BONILLA,1968-04-23T00:00:00Z,-3.66737923615901,40.4322446674787
4,501,AV. TOREROS - COLOMER,1972-03-14T00:00:00Z,-3.66433333575008,40.4334641022845
8,1444,ISLA TABARCA - FERMIN CABALLERO,1996-01-23T00:00:00Z,-3.72216546231223,40.4778294337038
8,1855,MONASTERIO SILOS - MONASTERIO LIEBANA,2004-11-15T00:00:00Z,-3.69428963248709,40.5068895212307
8,1854,MONASTERIO EL ESCORIAL - MONASTERIO LIEBANA,2004-11-15T00:00:00Z,-3.69532801799465,40.5073938855591
2,1945,EMBAJADORES - PUERTO BEJAR,2006-03-04T00:00:00Z,-3.68947597128471,40.3861141578664
21,1295,AV. CONSEJO EUROPA - RIBERA LOIRA - GTA. J. BORBON,1991-12-18T00:00:00Z,-3.61588569462982,40.4599784927133
16,1215,GLORIETA YUCATAN - AV. ANDES,1990-07-30T00:00:00Z,-3.62652060259441,40.4510144796885
16,2267,GRAN VIA HORTALEZA - SUCRE,2017-11-05T00:00:00Z,-3.6448010092291,40.4688975128994
20,1741,AV. GUADALAJARA 55 - P.P.,2003-01-29T00:00:00Z,-3.6183196508803,40.4201733262813
1,201,SEGOVIA - PSO. VIRGEN PUERTO,1966-11-14T00:00:00Z,-3.72118944431782,40.4139700175823
1,2143,SEGOVIA - JUAN DUQUE,2012-10-17T00:00:00Z,-3.71941082051602,40.413907207113
11,1041,GTA. EJERCITO - PSO. MARCELINO CAMACHO - OCA,1981-12-23T00:00:00Z,-3.74471971630596,40.3880324176295
8,1848,MONTECARMELO - MONASTERIO SILOS,2004-08-11T00:00:00Z,-3.69824713586025,40.5036610310396
8,1846,MONTECARMELO - SANTUARIO VALVERDE,2004-08-11T00:00:00Z,-3.69935308579827,40.5055463948072
14,977,ARROYO MEDIA LEGUA - ENTRE ARROYOS,1980-08-10T00:00:00Z,-3.65704355918306,40.4088613914319
5,652,AV. PIO XII - BAMBU,1975-05-03T00:00:00Z,-3.67764280586562,40.473411888877
17,1401,VILLALONSO - ARROYOBUENO,1995-08-02T00:00:00Z,-3.71097185071375,40.3492951656028
12,2120,GTA. CADIZ - ACCESO M-30 - P.P.,2011-01-14T00:00:00Z,-3.69749307410971,40.3878777694858
11,290,GRAL. RICARDOS - CNO. VIEJO LEGANES,1968-08-03T00:00:00Z,-3.72361770746256,40.3934753225582
11,1551,AV. ABRANTES - ALC. BRELL,1998-10-11T00:00:00Z,-3.73148002743991,40.3782488839443
18,2036,AV. ENSANCHE VALLECAS - ANTONIO GADES,2007-11-21T00:00:00Z,-3.59615302330096,40.3620523021873
1,542,HORTALEZA - MEJIA LEQUERICA,1972-11-30T00:00:00Z,-3.69719446707568,40.4259640140334
12,2080,EVANGELIOS - PORTA COELI,2009-08-14T00:00:00Z,-3.70146572753545,40.3830781141008
1,339,TOLEDO - LOPEZ SILVA,1969-10-01T00:00:00Z,-3.70914008335382,40.4104051779844
8,4524,MONASTERIO SILOS - MONASTERIO ARLANZA,2018-06-20T00:00:00Z,-3.69161041233163,40.5101986608089
12,1666,DOLORES BARRANCO - ISABELITA USERA,2001-02-27T00:00:00Z,-3.70776701664573,40.3830649712128
11,345,GRAL. RICARDOS - FRANCISCO GARCIA,1969-09-04T00:00:00Z,-3.73490130837561,40.3864465281834
11,1438,NTRA. SRA. VALVANERA - ALGODRE,1995-10-25T00:00:00Z,-3.73854045866635,40.3916747624628
11,1575,VIA LUSITANA - PL. COIMBRA - P.P.,1999-04-27T00:00:00Z,-3.72322612353192,40.3827179433058
11,1571,VIA LUSITANA - FARO,1999-04-27T00:00:00Z,-3.72568413641631,40.3808159540911
11,966,AV. ABRANTES - PELICANO,1980-04-28T00:00:00Z,-3.724920587375,40.3833697941631
7,496,VALLEHERMOSO - DONOSO CORTES,1972-02-28T00:00:00Z,-3.70849670621757,40.4361488978309
16,1251,MOSCATELAR - PARMA,1991-02-18T00:00:00Z,-3.64955269431156,40.4571453439653
11,1149,NTRA. SRA. VALVANERA - ACEUCHAL,1987-07-16T00:00:00Z,-3.73738012687332,40.3911027618685
10,2122,CRA. CARABANCHEL A ARAVACA - SEBASTIAN ALVARO,2011-08-02T00:00:00Z,-3.77211170279069,40.3942000180193
6,2221,MARQUES VIANA-LUIS PORTONES-ANDREA PUECH,2015-07-22T00:00:00Z,-3.70527838621947,40.4639977649325
2,185,EMBAJADORES - JAIME CONQUISTADOR,1966-10-08T00:00:00Z,-3.69781340231482,40.398598486236
8,830,AV. CARDENAL HERRERA ORIA - ISLA SICILIA P.P.,1978-01-01T00:00:00Z,-3.69471974713236,40.4904722495212
2,158,PSO. DELICIAS - MURCIA,1966-01-14T00:00:00Z,-3.69345149050178,40.4052686975936
4,277,VELAZQUEZ - VILLANUEVA,1968-01-01T00:00:00Z,-3.68437042678679,40.4223285811043
20,1075,EMILIO MUÑOZ - ALBARRACIN,1983-04-21T00:00:00Z,-3.62973763667779,40.4311877676035
9,10,AV. VALLADOLID 11 - P.P.,1948-10-23T00:00:00Z,-3.7272223299975,40.426374511786
8,539,AV. CARDENAL HERRERA ORIA - PICO BALAITUS,1972-11-22T00:00:00Z,-3.72060734039284,40.4811481718398
8,1126,AV. CARDENAL HERRERA ORIA - RAMON GOMEZ SERNA,1986-05-08T00:00:00Z,-3.72348788647101,40.4799496813678
16,994,CARRIL CONDE 80 - P.P.,1981-02-16T00:00:00Z,-3.65413705983593,40.4614985723097
6,406,GTA. ROCIO DURCAL,1970-06-26T00:00:00Z,-3.71140940580428,40.4575355245202
5,1147,MAURICIO LEGENDRE - FRANCISCO PALAU QUER,1987-09-07T00:00:00Z,-3.68508068219584,40.4738927047222
5,295,LOPEZ HOYOS - MARCENADO - EUGENIO SALAZAR,1968-03-28T00:00:00Z,-3.67299005943826,40.4449382192603
5,586,LOPEZ HOYOS - CARDENAL SILICEO,1973-07-17T00:00:00Z,-3.67174693475543,40.4457001767388
11,1726,EUGENIA MONTIJO - PATILLA,2002-08-21T00:00:00Z,-3.74594503859366,40.3801706022403
16,1417,SILVANO - PEDROÑERAS,1995-06-13T00:00:00Z,-3.62964293687614,40.4626417534995
2,4603,Pº IMPERIAL - CALLES NUEVAS,2020-09-16T00:00:00Z,-3.71556362039111,40.4031846438021
17,877,AV. REAL PINTO - DOMINGO PARRAGA,1978-02-20T00:00:00Z,-3.70704904094555,40.3423361434284
17,1652,AV. REAL PINTO - MAGNESIA,2000-11-30T00:00:00Z,-3.70725587965494,40.3432792067295
8,1949,VENTISQUERO DE LA CONDESA - COLLADO  CERRO MALEJO,2006-04-21T00:00:00Z,-3.71638740031366,40.4890637188671
8,1533,VENTISQUERO DE LA CONDESA - VALLE PINARES LLANOS,1998-07-21T00:00:00Z,-3.71662166502734,40.4857653696119
8,1534,VENTISQUERO DE LA CONDESA - CERRO MINGUETE,1998-07-21T00:00:00Z,-3.71659688922227,40.4867756080803
16,1252,GLORIETA SANDRO PERTINI,1991-02-18T00:00:00Z,-3.64265811876536,40.4695249866747
9,1198,RAMIRO MAEZTU - RECTORADO,1990-04-23T00:00:00Z,-3.71863969906244,40.4491199975573
9,419,AV. COMPLUTENSE - ARQUITECTO LOPEZ OTERO,1970-08-22T00:00:00Z,-3.72726272169766,40.4441307490408
10,885,ILLESCAS - CAMARENA,1978-10-07T00:00:00Z,-3.75567237298912,40.3919139077527
14,1106,FUENTE CARRANTONA - ARROYO FONTARRON,1985-07-18T00:00:00Z,-3.63957873009775,40.3958639636372
1,376,RDA. TOLEDO - GASOMETRO,1969-01-09T00:00:00Z,-3.70817824123022,40.4059961786498
1,98,BAILEN - CARRERA SAN FRANCISCO,1961-11-18T00:00:00Z,-3.71390894604048,40.4106054078575
1,1320,GRAN VIA SAN FRANCISCO - SAN BERNABE,1992-08-04T00:00:00Z,-3.71317537891757,40.408786444703
20,4644,AV. CANILLEJAS A VICALVARO - SANTA TECLA - P.P.,2021-08-30T00:00:00Z,-3.61612120932708,40.4422927948508
8,1651,VALLE PINARES LLANOS - RISCOS POLANCO,2000-10-31T00:00:00Z,-3.72271741909408,40.4855134801556
8,1034,JOAQUIN LORENZO - ISLAS ALEUTIANAS,1981-12-11T00:00:00Z,-3.72921799807676,40.4745923010632
6,1290,AV. PABLO IGLESIAS - JUAN MONTALVO,1991-07-11T00:00:00Z,-3.70895471814954,40.4479533047928
12,612,MARCELO USERA - GABRIEL USERA,1974-03-15T00:00:00Z,-3.7093667243574,40.3854374665082
12,552,MARCELO USERA - JESUS GRAN PODER,1973-02-21T00:00:00Z,-3.70148087427108,40.3868317724999
9,349,AV. REINA VICTORIA - GRAL. IBAÑEZ IBERO,1969-04-30T00:00:00Z,-3.71047228145126,40.4468406499548
8,1282,PL. MONDOÑEDO,1991-09-17T00:00:00Z,-3.7025007015568,40.4746208779204
8,1950,VENTISQUERO DE LA CONDESA - COLLADO DE TIROBARRA,2006-04-21T00:00:00Z,-3.71772890147255,40.4943379593244
19,1887,PLAZA DE ALOSNOS,2005-05-20T00:00:00Z,-3.61708065494988,40.405583995996
7,285,EDUARDO DATO - ZURBANO,1968-01-03T00:00:00Z,-3.69335620310419,40.4328804645671
7,782,MIGUEL ANGEL - GARCIA PAREDES,1978-01-01T00:00:00Z,-3.69125247676225,40.4365474069702
7,472,SANTA ENGRACIA - BRETON DE LOS HERREROS,1971-11-19T00:00:00Z,-3.70078440787337,40.4396565545863
10,10021,SEPULVEDA 153 - P.P.,2019-07-16T00:00:00Z,-3.75059273563517,40.4032291007052
17,1883,PSO. TALLERES - ARROYO BUENO - P.P,2005-04-20T00:00:00Z,-3.70131718686922,40.3481442492808
11,565,ANTONIO LEYVA - NAVAHONDA,1973-04-23T00:00:00Z,-3.71529289640703,40.3929217085986
11,1521,CNO. VIEJO LEGANES - VALLE ORO,1998-08-04T00:00:00Z,-3.72708151144245,40.3876554972104
11,1202,VIA LUSITANA - BRAGANZA,1992-10-03T00:00:00Z,-3.72074953410316,40.3839599813273
15,1233,ARTURO SORIA - ELADIO LOPEZ VILCHES,1990-10-30T00:00:00Z,-3.66788384053092,40.4734436567869
15,581,ARTURO SORIA - SAN JUAN DE AVILA - ALONSO SAAVEDRA,1973-07-17T00:00:00Z,-3.66693143961694,40.4697608986481
14,4,MARIO CABRE - MOLINA DE SEGURA,2011-05-31T00:00:00Z,-3.63768034513416,40.4065235528566
8,4577,MARIA MAEZTU - IRENE CABA ALBA - P.P.,2019-11-28T00:00:00Z,-3.73163551209099,40.4877983868525
8,2276,AV. HERRERA ORIA - SALCEDO,2017-09-29T00:00:00Z,-3.69230184292153,40.4907883696849
13,651,AV. DE LA ALBUFERA - SAN CLAUDIO - P.P.,1975-03-03T00:00:00Z,-3.64174046631829,40.3880644328105
13,1137,AV. DE LA  ALBUFERA - RAFAEL ALBERTI,1987-09-03T00:00:00Z,-3.64038203781779,40.3874946040973
2,196,PSO. DELICIAS - CACERES - TOMAS BRETON,1966-11-10T00:00:00Z,-3.6943520724507,40.3974685788079
2,2019,RAMIREZ PRADO - JUAN MARTIN EL EMPECINADO,2007-08-28T00:00:00Z,-3.68825984840795,40.3993398116162
10,1559,BLAS CABRERA - JOSE CADALSO,1999-01-21T00:00:00Z,-3.76853471533878,40.377408187423
10,233,PSO. EXTREMADURA - GUADARRAMA,1967-05-07T00:00:00Z,-3.73194227400867,40.412383021091
11,2272,AV. OPORTO - TV. ANTONIA LANCHA P.P.,2017-08-08T00:00:00Z,-3.71943626997364,40.3852070206621
2,859,PSO. YESERIAS - MELILLA,1978-01-01T00:00:00Z,-3.71120946755691,40.3997478843506
12,1636,RAFAELA YBARRA - ALZOLA - VILLABONA,2000-06-23T00:00:00Z,-3.71236128909599,40.3686258474066
3,143,ALFONSO XII - CLAUDIO MOYANO,1965-07-17T00:00:00Z,-3.6887419950284,40.4096147896982
1,2158,PSO. PRADO - ALMADEN - BOTANICO P.P,2013-04-24T00:00:00Z,-3.69268582995953,40.4108966176512
12,434,AV. EDUARDO BARREIROS - AV. ROSALES,1971-02-16T00:00:00Z,-3.6962475307892,40.3694300968731
17,1871,AV. REAL PINTO - VALLE TOBALINA - P.P.,2005-01-01T00:00:00Z,-3.71450048548729,40.3311331328374
4,170,PPE. VERGARA - DIEGO LEON,1966-04-25T00:00:00Z,-3.67941087026957,40.4347663967868
16,958,AV. SAN LUIS - ELADIO LOPEZ VILCHES,1980-07-04T00:00:00Z,-3.66399835756253,40.4741899277657
1,2096,HORTALEZA - SERRANO ANGUITA,2009-12-15T00:00:00Z,-3.69679354817177,40.4265576970193
7,192,RIOS ROSAS - MODESTO LAFUENTE,1966-09-19T00:00:00Z,-3.69600875720302,40.4417235939595
7,71,RIOS ROSAS - AGUSTIN BETANCOURT,1960-01-01T00:00:00Z,-3.69452677185425,40.4415116060091
7,798,AGUSTIN DE BETANCOURT - CRISTOBAL BORDIU,1978-01-01T00:00:00Z,-3.6947749777029,40.4428746784304
20,1082,AV. CANILLEJAS A VICALVARO - ARCOS JALON,1983-04-10T00:00:00Z,-3.61107800594336,40.4288291427524
20,1557,AV. CANILLEJAS A VICALVARO - AQUITANIA,1999-08-01T00:00:00Z,-3.61115835863556,40.4212029802295
20,1531,AV. GUADALAJARA - SAN ROMAN VALLE,1998-12-06T00:00:00Z,-3.62063995401275,40.419374344988
2,171,PSO. DELICIAS - CIUDAD REAL,1966-10-05T00:00:00Z,-3.69405008944826,40.3999187569865
18,1917,CAMINO HORMIGUERAS 172 - P.P.,2005-07-12T00:00:00Z,-3.63397536434769,40.3770316577591
17,147,VILLALONSO - PSO. FERROVIARIOS P.P.,1965-09-22T00:00:00Z,-3.71516965320405,40.3487930128186
17,1707,PSO. FERROVIARIOS - ENCARNACION PINO,2002-02-03T00:00:00Z,-3.71608232649914,40.3465686882155
17,1296,PSO. ALBERTO PALACIOS - PSO. FERROVIARIOS,1991-12-20T00:00:00Z,-3.71748445678246,40.3434757724473
11,1506,CARCASTILLO - BELZUNEGUI,1997-12-11T00:00:00Z,-3.73937805291402,40.377234361144
11,1328,AV. POBLADOS - TANATORIO - EMT,1992-07-23T00:00:00Z,-3.72275275442646,40.3735784267372
8,1922,CHANTADA - CANDIDO MATEO,2006-01-30T00:00:00Z,-3.71778794861311,40.4731543018051
12,1670,AV. ANDALUCIA - AV. POBLADOS,2001-03-15T00:00:00Z,-3.69452911502896,40.3708459913906
17,1765,AV. ANDALUCIA - GRAN VIA VILLAVERDE,2003-07-08T00:00:00Z,-3.69296423030389,40.3457970526273
15,1446,AV. MARQUES CORBERA 40 - P.P.,1996-01-26T00:00:00Z,-3.65253375377739,40.4252869616742
20,1349,JULIAN CAMARILLO - MIGUEL YUSTE,1992-11-19T00:00:00Z,-3.62336751416527,40.4362719004014
6,541,OFELIA NIETO - VILLAAMIL,1972-11-29T00:00:00Z,-3.70837487587976,40.462272267527
8,838,SINESIO DELGADO - INSTITUTO SALUD CARLOS III,1978-01-01T00:00:00Z,-3.69170209856164,40.4745833161592
8,1088,MONFORTE LEMOS - PL. FONSAGRADA,1983-12-23T00:00:00Z,-3.70848640630859,40.4785260573001
8,1994,VALLE DE MENA - VALDERRODRIGO,2007-03-04T00:00:00Z,-3.71744637331247,40.4704677330206
8,1426,JOAQUIN LORENZO - COLEGIO ISAAC NEWTON - P.P.,1995-07-21T00:00:00Z,-3.72173529155062,40.4724651738285
10,1355,CJAL. FRANCISCO JOSE JIMENEZ M. - SEPULVEDA,1992-12-22T00:00:00Z,-3.75484018222024,40.4002776022877
16,2038,SILVANO - ANGEL CAVERO,2007-12-12T00:00:00Z,-3.64624313057582,40.4553582641525
