ID,Date,Address,Number,District,AccidentType,Weather,Lesividad
b581e0be4929fc2fa1f536d578a57d57,1/1/21,CALL. JOSE BERGAMIN / CALL. FLORENCIO CANO CRISTOBAL,-,MORATALAZ,Caída,Despejado,2
4d2888325875228de3fbd4bbdf914984,4/1/21,WANDA METROPOLITANO PARQUE FAROLA 20,-,SAN BLAS-CANILLEJAS,Caída,Despejado,14
2b386ee1edada2ffb4d9bc988e731184,4/1/21,WANDA METROPOLITANO PARQUE FAROLA 20,-,SAN BLAS-CANILLEJAS,Caída,Despejado,14
e6b85fd9289d1ee620a84cdf678e83db,4/1/21,WANDA METROPOLITANO PARQUE FAROLA 20,-,SAN BLAS-CANILLEJAS,Caída,Despejado,14
89fddfded0a9defdf4b4bb8e839d341f,4/1/21,WANDA METROPOLITANO PARQUE FAROLA 20,-,SAN BLAS-CANILLEJAS,Caída,Despejado,6
6989059143caaea1bd71fbd792bd9d1f,4/1/21,PASEO. PRADO / PLAZA. MURILLO,-,RETIRO,Alcance,Despejado,7
2f10b761c70b63c0d5df66e21bdf4175,5/1/21,PLAZA EMPERADOR V,11,CENTRO,Colisión fronto-lateral,Despejado,8
32584becab1566c889c885bedc4a040e,11/1/21,CALL. MIGUEL SERVET,13,CENTRO,Caída,Despejado,1
b49b25867d59124b83c263fbc052ce48,11/1/21,CALL. SAN DALMACIO,39,VILLAVERDE,Choque contra obstáculo fijo,Despejado,1
8bfac37fbab9c3b2938eba98de2120e2,16/1/21,AVDA. CIUDAD DE BARCELONA,144,RETIRO,Alcance,Despejado,3
a2636aac43154c3e89e919bf8988d7ad,17/1/21,PASEO. SANTA MARIA DE LA CABEZA / PASEO. ESPERANZA,-,ARGANZUELA,Caída,Despejado,1
c30ad292eee8e9bcbb5dff51255d037e,18/1/21,RONDA. VALENCIA,5,ARGANZUELA,Alcance,Despejado,1
da935ba559671a93f4435d3442ff6649,23/1/21,CALL. BRAVO MURILLO,97,CHAMBERÍ,Caída,Despejado,8
b3ce0492d0017742f32c458880eb1636,23/1/21,CALL. SANTA ENGRACIA,33,CHAMBERÍ,Colisión fronto-lateral,Nublado,7
0c7989ed4ca3d575653ccc12eaad06ce,23/1/21,PASEO. YESERIAS / CALL. MELILLA,-,ARGANZUELA,Colisión lateral,Despejado,7
143ce8a1a755e1c1525100e878837ddc,24/1/21,CALL. ALMIRANTE / PASEO. RECOLETOS,-,CENTRO,Colisión fronto-lateral,Despejado,8
c8cc68c80ca8a7193e70c539d1f37988,24/1/21,PLAZA. CANOVAS DEL CASTILLO,5,CENTRO,Atropello a persona,Despejado,14
fab4a91de162b22025af273c24a9aea4,24/1/21,PLAZA. CANOVAS DEL CASTILLO,5,CENTRO,Atropello a persona,Despejado,7
679c63294e12ec3d0e0aa2a6ac18ace2,25/1/21,CALL. JORGE JUAN / CALL. CASTELLO,-,SALAMANCA,Caída,Nublado,6
ecca0402518a8f419fa88021a2139966,27/1/21,CALL. GRAN VIA,66,CENTRO,Colisión lateral,Despejado,8
57e77ebfa9959c28f26c66a994fc7522,26/1/21,CALL. ARENAL / CALL. DONADOS,-,CENTRO,Colisión fronto-lateral,Despejado,1
eb26ede03ded8beab42ea1255ecd0547,26/1/21,CALL. PRINCIPE DE VERGARA,113,CHAMARTÍN,Caída,Despejado,7
bfd1b27d4d5f432355cadb0fe843c17e,26/1/21,GTA. SANTA MARIA DE LA CABEZA / GTA. EMBAJADORES,-,ARGANZUELA,Caída,Lluvia débil,6
2605e7efd26903bac97bf0599fc9000c,27/1/21,CALL. ORENSE / CALL. SOR ANGELA DE LA CRUZ,-,TETUÁN,Alcance,Despejado,2
e902fce0b6f484613684fb43c5649143,28/1/21,CALL. JUAN DE URBIETA,3,RETIRO,Caída,Despejado,1
9806ce613ffd7a540108f4b9615490b0,30/1/21,CALL. VILLANUEVA / CALL. VELAZQUEZ,-,SALAMANCA,Caída,Despejado,2
1a8df9d711bdde1f69e7fe33a190fd2c,29/1/21,CALL. PRINCIPE DE VERGARA,24,SALAMANCA,Colisión frontal,Despejado,8
265b00b14cc4724bada06ba796a249cd,29/1/21,AVDA. COMPLUTENSE,14,MONCLOA-ARAVACA,Colisión frontal,Despejado,6
4e14b4788936989c94bdcae77593ca9b,29/1/21,AVDA. COMPLUTENSE,14,MONCLOA-ARAVACA,Colisión frontal,Despejado,14
ce3fe1e3d044d3d8f5f02d79487b3290,29/1/21,PLAZA. LAVAPIES,1,CENTRO,Caída,Nublado,1
38c4a6f254fdc63bdd868735cf9ed1ca,29/1/21,CALL. BRAVO MURILLO / CALL. SANTA JULIANA,-,TETUÁN,Colisión fronto-lateral,Despejado,8
a5e1e93e4f813a7e284e6337a678f2ab,30/1/21,CALL. DOCTOR ESQUERDO / CALL. PEZ VOLADOR,-,RETIRO,Caída,Nublado,14
c1eaf453e3b54e7da1f43862d15bd38c,30/1/21,CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,16,LATINA,Choque contra obstáculo fijo,Despejado,2
cc79f5b0289d5f4361cc1dbdfd31be5b,30/1/21,CALL. ALMAGRO,7,CHAMBERÍ,Alcance,Despejado,8
34e689ecc00b4613cf6b9101af672342,31/1/21,CALL. SERRANO,102,SALAMANCA,Caída,Despejado,6
e903f0c4c807c71eb6d646232182a074,31/1/21,AVDA. MONFORTE DE LEMOS,32,FUENCARRAL-EL PARDO,Alcance,Despejado,7
8b025e2b948c3e9d679fc4f42ada2c9b,31/1/21,CALL. ARROYO FONTARRON / CALL. ENCOMIENDA DE PALACIOS,-,MORATALAZ,Caída,Lluvia débil,7
b7298aef0e3ba47d6a69bbaa45c56bc3,31/1/21,PLAZA. CIBELES,1,RETIRO,Colisión lateral,Despejado,8
f7dad74751c9247d2d5ff44cb1369bfa,31/1/21,CALL. HERMOSILLA,59,SALAMANCA,Caída,Despejado,2
2e756b298f01f51c4f2bd3b5a8df20e7,31/1/21,CALL. VILLAMANIN,35,LATINA,Colisión fronto-lateral,Despejado,8
566da5cde131e54453900f510591356c,1/2/21,CALL. ANDALUCES DEL POZO / CALL. ANDALUCES DEL POZO,-,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,7
786688eb5dffb495d22deefbeb5ff732,2/2/21,PASEO. ERMITA DEL SANTO / PASEO. ERMITA DEL SANTO,-,CARABANCHEL,Caída,Nublado,2
58afa935f63925fe08091d5211595ac6,3/2/21,CALL. PLANETA TIERRA,6,ARGANZUELA,Choque contra obstáculo fijo,Lluvia débil,7
2e12b46cd49690da178ccf76e79fd6aa,4/2/21,PLAZA. MARQUES DE SALAMANCA / CALL. JOSE ORTEGA Y GASSET,-,SALAMANCA,Caída,Lluvia débil,2
c65c5c9e3c10b720a230a8099a1ab07b,6/2/21,CALL. SERRANO,45,SALAMANCA,Caída,Despejado,5
7874ff403a737fecca3d8d59cf5bb33b,6/2/21,PLAZA. CORREGIDOR SANCHO DE CORDOBA / CALL. ARROYO DE LAS PILILLAS,-,MORATALAZ,Colisión lateral,Despejado,8
8d415b99fb16e70707a650c7c0151692,6/2/21,GTA. ANTONIO BONET / AVDA. FRANCISCO JAVIER SAENZ DE OIZA,-,HORTALEZA,Colisión fronto-lateral,Despejado,1
2eae576896f2d50aea38800d152ed7e2,7/2/21,AVDA. LUIS ARAGONES / PLAZA. GRECIA,-,SAN BLAS-CANILLEJAS,Caída,Despejado,7
2e5a4769cf1ad3d795ba7dd8a3835a66,7/2/21,GTA. CARLOS LLAMAS,0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,2
55c03e5dd0934b15794177799968654d,7/2/21,GTA. CARLOS LLAMAS,0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,14
cb2c70c755039f8a68a53becafe83453,7/2/21,CALL. DIAMANTE / CTRA. VILLAVERDE A VALLECAS,-,VILLAVERDE,Colisión fronto-lateral,Despejado,1
fb83463bfb42bce292e86690748bf6ae,7/2/21,AVDA. FRANCISCO JAVIER SAENZ DE OIZA / CALL. ALBERTO DE PALACIO,-,HORTALEZA,Colisión lateral,Despejado,7
572bb12d952b6fe544e20d1db9e98265,8/2/21,AVDA. MEMORIA / PLAZA. CARDENAL CISNEROS,-,MONCLOA-ARAVACA,Caída,Lluvia débil,2
a72c89d01b425d236e3c01282f0509ad,10/2/21,AVDA. LOS ROSALES,131,VILLAVERDE,Alcance,Despejado,8
1059f233759702c39e5ff7f1f3228bb6,10/2/21,CALL. ALCALA,48,CENTRO,Caída,Nublado,7
56c2d46df1dbb0079d330f13ab864110,11/2/21,CALL. GENERAL RICARDOS,95,CARABANCHEL,Caída,Lluvia débil,7
640af3a3c3f0c0f9a3517a54403d831a,11/2/21,CALL. VALCARLOS / CALL. QUINTANAVIDES,-,FUENCARRAL-EL PARDO,Caída,Despejado,7
58faea52412197e19ddf90fda7dd30eb,12/2/21,PASEO. CASTELLANA,67,CHAMBERÍ,Colisión fronto-lateral,Despejado,6
beeeddbe9b605cf1411636aac8e19646,13/2/21,AVDA. MIGUEL HERNANDEZ,116,PUENTE DE VALLECAS,Alcance,Despejado,1
92338928df72b9ab56232211c5676ee9,13/2/21,AVDA. MIGUEL HERNANDEZ,116,PUENTE DE VALLECAS,Alcance,Despejado,14
e69238a901248ab338fc5f122ea2d3cd,13/2/21,CALL. ANICETO MARINAS,74,MONCLOA-ARAVACA,Caída,Despejado,7
0ae775dea5a426b552fbccc293f9eaaf,13/2/21,CALL. ANICETO MARINAS,74,MONCLOA-ARAVACA,Caída,Despejado,14
aba75eed12b4166a040827f5de7f66cc,13/2/21,PASEO. CASTELLANA,243,TETUÁN,Caída,Despejado,7
c9b7e28d7e25ea9bc8ec775ffb84ec0d,15/2/21,CALL. ALFONSO XII,18,RETIRO,Caída,Despejado,1
49d75497e508677399093c5f10bd91f3,15/2/21,GTA. MARQUES DE VADILLO / CALL. ANTONIO DE LEYVA,-,CARABANCHEL,Alcance,Despejado,8
bcfc1510236342107d7ea906a1546c68,15/2/21,PASEO. CASTELLANA / CALL. PADRE FRANCISCO PALAU Y QUER,-,CHAMARTÍN,Colisión lateral,Despejado,14
ffae3c462755a459ba4e220914ba1eb0,16/2/21,CALL. BEJAR / CALL. AGUSTIN DURAN,-,SALAMANCA,Colisión fronto-lateral,Despejado,2
90b5a142953e6e753cf2932619852d3e,16/2/21,CALL. VALLE DE PINARES LLANOS / CALL. RISCOS DE POLANCO,-,FUENCARRAL-EL PARDO,Caída,Despejado,7
2c3152e5ab785f159a631cf6afe71064,16/2/21,PASEO DE LA CASTELLANA,2,SALAMANCA,Alcance,Despejado,8
66ab5f378ac711459e14007698f0e741,17/2/21,AVDA. PLANETARIO,12,ARGANZUELA,Alcance,Despejado,7
b387bdd00e56d3251ef3c3948fd65522,18/2/21,AVDA. INSTITUCION LIBRE DE ENSEÑANZA,41,SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,8
12bad5e012f0ca7490d39ea7310fe491,18/2/21,GTA. ANTONIO PERPIÑA / AVDA. JUAN ANTONIO SAMARANCH,-,HORTALEZA,Colisión lateral,Despejado,7
c43548d5502f25794549df6edf352ce0,18/2/21,CALL. SEDANO / CALL. PRADO ALEGRE,-,LATINA,Colisión fronto-lateral,Despejado,7
e5db22ba1f478b4fff8d71e98d5ab576,18/2/21,CALL. GUTIERREZ SOLANA / CALL. MARCELIANO SANTA MARIA,-,CHAMARTÍN,Colisión fronto-lateral,Despejado,3
a6629081adc9d314258af027e2415268,19/2/21,CALL. ALHAMBRA,30,LATINA,Colisión lateral,Despejado,3
80b0c49180c962d23dd141a000e68c54,19/2/21,CALL. NUESTRA SEÑORA DE VALVERDE,138,FUENCARRAL-EL PARDO,Caída,Despejado,14
81ebc8c8e907be79c9063385fcba1bfa,19/2/21,CALL. CAPITAN BLANCO ARGIBAY,210,TETUÁN,Colisión fronto-lateral,Despejado,7
121d5e332ecf19d4e6e94aac64b59abe,19/2/21,CALL. SANDALIA NAVAS,17,FUENCARRAL-EL PARDO,Caída,Despejado,2
a4a396c0b0abdaa2b08a6e32700af31d,19/2/21,AVDA. POBLADOS / AVDA. ABRANTES,-,CARABANCHEL,Choque contra obstáculo fijo,Despejado,2
041c7a817c23b3e9ad91e300444085ad,20/2/21,CALL. EMBAJADORES / CALL. SEBASTIAN HERRERA,-,ARGANZUELA,Caída,Despejado,2
d1d16bb6ac344897195ba94fd2a620d6,20/2/21,CALL. SANCHIDRIAN,13A,LATINA,Colisión lateral,Despejado,7
daaf7a533f1491df92589ab78e22692d,20/2/21,PLAZA. EMPERADOR CARLOS V,8,CENTRO,Colisión lateral,Despejado,7
e85600f9e23def8bd1052a86c8926dfe,21/2/21,CALL. ARROYO FONTARRON,24,MORATALAZ,Caída,Lluvia débil,2
1d90a1088c5263f76a7e06352719d801,22/2/21,CALL. SAN BERNARDO,55,CENTRO,Atropello a persona,Despejado,14
9e0b33ae02e5830223df58a8eaf1bb72,22/2/21,CALL. SAN BERNARDO,55,CENTRO,Atropello a persona,Despejado,5
c0501303a864413435a061d086119801,22/2/21,PLAZA. EMPERADOR CARLOS V / CALL. ATOCHA,-,CENTRO,Colisión lateral,Despejado,6
dd17ef393ff132dd63dfcea999991333,23/2/21,CALL. SERRANO,22,SALAMANCA,Alcance,Despejado,1
927245643f03cbd5460874f22066b7be,24/2/21,CALL. BRAVO MURILLO,175,TETUÁN,Colisión fronto-lateral,Despejado,8
f5b3e8200cf5a1dfe238283cb7794983,24/2/21,CALL. JOSE ORTEGA Y GASSET / CALL. NUÑEZ DE BALBOA,-,SALAMANCA,Alcance,Despejado,8
b6380aee0f24da5db8d28dbcec2a4450,26/2/21,PASEO. ACACIAS / CALL. RIBERA DE CURTIDORES,-,ARGANZUELA,Caída,Despejado,7
1a900b3ac9fa0188b0b0591bf8d2a2f7,26/2/21,CALL. HORTALEZA,100,CENTRO,Colisión lateral,Despejado,7
7739e0c3008f2b8bf04338e4c7373bb5,26/2/21,CALL. RIBERA DE CURTIDORES,25,CENTRO,Caída,Despejado,6
db340d7b807d9c26d6bc9252c69c25d6,26/2/21,AVDA. ENTREVIAS / CALL. MENDEZ ALVARO,-,PUENTE DE VALLECAS,Colisión lateral,Despejado,7
fb215b82659be3ba8c2a0e2622ccd47a,26/2/21,CALL. GENERAL RICARDOS / CALL. FRANCISCO ROMERO,-,CARABANCHEL,Colisión fronto-lateral,Despejado,5
86de1cebdf432f9d4410c839b6b4ea18,27/2/21,CALL. EDUARDO BARREIROS,21,USERA,Otro,Despejado,7
0905a245cbab15b9c8c62ce272b6c42f,27/2/21,PASEO. EMBARCADERO,1,MONCLOA-ARAVACA,Caída,Despejado,6
91f0ea8d97310dce0d4245b218ae2201,27/2/21,CALL. SEGOVIA,8,CENTRO,Caída,Despejado,1
1d9d0deeacee5d43dd169aef2a4f9bbb,28/2/21,PASEO. PRADO,9,RETIRO,Colisión lateral,Despejado,7
d87ddc377112f7ffff2d86b29651756d,28/2/21,CALL. ALCALA,29,CENTRO,Colisión lateral,Despejado,7
9dfe5394c9f1f88995376d6c0dd0e153,3/3/21,CALL. BRUJAS / CALL. ATENAS,-,MORATALAZ,Atropello a persona,Despejado,14
488b31f530d427d8e37ad43c216c79a5,3/3/21,CALL. BRUJAS / CALL. ATENAS,-,MORATALAZ,Atropello a persona,Despejado,6
d91194f1161ecbbfa1509ca191fa982d,4/3/21,PLAZA. BEATA MARIA ANA DE JESUS,1,ARGANZUELA,Colisión lateral,Despejado,1
ec17a019f5d4febfee2d94a021ff8ea9,4/3/21,CALL. FLORENCIO CANO CRISTOBAL / CALL. JOSE BERGAMIN,-,MORATALAZ,Colisión fronto-lateral,Despejado,14
231517da9d2aaeff05be3ced5a991298,4/3/21,CALL. BRAVO MURILLO,145,TETUÁN,Colisión múltiple,Despejado,2
666e3e92062df0dd26b9058e1994cc11,4/3/21,AVDA. MARTIRES MARISTAS,2E,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,3
0998a452aacea990cca00d8d5a8f6636,5/3/21,CALL. TORPEDERO TUCUMAN,24,CHAMARTÍN,Caída,Despejado,1
707d8e9bb11f5856a7fbe0fa64b9f840,5/3/21,GTA. RUBEN DARIO / PASEO. EDUARDO DATO,-,CHAMBERÍ,Colisión fronto-lateral,Despejado,8
b21ba7927d44900299cc2a5f9cb6210f,6/3/21,CALL. SANTA ENGRACIA,71,CHAMBERÍ,Caída,Despejado,2
3a7eaf805607caf3be8d4fbd468d7e95,6/3/21,CALL. JUAN BRAVO / CALL. NUÑEZ DE BALBOA,-,SALAMANCA,Colisión fronto-lateral,Despejado,7
2a2a2f43cabc9c638cf61f90674bd435,6/3/21,AVDA. BUENOS AIRES / AVDA. MIGUEL HERNANDEZ,-,PUENTE DE VALLECAS,Caída,Despejado,6
aaac5d669da2ce2daec333ab297dbada,6/3/21,CALL. TOLEDO,50,CENTRO,Colisión fronto-lateral,Lluvia débil,1
7d37279ad075e9c64f52e29349e0dbec,7/3/21,CALL. OLMO,24,CENTRO,Caída,Nublado,6
aa8b2a6666e7eb3c347e2da1f0bc3afe,7/3/21,CALL. GRAN VIA / CALL. SAN BERNARDO,-,CENTRO,Alcance,Despejado,8
2686698654fdf44f0b1e806680f950df,7/3/21,CMNO. ARROYO DE VALDEBEBAS / AUTOV. M-40,-,HORTALEZA,Colisión frontal,Despejado,7
7f3b0af6ba78b9a8161537f64bb0a3d1,7/3/21,CMNO. ARROYO DE VALDEBEBAS / AUTOV. M-40,-,HORTALEZA,Colisión frontal,Despejado,7
bfe670b35cf30c5ad2603c42da9c0183,7/3/21,CALL. VALLE DE MENA,14,FUENCARRAL-EL PARDO,Caída,Despejado,7
709d426d22aa6f0aa093d331cb9cfe5b,8/3/21,PASEO. REINA CRISTINA,15,RETIRO,Alcance,Lluvia débil,2
