ID,Date,IDAddress1,Address1,Same_as_wikidata_address1,IDAddress2,Address2,Same_as_wikidata_address2,Number,IDDistrict,District,Same_as_wikidata_distrito,AccidentType,Weather,Lesividad
231517da9d2aaeff05be3ced5a991298,2021-03-04,Calle-De-Bravo-Murillo,Calle De Bravo Murillo,https://wikidata.org/entity/Q5740815,,,,145,Tetuán,Tetuán,https://wikidata.org/entity/Q1773540,Colisión múltiple,Despejado,2
666e3e92062df0dd26b9058e1994cc11,2021-03-04,Avenida-Martires-Maristas,Avenida Martires Maristas,,,,,2E,Moncloa-Aravaca,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión fronto-lateral,Despejado,3
0998a452aacea990cca00d8d5a8f6636,2021-03-05,Calle-Del-Torpedero-Tucumán,Calle Del Torpedero Tucumán,https://wikidata.org/entity/Q29397139,,,,24,Chamartín,Chamartín,https://wikidata.org/entity/Q1766348,Caída,Despejado,1
707d8e9bb11f5856a7fbe0fa64b9f840,2021-03-05,Glorieta-Ruben-Dario,Glorieta Ruben Dario,,Paseo-De-Eduardo-Dato,Paseo De Eduardo Dato,https://wikidata.org/entity/Q20890584,,Chamberí,Chamberí,https://wikidata.org/entity/Q1763370,Colisión fronto-lateral,Despejado,1
b21ba7927d44900299cc2a5f9cb6210f,2021-03-06,Calle-De-Santa-Engracia,Calle De Santa Engracia,https://wikidata.org/entity/Q26728109,,,,71,Chamberí,Chamberí,https://wikidata.org/entity/Q1763370,Caída,Despejado,2
3a7eaf805607caf3be8d4fbd468d7e95,2021-03-06,Calle-De-Juan-Bravo,Calle De Juan Bravo,https://wikidata.org/entity/Q28054647,Núñez-De-Balboa-Street,Núñez De Balboa Street,https://wikidata.org/entity/Q28065000,,Salamanca,Salamanca,https://wikidata.org/entity/Q1773521,Colisión fronto-lateral,Despejado,7
2a2a2f43cabc9c638cf61f90674bd435,2021-03-06,Avenida-Buenos-Aires,Avenida Buenos Aires,,Avenida-Miguel-Hernandez,Avenida Miguel Hernandez,,,Puente-de-Vallecas,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Caída,Despejado,6
aaac5d669da2ce2daec333ab297dbada,2021-03-06,Calle-De-Toledo,Calle De Toledo,https://wikidata.org/entity/Q5740883,,,,50,Centro,Centro,https://wikidata.org/entity/Q1763376,Colisión fronto-lateral,Lluvia débil,1
7d37279ad075e9c64f52e29349e0dbec,2021-03-07,Calle-Olmo,Calle Olmo,https://wikidata.org/entity/Q104145457,,,,24,Centro,Centro,https://wikidata.org/entity/Q1763376,Caída,Nublado,6
aa8b2a6666e7eb3c347e2da1f0bc3afe,2021-03-07,Gran-Vía,Gran Vía,https://wikidata.org/entity/Q1324163,San-Bernardo-Street,San Bernardo Street,https://wikidata.org/entity/Q5740864,,Centro,Centro,https://wikidata.org/entity/Q1763376,Alcance,Despejado,6
2686698654fdf44f0b1e806680f950df,2021-03-07,Camino-Arroyo-De-Valdebebas,Camino Arroyo De Valdebebas,,Autovia-M-40,Autovia M-40,,,Hortaleza,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión frontal,Despejado,7
7f3b0af6ba78b9a8161537f64bb0a3d1,2021-03-07,Camino-Arroyo-De-Valdebebas,Camino Arroyo De Valdebebas,,Autovia-M-40,Autovia M-40,,,Hortaleza,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión frontal,Despejado,7
bfe670b35cf30c5ad2603c42da9c0183,2021-03-07,Calle-Valle-De-Mena,Calle Valle De Mena,,,,,14,Fuencarral-El-Pardo,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Caída,Despejado,7
709d426d22aa6f0aa093d331cb9cfe5b,2021-03-08,Paseo-De-La-Reina-Cristina,Paseo De La Reina Cristina,https://wikidata.org/entity/Q29051319,,,,15,Retiro,Retiro,https://wikidata.org/entity/Q2002296,Alcance,Lluvia débil,2
486df5560c79cc3ec4ce812968182abb,2021-03-09,Avenida-Mediterraneo,Avenida Mediterraneo,,Calle-Poza-De-La-Sal,Calle Poza De La Sal,,,Villa-de-Vallecas,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Caída,Despejado,3
cba46fa56d5a33ce948250e7df28a056,2021-03-10,Calle-Peñaranda-De-Bracamonte,Calle Peñaranda De Bracamonte,,Avenida-Cerro-Milano,Avenida Cerro Milano,,,Villa-de-Vallecas,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Colisión fronto-lateral,Despejado,6
0e7f14ee4858833e127f142b59c35f38,2021-03-10,Calle-De-Pradillo,Calle De Pradillo,https://wikidata.org/entity/Q55868790,,,,34,Chamartín,Chamartín,https://wikidata.org/entity/Q1766348,Alcance,Despejado,14
9b089a71668d04319264ad382ac28625,2021-03-10,Paseo-De-La-Habana,Paseo De La Habana,https://wikidata.org/entity/Q28059068,,,,72,Chamartín,Chamartín,https://wikidata.org/entity/Q1766348,Caída,Despejado,7
c8ad06ee47f7847e32d3f284aac8097b,2021-03-10,Calle-De-Mateo-Inurria,Calle De Mateo Inurria,https://wikidata.org/entity/Q26821557,Paseo-De-La-Habana,Paseo De La Habana,https://wikidata.org/entity/Q28059068,,Chamartín,Chamartín,https://wikidata.org/entity/Q1766348,Caída,Despejado,7
fab6ec94dad823afd86c719e8d23312b,2021-03-10,Calle-De-Mateo-Inurria,Calle De Mateo Inurria,https://wikidata.org/entity/Q26821557,Paseo-De-La-Habana,Paseo De La Habana,https://wikidata.org/entity/Q28059068,,Chamartín,Chamartín,https://wikidata.org/entity/Q1766348,Caída,Despejado,14
29654be94e73cfb604e443eb9b56847f,2021-03-11,Calle-De-Trafalgar,Calle De Trafalgar,https://wikidata.org/entity/Q28024216,,,,25,Chamberí,Chamberí,https://wikidata.org/entity/Q1763370,Caída,Despejado,5
c13f5462eb3936bc93e6d5f9f6d038a8,2021-03-12,San-Bernardo-Street,San Bernardo Street,https://wikidata.org/entity/Q5740864,Calle-De-La-Luna,Calle De La Luna,https://wikidata.org/entity/Q5740922,,Centro,Centro,https://wikidata.org/entity/Q1763376,Atropello a persona,Despejado,14
60782b4a712545a61b8ecdfbe9781db7,2021-03-12,San-Bernardo-Street,San Bernardo Street,https://wikidata.org/entity/Q5740864,Calle-De-La-Luna,Calle De La Luna,https://wikidata.org/entity/Q5740922,,Centro,Centro,https://wikidata.org/entity/Q1763376,Atropello a persona,Despejado,7
6f4e6cca9f35de38261d00a68de30ff3,2021-03-13,Calle-De-Bravo-Murillo,Calle De Bravo Murillo,https://wikidata.org/entity/Q5740815,Calle-De-Las-Azucenas,Calle De Las Azucenas,https://wikidata.org/entity/Q27150352,,Tetuán,Tetuán,https://wikidata.org/entity/Q1773540,Alcance,Despejado,7
1c8da6e461530fe586871601d25f53bb,2021-03-13,Parque-Juan-Carlos-I,Parque Juan Carlos I,,,,,1,Barajas,Barajas,https://wikidata.org/entity/Q807230,Atropello a persona,Despejado,2
79840a849b1e968ab806782ef440408f,2021-03-13,Parque-Juan-Carlos-I,Parque Juan Carlos I,,,,,1,Barajas,Barajas,https://wikidata.org/entity/Q807230,Atropello a persona,Despejado,2
b8810fdc08abeaabbeac909cdeedb44c,2021-03-14,Avenida-Del-Doctor-García-Tapia,Avenida Del Doctor García Tapia,https://wikidata.org/entity/Q28935864,Calle-De-Marroquina,Calle De Marroquina,https://wikidata.org/entity/Q28935000,,Moratalaz,Moratalaz,https://wikidata.org/entity/Q2076109,Colisión fronto-lateral,Despejado,2
4581bcf45711ad7c004610da8c9f2806,2021-03-14,Paseo-Torrecilla,Paseo Torrecilla,,Paseo-Azul,Paseo Azul,,,Moncloa-Aravaca,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión fronto-lateral,Despejado,7
8ed6ebbeb12061db470730379e4791f8,2021-03-14,Paseo-Torrecilla,Paseo Torrecilla,,Paseo-Azul,Paseo Azul,,,Moncloa-Aravaca,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión fronto-lateral,Despejado,14
d57badb1053e2fef70282fb94286ba8e,2021-03-14,Paseo-Azul,Paseo Azul,,Paseo-Embarcadero,Paseo Embarcadero,,,Moncloa-Aravaca,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión fronto-lateral,Despejado,1
9fe26c5030791e8f8be57f5ad79c7fc0,2021-03-14,Paseo-Azul,Paseo Azul,,Paseo-Embarcadero,Paseo Embarcadero,,,Moncloa-Aravaca,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión fronto-lateral,Despejado,1
db848daf11d5417e89e0e2b2eec50e08,2021-03-14,Calle-Arroyofresno,Calle Arroyofresno,,,,,,Moncloa-Aravaca,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Despejado,7
c487dc3554a89b952c71148ccd6a9302,2021-03-15,Calle-De-Galileo,Calle De Galileo,https://wikidata.org/entity/Q27031392,,,,86,Chamberí,Chamberí,https://wikidata.org/entity/Q1763370,Colisión lateral,Despejado,7
77d9d5488e1cac157df28dc9fd1e4a32,2021-03-15,Calle-De-Galileo,Calle De Galileo,https://wikidata.org/entity/Q27031392,,,,86,Chamberí,Chamberí,https://wikidata.org/entity/Q1763370,Colisión lateral,Despejado,14
48fb6d5d1eea192929318e4a38469bd6,2021-03-16,Paseo-Embarcadero,Paseo Embarcadero,,Paseo-Azul,Paseo Azul,,,Moncloa-Aravaca,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Despejado,6
ec25910d800b066d9fcb7e2b7d7fb07c,2021-03-16,Gran-Vía,Gran Vía,https://wikidata.org/entity/Q1324163,Calle-De-Isabel-La-Católica,Calle De Isabel La Católica,https://wikidata.org/entity/Q27043900,,Centro,Centro,https://wikidata.org/entity/Q1763376,Colisión fronto-lateral,Despejado,7
5ecd42580f5adcc0e0598cccc9cca79f,2021-03-17,Paseo-De-La-Esperanza,Paseo De La Esperanza,https://wikidata.org/entity/Q55947011,Calle-De-La-Caoba,Calle De La Caoba,https://wikidata.org/entity/Q55946702,,Arganzuela,Arganzuela,https://wikidata.org/entity/Q2000929,Caída,Despejado,1
aae1eacaa33f7edf53ca3dc8b97783c1,2021-03-17,Carretera-Somontes-Al-Palacio-De-La-Real-Quinta,Carretera Somontes Al Palacio De La Real Quinta,,,,,1,Fuencarral-El-Pardo,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Caída,Despejado,6
6e3f6b0c8e969eda7d1b80b1bdd6b6ad,2021-03-17,Paseo-Del-Prado,Paseo Del Prado,https://wikidata.org/entity/Q2079615,,,,11,Retiro,Retiro,https://wikidata.org/entity/Q2002296,Alcance,Despejado,7
d8ac5b980ef0f0cafc642b7161752f56,2021-03-18,Calle-De-Barceló,Calle De Barceló,https://wikidata.org/entity/Q27051120,,,,3,Centro,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,5
89bd76b7601da3405e79752c97d54b57,2021-03-18,Claudio-Coello-Street,Claudio Coello Street,https://wikidata.org/entity/Q28059043,Calle-De-Padilla,Calle De Padilla,https://wikidata.org/entity/Q28056135,,Salamanca,Salamanca,https://wikidata.org/entity/Q1773521,Colisión fronto-lateral,Despejado,7
5392e27c884cb4960dc5a3a2b49f0904,2021-03-18,Calle-Evangelios,Calle Evangelios,,,,,1,Usera,Usera,https://wikidata.org/entity/Q953368,Colisión frontal,Despejado,6
857380de791372f04ed23cd8a4788337,2021-03-18,Calle-Jose-De-Cadalso,Calle Jose De Cadalso,,Calle-De-La-Maestra-Justa-Freire,Calle De La Maestra Justa Freire,https://wikidata.org/entity/Q29405104,,Latina,Latina,https://wikidata.org/entity/Q794954,Colisión fronto-lateral,Despejado,1
669ccb0fe34fae32c6ccc0312f2c3ef3,2021-03-18,Calle-Jose-De-Cadalso,Calle Jose De Cadalso,,Calle-De-La-Maestra-Justa-Freire,Calle De La Maestra Justa Freire,https://wikidata.org/entity/Q29405104,,Latina,Latina,https://wikidata.org/entity/Q794954,Colisión fronto-lateral,Despejado,14
1b4a14254a391b816e6ada84b2cde500,2021-03-19,Calle-Del-Doctor-Esquerdo,Calle Del Doctor Esquerdo,https://wikidata.org/entity/Q5741005,Calle-Astros,Calle Astros,,,Retiro,Retiro,https://wikidata.org/entity/Q2002296,Colisión fronto-lateral,Despejado,2
bdceecf034941a6597f5e60f069a047d,2021-03-19,Calle-Via-De-Dublin,Calle Via De Dublin,,Autovia-M-11,Autovia M-11,,,Barajas,Barajas,https://wikidata.org/entity/Q807230,Colisión fronto-lateral,Despejado,7
c73a2eca5674b3dbb39dc483bbfe51ae,2021-03-20,Avenida-De-Guadalajara,Avenida De Guadalajara,https://wikidata.org/entity/Q52063521,,,,69,San-Blas,San Blas,https://wikidata.org/entity/Q2001937,Colisión lateral,Despejado,1
47616dbd97c95f9cbb40aa94198a918f,2021-03-20,Anillo-Verde-Km58-camino-De-La-Cañada,Anillo Verde Km58-camino De La Cañada,,,,,,Fuencarral-El-Pardo,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,6
4760f6df7ecf3cc78bbd56e986002d5b,2021-03-20,Anillo-Verde-Km58-camino-De-La-Cañada,Anillo Verde Km58-camino De La Cañada,,,,,,Fuencarral-El-Pardo,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,7
9886f7ff36bb1e9bdfe6d24740ec3ad8,2021-03-20,Autovia-M-500,Autovia M-500,,,,,,Moncloa-Aravaca,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Despejado,2
c8e161e4c0dc3800ff0f178ea9fa422e,2021-03-21,Avenida-De-La-Albufera,Avenida De La Albufera,https://wikidata.org/entity/Q5714221,,,,23,Puente-de-Vallecas,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Caída,Despejado,1
e7aaaa321b52f8a42fb166f2a06818d9,2021-03-21,Calle-Del-Clavel,Calle Del Clavel,https://wikidata.org/entity/Q28051075,,,,5,Centro,Centro,https://wikidata.org/entity/Q1763376,Colisión lateral,Despejado,7
04df079a7c2df2d9261f26b08805f821,2021-03-21,Paseo-De-Las-Yeserías,Paseo De Las Yeserías,https://wikidata.org/entity/Q16616818,Calle-Naves,Calle Naves,,,Arganzuela,Arganzuela,https://wikidata.org/entity/Q2000929,Caída,Despejado,1
0968c1a290ee6078809a160b43e2ef19,2021-03-22,Calle-De-Huesca,Calle De Huesca,https://wikidata.org/entity/Q29168261,Calle-Del-Hermano-Gárate,Calle Del Hermano Gárate,https://wikidata.org/entity/Q29168523,,Tetuán,Tetuán,https://wikidata.org/entity/Q1773540,Colisión fronto-lateral,Despejado,1
16b4a8b5a4a820fd57e1994155c0add1,2021-03-22,Avenida-Carondelet,Avenida Carondelet,,,,,37,Hortaleza,Hortaleza,https://wikidata.org/entity/Q1928529,Caída,Despejado,7
532fbafb746d1339f8349832a367a234,2021-03-23,Calle-Puerto-Rico,Calle Puerto Rico,,,,,15,Chamartín,Chamartín,https://wikidata.org/entity/Q1766348,Choque contra obstáculo fijo,Despejado,7
ac1dbc205d770e53b23462dbc55c6af6,2021-03-23,Calle-Palas-De-Rey,Calle Palas De Rey,,,,,4,Fuencarral-El-Pardo,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Caída,Despejado,2
31ba6b19d741b9c1b09a22dc1c32659c,2021-03-23,Calle-Palas-De-Rey,Calle Palas De Rey,,,,,4,Fuencarral-El-Pardo,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Caída,Despejado,14
e3f0b4152ca9024c1d1ac88d74d9c1d0,2021-03-23,Fco.-Pi-Y-Margall,Fco. Pi Y Margall,,Avenida-De-Niceto-Alcalá-Zamora,Avenida De Niceto Alcalá Zamora,https://wikidata.org/entity/Q62107332,,Hortaleza,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión lateral,Despejado,7
7fb6514f528a7192a3538305d58bbdae,2021-03-24,La-Campana,La Campana,https://wikidata.org/entity/Q5742554,Carretera-Colmenar-Viejo,Carretera Colmenar Viejo,,,Fuencarral-El-Pardo,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,7
60d700139413d190592c130c9aa82e54,2021-03-25,Idb.-Parque-Lineal-Del-Manzanares,Idb. Parque Lineal Del Manzanares,,,,,,Puente-de-Vallecas,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Caída,Despejado,1
702120081eccb4753b2e1e12078cc841,2021-03-25,Avenida-Cerro-Milano,Avenida Cerro Milano,,Calle-Cañada-Del-Santisimo,Calle Cañada Del Santisimo,,,Villa-de-Vallecas,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Colisión fronto-lateral,Despejado,7
1704a0019b4526c0bd64e63b77a0ffd6,2021-03-25,Serrano-Street,Serrano Street,https://wikidata.org/entity/Q5740879,,,,74,Salamanca,Salamanca,https://wikidata.org/entity/Q1773521,Caída,Despejado,2
afce171554c81ae61dbce82ee81ca86e,2021-03-25,Paseo-De-La-Castellana,Paseo De La Castellana,https://wikidata.org/entity/Q1473674,,,,156,Chamartín,Chamartín,https://wikidata.org/entity/Q1766348,Colisión fronto-lateral,Despejado,7
c744dcbe451a41b6d3322912dce70fd6,2021-03-26,Avenida-De-Los-Poblados,Avenida De Los Poblados,,Avenida-Del-Euro,Avenida Del Euro,,,Latina,Latina,https://wikidata.org/entity/Q794954,Caída,Despejado,7
ea846d8decd02783d33cac99b5faea40,2021-03-26,Calle-Capitan-Blanco-Argibay,Calle Capitan Blanco Argibay,,,,,192,Tetuán,Tetuán,https://wikidata.org/entity/Q1773540,Caída,Despejado,1
67651b50d5f10d88132ff818d4b17b7b,2021-03-27,Calle-Francisco-Y-Jacinto-Alcantara,Calle Francisco Y Jacinto Alcantara,,,,,1,Moncloa-Aravaca,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Despejado,7
26919ab22ce555892a97821de024d7b6,2021-03-27,Calle-De-Atocha,Calle De Atocha,https://wikidata.org/entity/Q5492657,,,,3,Centro,Centro,https://wikidata.org/entity/Q1763376,Colisión lateral,Despejado,7
85f848f64091d9820aa6053e53efe3de,2021-03-27,Calle-De-Alfonso-Xii,Calle De Alfonso Xii,https://wikidata.org/entity/Q5659170,Paseo-De-La-Infanta-Isabel,Paseo De La Infanta Isabel,https://wikidata.org/entity/Q29051267,,Retiro,Retiro,https://wikidata.org/entity/Q2002296,Colisión fronto-lateral,Despejado,7
62fd2b4cd236cfd681389b5e6e84dea5,2021-03-28,Paseo-De-La-Esperanza,Paseo De La Esperanza,https://wikidata.org/entity/Q55947011,,,,5,Arganzuela,Arganzuela,https://wikidata.org/entity/Q2000929,Caída,Despejado,1
83bae54763b09d34a49efa2c0267fde0,2021-03-28,Calle-Alberto-De-Palacio,Calle Alberto De Palacio,,Avenida-De-Niceto-Alcalá-Zamora,Avenida De Niceto Alcalá Zamora,https://wikidata.org/entity/Q62107332,,Hortaleza,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión lateral,Despejado,1
cd02bdd351bea673cdacc24da8551dda,2021-03-28,Ronda-De-Atocha,Ronda De Atocha,https://wikidata.org/entity/Q26831149,,,,27,Arganzuela,Arganzuela,https://wikidata.org/entity/Q2000929,Colisión lateral,Despejado,7
ac96f2e2ea53d2bbafec67b591c43b05,2021-03-29,Avenida-Entrevias,Avenida Entrevias,,Calle-Mejorana,Calle Mejorana,,,Puente-de-Vallecas,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Caída,Despejado,6
0c41d82e89f4a779b0ebc3ad06fe26c9,2021-03-30,Calle-Antequera,Calle Antequera,,,,,23,Usera,Usera,https://wikidata.org/entity/Q953368,Caída,Despejado,1
f08ddbd8427f1d067775d5d229515f7a,2021-03-30,Paseo-De-Eduardo-Dato,Paseo De Eduardo Dato,https://wikidata.org/entity/Q20890584,Calle-De-Zurbano,Calle De Zurbano,https://wikidata.org/entity/Q27043742,,Chamberí,Chamberí,https://wikidata.org/entity/Q1763370,Alcance,Despejado,6
4bd30ab8bd2d723b878120a1ec78fab5,2021-03-30,Calle-Comuneros-De-Castilla,Calle Comuneros De Castilla,,,,,4,Carabanchel,Carabanchel,https://wikidata.org/entity/Q1001991,Colisión frontal,Despejado,6
7c1b00c5d6c171be4f340051d4019162,2021-03-31,Cñada.-Real-De-Merinas,Cñada. Real De Merinas,,,,,64,Vicálvaro,Vicálvaro,https://wikidata.org/entity/Q589403,Colisión fronto-lateral,Despejado,6
647d71dc755e5aba61068554a855b268,2021-03-31,Calle-De-Sevilla,Calle De Sevilla,https://wikidata.org/entity/Q20908843,Calle-De-Arlabán,Calle De Arlabán,https://wikidata.org/entity/Q44910881,,Centro,Centro,https://wikidata.org/entity/Q1763376,Choque contra obstáculo fijo,Despejado,7
f6d5a3b66b3cc02359346687b647ebb5,2021-03-31,Calle-De-Irún,Calle De Irún,https://wikidata.org/entity/Q29920881,,,,1,Moncloa-Aravaca,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Despejado,1
6b82a4ccc73b863755fdec6162257439,2021-03-31,Calle-De-Irún,Calle De Irún,https://wikidata.org/entity/Q29920881,,,,1,Moncloa-Aravaca,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Despejado,7
7851fbff5241f54199febaf75a19cfee,2021-03-31,Calle-De-Segovia,Calle De Segovia,https://wikidata.org/entity/Q8255505,,,,49,Arganzuela,Arganzuela,https://wikidata.org/entity/Q2000929,Caída,Despejado,1
5bae277263cedb1459774170166dce63,2021-03-31,Avenida-Manzanares,Avenida Manzanares,,,,,216,Usera,Usera,https://wikidata.org/entity/Q953368,Caída,Despejado,2
ff995fe4e9cde82e933355a5ab674f75,2021-04-01,Alcalá-Street,Alcalá Street,https://wikidata.org/entity/Q2424746,Madrid-Ring-Road,Madrid Ring Road,https://wikidata.org/entity/Q2606591,,Ciudad-Lineal,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Colisión fronto-lateral,Despejado,2
0f664f92bfc8d5e3e3cace71d746e3cf,2021-04-03,Paseo-De-La-Ermita-Del-Santo,Paseo De La Ermita Del Santo,https://wikidata.org/entity/Q28137105,,,,16,Latina,Latina,https://wikidata.org/entity/Q794954,Caída,Despejado,3
38eb0e076f98f7a6a0763ba39796318f,2021-04-03,Calle-Casalarreina,Calle Casalarreina,,Avenida-De-Daroca,Avenida De Daroca,https://wikidata.org/entity/Q62107216,,Vicálvaro,Vicálvaro,https://wikidata.org/entity/Q589403,Caída,Despejado,2
a5d28c171c84ce1c01d1af479815523d,2021-04-03,Calle--Gran-Via,Calle  Gran Via,,,,,72,Centro,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,6
45174203558f7bda83e138be25272d22,2021-04-03,Calle-San-Antonio-De-Padua,Calle San Antonio De Padua,,Calle-Antonio-Salvador,Calle Antonio Salvador,,,Usera,Usera,https://wikidata.org/entity/Q953368,Colisión frontal,Despejado,7
55740e8fe234259ffaec6d7b69e9b3a5,2021-04-03,Gran-Vía,Gran Vía,https://wikidata.org/entity/Q1324163,,,,80,Centro,Centro,https://wikidata.org/entity/Q1763376,Colisión fronto-lateral,Despejado,1
99c7659181c81e9d73b5c505053094ec,2021-04-03,Parque-Madrid-Rio,Parque Madrid Rio,,,,,,Arganzuela,Arganzuela,https://wikidata.org/entity/Q2000929,Atropello a persona,Despejado,14
9b82540d1046fda13e08d4c91b7520ed,2021-04-03,Parque-Madrid-Rio,Parque Madrid Rio,,,,,,Arganzuela,Arganzuela,https://wikidata.org/entity/Q2000929,Atropello a persona,Despejado,7
8ace069f1efa921c1c225e9a284f3c0e,2021-04-03,Glorieta-Siete-Hermanas,Glorieta Siete Hermanas,,Paseo-Castaños,Paseo Castaños,,,Moncloa-Aravaca,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Atropello a animal,Despejado,2
04b78ab34eae1919979626f73cc8dc43,2021-04-04,Calle-De-Arturo-Soria,Calle De Arturo Soria,https://wikidata.org/entity/Q8255504,Autovia-M-11,Autovia M-11,,,Ciudad-Lineal,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Caída,Despejado,1
e8c9808b6794ea966efb5ad34d896a65,2021-04-04,Calle-De-Atocha,Calle De Atocha,https://wikidata.org/entity/Q5492657,,,,36,Centro,Centro,https://wikidata.org/entity/Q1763376,Colisión lateral,Despejado,7
6a2a8f406b2cd62314bd98914d166907,2021-04-05,Avenida-De-Alfonso-Xiii,Avenida De Alfonso Xiii,https://wikidata.org/entity/Q29397736,,,,145,Chamartín,Chamartín,https://wikidata.org/entity/Q1766348,Colisión fronto-lateral,Despejado,7
688a3bef1abd69dac708b5920b32e307,2021-04-06,Avenida-De-Burgos,Avenida De Burgos,https://wikidata.org/entity/Q29902431,,,,109,Fuencarral-El-Pardo,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Caída,Despejado,2
76ba47f008ea2025acc0420b7a20546d,2021-04-06,Avenida-Del-Planetario,Avenida Del Planetario,https://wikidata.org/entity/Q17622122,,,,15,Arganzuela,Arganzuela,https://wikidata.org/entity/Q2000929,Caída,Despejado,5
7c5749082e6b9cc9fcdb1c3b4a8028ee,2021-04-06,Calle-Puerto-De-Reinosa,Calle Puerto De Reinosa,,,,,15,Villa-de-Vallecas,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Colisión fronto-lateral,Despejado,7
24a42ac23b828369d305f88ffe19d4a2,2021-04-06,Calle-Arganda,Calle Arganda,,Paseo-De-Las-Yeserías,Paseo De Las Yeserías,https://wikidata.org/entity/Q16616818,,Arganzuela,Arganzuela,https://wikidata.org/entity/Q2000929,Caída,Despejado,1
0b4eca568515520d7ee86a4f42728867,2021-04-06,Avenida-De-Las-Fuerzas-Armadas,Avenida De Las Fuerzas Armadas,https://wikidata.org/entity/Q29353164,Avenida-De-Las-Fuerzas-Armadas,Avenida De Las Fuerzas Armadas,https://wikidata.org/entity/Q29353164,,Barajas,Barajas,https://wikidata.org/entity/Q807230,Caída,Despejado,7
39bcbfe204a669ef0aae77459ad15154,2021-04-07,Calle-Requena,Calle Requena,,,,,5,Centro,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,7
0cbe29a4ea73370c5a97388a8d21a574,2021-04-08,Calle-Del-Duque-De-Fernán-Núñez,Calle Del Duque De Fernán Núñez,https://wikidata.org/entity/Q29051517,,,,19,Chamartín,Chamartín,https://wikidata.org/entity/Q1766348,Caída,Despejado,7
ea6329cb2d93415ba2e57a608fd1ff59,2021-04-08,Avenida-De-Niceto-Alcalá-Zamora,Avenida De Niceto Alcalá Zamora,https://wikidata.org/entity/Q62107332,Avenida-De-Francisco-Pi-Y-Margall,Avenida De Francisco Pi Y Margall,https://wikidata.org/entity/Q27268566,,Hortaleza,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión lateral,Despejado,6
bb8a49be8c90eaa09d84a5e96e4b339c,2021-04-08,Calle-De-Santa-Engracia,Calle De Santa Engracia,https://wikidata.org/entity/Q26728109,Glorieta-Pintor-Sorolla,Glorieta Pintor Sorolla,,,Chamberí,Chamberí,https://wikidata.org/entity/Q1763370,Atropello a persona,Despejado,6
2197f9c9804d48bdaabe57b4f15fe010,2021-04-08,Calle-De-Santa-Engracia,Calle De Santa Engracia,https://wikidata.org/entity/Q26728109,Glorieta-Pintor-Sorolla,Glorieta Pintor Sorolla,,,Chamberí,Chamberí,https://wikidata.org/entity/Q1763370,Atropello a persona,Despejado,14
c0b77ba855067c7bd1f6a2adb4c02b86,2021-04-08,Avenida-Del-Cardenal-Herrera-Oria,Avenida Del Cardenal Herrera Oria,https://wikidata.org/entity/Q27556319,,,,76B,Fuencarral-El-Pardo,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,2
