Bus_ID,BusStation_Name,Street_Type,Preposition,Street_Name,Number_Type,Portal_Number,Postal_Code,District,X,Y,Bus_Lines
227,AVDA.MEDITERRANEO-MORATALAZ,Calle,del,Arroyo Fontarrón,N,10,28030,14,445025,4472678,"63, 143, 145, E, N9"
228,FCOS.RODRIGUEZ-INST.VIRGEN DE LA PALOMA,Calle,de,Francos Rodríguez,N,104,28039,9,439502,4479093,64
229,ANTONIO MACHADO-A.MARTIN ALZAGA,Calle,de,Antonio Machado,S/N,S/N,28035,9,439141,4479494,64
230,Pº. STA.Mª CABEZA-Pº.CHOPERA,Paseo,de,Santa María de la Cabeza,N,85,28045,2,440497,4472298,"55, 60, E1, N17"
231,MALGRAT MAR-PONT MOLINS,Calle,de,Malgrat de Mar,N,2,28038,13,445425,4471924,54
232,VICTOR SERNA-COLOMBIA,Calle,de,Víctor de la Serna,N,52,28016,5,443154,4478852,52
233,PARAGUAY-COSTA RICA,Calle,de,Paraguay,N,2,28016,5,443157,4479098,52
234,STA.Mª MAGDALENA-CTE.AZCARRAGA,Calle,de,Santa María Magdalena,N,8,28016,5,443309,4479358,52
235,PUERTO RICO,Calle,de,Puerto Rico,N,52,28016,5,442930,4479098,52
236,PTO.RICO-COLOMBIA,Calle,de,Puerto Rico,N,33,28016,5,442921,4478935,52
237,PTO.RICO-URUGUAY,Calle,de,Puerto Rico,N,30,28016,5,442940,4478715,52
238,BIARRITZ,Calle,de,Biarritz,N,3,28028,4,443791,4476539,"43, 53, 74, N3"
239,AV.BADAJOZ-TANATORIO,Avda,de,Badajoz,N,12,28027,15,444431,4477095,"53, 122, N3"
240,LUIS CALVO-MTNEZ.IZQUIERDO,Calle,de,Luis Calvo,S/N,S/N,28028,4,443716,4476510,"53, 74"
241,AV.ALBUFERA-SIERRA CARBONERA,Avda,de la,Albufera,N,76,28053,13,443815,4472037,"54, 57, 58, 136, N10, N25"
242,AV.ALBUFERA-SIERRA DEL CADI,Avda,de la,Albufera,N,102,28053,13,444015,4471897,"54, 58, 136, N25"
243,AV.ALBUFERA-PAYASO FOFO,Avda,de la,Albufera,N,145,28018,13,444277,4471709,"54, 58, 103, 136, N25"
244,AVDA. ALBUFERA,Avda,de la,Albufera,N,220,28038,13,444900,4471580,"58, 103, 143"
245,GRAN VIA HORTALEZA-LOPEZ DE HOYOS,G.v.,de,Hortaleza,N,17,28043,16,444727,4480021,87
246,PADRE DAMIAN-SANTIAGO BERNABEU,Calle,del,Padre Damián,N,18,28036,5,441858,4478631,150
247,PADRE DAMIAN-ALBERTO ALCOCER,Calle,del,Padre Damián,N,42,28036,5,442000,4479146,150
248,FRAY.B.SAHAGUN-PZA.M.MOLAS,Calle,de,Fray Bernardino Sahagún,S/N,S/N,28036,5,442064,4479519,150
249,ALFONSO XIII-PZA.PRESIDENTE CARDENAS,Avda,de,Alfonso XIII,N,169,28016,5,442412,4479269,150
250,PZA.PERU-AV.PIO XII,Plaza,del,Perú,N,1,28016,5,442726,4479301,150
251,FRAY.B.SAHAGUN-MENENDEZ PIDAL,Calle,de,Fray Bernardino Sahagún,N,7,28036,5,442270,4479371,150
252,FRAY.B.SAHAGUN-PZA.M.MOLAS,Calle,de,Fray Bernardino Sahagún,S/N,S/N,28036,5,442061,4479550,150
253,PADRE DAMIAN-SANTIAGO BERNABEU,Calle,del,Padre Damián,N,3,28036,5,441839,4478630,150
254,TORRELAGUNA-RAFAEL BERGAMIN,Calle,de,Torrelaguna,S/N,S/N,28043,15,444177,4478228,53
255,EMETERIO CASTAÑOS-MANUEL URIBE,Calle,de,Emeterio Castaños,N,60,28033,16,444055,4479702,87
256,AYACUCHO-MAR ADRIATICO,Calle,de,Ayacucho,N,12,28033,16,445941,4480321,"120, 125"
257,CUEVAS DE ALMANZORA-MOJACAR,Calle,de,Cuevas de Almanzora,S/N,S/N,28033,16,444415,4481456,"129, N1"
258,ROQUETAS DE MAR-TIJOLA,Calle,de,Roquetas de Mar,S/N,S/N,28033,16,444169,4481641,"129, N1"
259,PTE.VALLECAS-M30,Avda,de la,Paz,S/N,S/N,28038,13,443340,4472435,"58, 111"
260,PIO FELIPE-BENJAMIN PALENCIA,Calle,de,Pío Felipe,N,18,28038,13,444752,4472037,"54, 141, 143, N10"
261,MENDIVIL-DOCTOR SALGADO,Calle,de,Mendívil,N,42,28038,13,443806,4472514,141
262,SIERRA TOLEDANA,Calle,de,Sierra Toledana,N,1,28038,13,444058,4472554,141
263,BALTASAR SANTOS-PTO.NAVACERRADA,Calle,de,Baltasar Santos,N,6,28038,13,444317,4472782,141
264,MARISMAS-MARUJA GARCIA ROMERO,Calle,de,Las Marismas,N,2,28038,13,444512,4472903,141
265,MARISMAS-RAMON PEREZ AYALA,Calle,de,Las Marismas,N,22,28038,13,444652,4472738,141
266,RAMON PEREZ DE AYALA Nº 94,Calle,de,Ramón Pérez de Ayala,N,94,28038,13,444913,4472516,141
267,Pº.SAN MILLAN DE LA COGOLLA-AV.CNO.SANTIAGO,Paseo,de,San Millán de la Cogolla,S/N,S/N,28050,8,443186,4484355,175
268,VENTISQUERO CONDESA-C.HERRERA ORIA,Avda,del,Ventisquero de la Condesa,N,2,28034,8,439524,4481881,"64, N21"
269,FERMIN CABALLERO-AV.BETANZOS,Calle,de,Fermín Caballero,N,75,28034,8,439562,4481658,"67, 83, 127, 133"
270,VALENCIA DE DON JUAN-ALFREDO MARQUERIE,Calle,de,Valencia de Don Juan,N,13,28034,8,440692,4482281,"67, 133, N23"
271,Pº. CASTELLANA-MONFORTE DE LEMOS,Paseo,de la,Castellana,N,259,28046,8,441878,4481045,"67, 124, 134, 135, 173, 175, 176, 178, N24"
272,FCO.SILVELA-PRINCIPE VERGARA,Calle,de,Francisco Silvela,N,99,28002,5,442483,4476928,C1
273,GOYA-LOMBIA,Calle,de,Goya,N,105,28009,4,442995,4475326,"30, C1"
274,Pº JUAN XXIII-BEATRIZ BOBADILLA,Paseo,de,Juan XXIII,N,13,28040,9,439323,4477998,C2
275,PZA.MARQUES DE COMILLAS,Plaza,del,Marqués de Comillas,N,3,28040,9,439071,4477656,C2
276,ISAAC PERAL-JULIAN ROMEA,Calle,de,Isaac Peral,N,60,28040,9,439106,4477373,C2
277,FCO.SILVELA-PRINCIPE VERGARA,Calle,de,Francisco Silvela,N,112,28002,5,442475,4476992,C2
278,RAIMUNDO FDEZ.VILLAVERDE-Pº CASTELLANA,Calle,de,Raimundo Fernández Villaverde,N,67,28046,6,441380,4477750,C2
279,ARTURO SORIA-CELESTE,Calle,de,Arturo Soria,N,167,28043,15,444367,4478865,"11, 70, N3"
280,JUAN J.LOPEZ IBOR-ISLA CRISTINA,Calle,del,Doctor Juan José López Ibor,N,15,28035,9,438556,4480367,64
281,ISLAS ALEUTIANAS-AV.C.HERRERA ORIA,Calle,de las,Islas Aleutianas,N,26,28035,8,438324,4481206,64
282,AZCONA-VILLAFRANCA,Calle,de,Azcona,N,53,28028,4,443610,4476561,"43, 48, N3"
283,EMBAJADORES-PQUE.LINEAL MANZANARES,Calle,de los,Embajadores,N,324,28053,13,442286,4469511,T32
284,Pº MOLINO-PZA.LEGAZPI,Paseo,del,Molino,N,3,28045,2,441186,4471576,"62, 148, 156, 180, N13, T32"
285,Pº MOLINO-PZA.LEGAZPI,Paseo,del,Molino,N,2,28045,2,441177,4471552,"156, 180, T32"
286,PZA.MONCLOA,Calle,de la,Princesa,N,92,28008,9,439175,4476362,"1, 44, C1"
287,AV.PIO XII-PZA.PERU,Avda,de,Pío XII,N,1,28016,5,442742,4479328,"16, 29"
288,CTRA. DE VILLAVERDE A VALLECAS-COALICION,Ctra,de,Villaverde a Vallecas,N,17,28021,17,441757,4467665,"123, 130"
289,CTRA. DE VILLAVERDE A VALLECAS-COALICION,Ctra,de,Villaverde a Vallecas,N,17,28041,17,441750,4467666,"123, 130"
290,AV.CDAD.BARCELONA-M30,Avda,de la,Ciudad de Barcelona,N,111,28007,3,443214,4472472,"10, 136, 310, N10, N25"
291,Pº CASTELLANA-GRAL.YAGUE,Paseo,de la,Castellana,N,150,28046,5,441602,4478789,5
292,ESTEBAN CARROS-COOP.ELECTRICA,Calle,de,Esteban Carros,N,37,28053,13,444273,4469646,102
293,PADRE LLANOS-ESTEBAN CARROS,Calle,del,Padre Llanos,N,22,28053,13,444397,4469788,102
294,CRISTOBAL BORDIU-STA.ENGRACIA,Calle,de,Cristóbal Bordiú,N,6,28003,7,440447,4477394,45
295,CRISTOBAL BORDIU-ALENZA,Calle,de,Cristóbal Bordiú,N,30,28003,7,440660,4477380,45
296,CRISTOBAL BORDIU-ALONSO CANO,Calle,de,Cristóbal Bordiú,N,40,28003,7,440933,4477361,45
297,Pº DELICIAS-PZA.LEGAZPI,Paseo,de las,Delicias,N,150,28045,2,441118,4471709,"8, 19, 45, 47, 59, 62, 76, 85, 86, 247"
298,AVDA. VALLADOLID,Avda,de,Valladolid,N,19,28008,9,438378,4475607,46
299,AVDA. VALLADOLID,Avda,de,Valladolid,N,69,28008,9,437987,4476180,46
300,MARTIN FIERRO-OBISPO TREJO,Calle,de,Martín Fierro,N,8,28040,9,438067,4476627,U
301,AV.JUAN HERRERA-PZA.C.CISNEROS,Avda,de,Juan de Herrera,N,2,28040,9,438429,4477005,"46, U"
302,AV.JUAN HERRERA-PZA.C.CISNEROS,Avda,de,Juan de Herrera,N,2,28040,9,438423,4477024,"46, 160, 161"
303,CONCEJAL FCO.J.MARTIN-GOTARRENDURA,Calle,del,Concejal Francisco José Jiménez Martín,N,16,28047,10,437642,4472834,119
304,AVDA. VALLADOLID,Calle,de,Loeches,N,1,28008,9,438002,4476130,46
305,AV.VALLADOLID-BRIGADA TRAFICO,Avda,de,Valladolid,N,45,28008,9,438199,4475822,"46, N20"
306,BRAVO MURILLO-LOPE DE HARO,Calle,de,Bravo Murillo,N,204,28020,6,440601,4478895,"66, 124, 126"
307,BRAVO MURILLO-FRANCISCO MEDRANO,Calle,de,Bravo Murillo,N,238,28020,6,440759,4479135,"66, 124, N23"
308,SINESIO DELGADO-HOSPITAL CARLOS III,Calle,de,Sinesio Delgado,N,6,28029,8,441462,4480887,147
309,SINESIO DELGADO-FINISTERRE,Calle,de,Sinesio Delgado,N,18,28029,8,440819,4480942,147
310,MELCHOR FDEZ.ALMAGRO-AV.FERROL,Calle,de,Melchor Fernández Almagro,N,62,28029,8,440178,4481064,147
311,MELCHOR FDEZ.ALMAGRO-AV.BETANZOS,Calle,de,Melchor Fernández Almagro,N,80,28029,8,439898,4480990,147
312,CTRA.VILLAVERDE A VALLECAS-UNANIMIDAD,Ctra,de,Villaverde a Vallecas,N,46,28021,17,441966,4467907,"23, 130"
313,MONFORTE DE LEMOS Nº 163,Avda,de,Monforte de Lemos,N,163,28029,8,439533,4481159,"126, 132, 137, 147"
314,AV.BETANZOS-LA BAÑEZA,Avda,de,Betanzos,N,45,28029,8,439781,4481077,"42, 49, 126, 128, 147"
315,EMBAJADORES-DEPURADORA LA CHINA,Calle,de los,Embajadores,N,324,28053,13,442368,4469244,T32
316,AV. PLANETARIO-MENESES,Avda,del,Planetario,N,13,28045,2,442163,4471876,"148, 156, N13"
317,LA MASO-SALOU,Calle,de,La Maso,N,78,28034,8,439569,4482234,134
318,EMBAJADORES-DEPURADORA LA CHINA,Calle,de los,Embajadores,N,324,28053,13,442388,4469258,T32
319,MONFORTE DE LEMOS-PARQUE BOMBEROS,Avda,de,Monforte de Lemos,N,75,28029,8,440734,4481463,"134, 137"
320,SAN MODESTO-HOSPITAL RAMON Y CAJAL,Calle,de,San Modesto,S/N,S/N,28034,8,441365,4482138,135
321,HOSPITAL RAMON Y CAJAL,Calle,de,San Modesto,N,50,28034,8,441319,4482336,"125, 135, 165, 166"
322,ANTONIO ROBLES-HOSPITAL RAMON Y CAJAL,Calle,de,Antoniorrobles,N,1,28034,8,441351,4482169,"125, 135, 165, 166"
323,Pº CHOPERA-PZA.GRAL.MAROTO,Paseo,de la,Chopera,N,12,28045,2,440846,4471853,"6, 18, 78, 148, N12, N14"
324,CARAMUEL-ANTILLON,Calle,de,Caramuel,N,32,28011,10,438410,4473791,N18
325,CARAMUEL-DOÑA MENCIA,Calle,de,Caramuel,N,42,28011,10,438297,4473665,
326,SEPULVEDA-GOTARRENDURA,Calle,de,Sepúlveda,N,20,28011,10,437577,4473063,
327,GUILLERMO DE OSMA-PZA.GRAL.MAROTO,Calle,de,Guillermo de Osma,N,14,28045,2,440916,4471916,62
328,GUILLERMO DE OSMA-PZA.GRAL.MAROTO,Calle,de,Guillermo de Osma,N,29,28045,2,440903,4471888,62
329,SEPULVEDA-CONC.FCO.J.JIMENEZ M.,Calle,de,Sepúlveda,N,216,28011,10,436059,4472696,N18
330,AV.RAFAEL FINAT-GRAL.SALIQUET,Calle,de,Rafael Finat,N,117,28044,10,434494,4469887,139
331,GRAL.ROMERO BASART-GRAL.FANJUL,Calle,del,General Romero Basart,S/N,S/N,28044,10,434291,4470626,"17, 139"
332,Cº DE LAS CRUCES-MASCARAQUE,Cmno,de las,Cruces,N,20,28044,11,435936,4469776,139
333,Cº DE LAS CRUCES-JOSE JORDAN,Cmno,de las,Cruces,N,48,28044,11,435778,4469562,139
334,BALTASAR SANTOS,Calle,del,Doctor Lozano,N,18,28038,13,444117,4472903,141
335,VALDEBERNARDO-HACIENDA PAVONES,Calle,de,Valdebernardo,S/N,S/N,28030,14,446462,4472515,"8, 20"
336,FUENTELVIEJO-FUENSAVIÑAN,Calle,de,Fuentelviejo,N,23,28022,20,451717,4477892,77
337,NANCLARES DE OCA-ARCAUTE,Calle,de,Nanclares de Oca,N,1,28022,20,450909,4477409,77
338,AV.SEGUNDA-CALLE DIEZ,Avda,,Segunda,N,12,28022,20,449712,4477604,"77, N5"
339,NURIA-PEÑA SIRIO,Calle,de,Nuria,N,28,28034,8,440339,4482804,"133, N23"
340,CERRO DEL CASTAÑAR-LA MASO,Calle,del,Cerro del Castañar,N,70,28034,8,439661,4482804,"133, 134"
341,MONFORTE DE LEMOS-PARQUE BOMBEROS,Avda,de,Monforte de Lemos,N,24,28029,8,440727,4481488,"134, 137"
342,LA MASO-AV.CARDENAL HERRERA ORIA,Calle,de,La Maso,N,103,28034,8,439584,4481908,134
343,LA MASO-SALOU,Calle,de,La Maso,N,91,28034,8,439589,4482231,134
344,LA MASO-HOSPITAL RUBER INTERNACIONAL,Calle,de,La Maso,N,81,28034,8,439605,4482506,134
345,LA MASO-MARBELLA,Calle,de,La Maso,N,9,28034,8,440162,4483153,"134, N23"
346,COSTA BRAVA-LA MASO,Calle,de la,Costa Brava,N,31,28034,8,440401,4483369,"134, 178, N23"
347,Cº HORMIGUERAS-TORRE DE DON MIGUEL,Cmno,de las,Hormigueras,N,123,28031,18,445335,4469705,"130, T31"
348,STO.A.DE LA GUARDA-GRAL.HIERRO MTNEZ.,Avda,de,Santo Ángel de la Guarda,N,15,28039,9,439701,4479253,"126, 127, 132, N21"
349,AV.PABLO IGLESIAS-ALEJANDRO RGUEZ.,Avda,de,Pablo Iglesias,N,92,28039,6,439748,4478901,"127, 132, N21"
350,Cº DEL CHORRILLO,Cmno,del,Chorrillo,N,S/N,28039,6,439782,4480155,128
351,CNO. DEL CHORRILLO,Cmno,del,Chorrillo,N,S/N,28039,6,439790,4480115,128
352,AV.BURGOS Nº 30,Avda,de,Burgos,N,30,28036,5,442852,4481389,"129, 150"
353,AV.SAN LUIS-AV.BURGOS,Avda,de,San Luis,S/N,S/N,28036,5,442905,4481521,"129, 150"
354,AV.SAN LUIS-SERRANO GALVACHE,Avda,de,San Luis,N,158,28033,15,443241,4481168,"129, 150"
355,ARTURO SORIA Nº 329,Calle,de,Arturo Soria,N,329,28033,15,443556,4481499,"125, 129, 150, N1"
356,AV.SAN LUIS-SERRANO GALVACHE,Avda,de,San Luis,N,158,28033,15,443256,4481195,"129, 150"
357,CONDE DE PEÑALVER-DIEGO DE LEON,Calle,del,Conde de Peñalver,N,65,28006,4,442850,4476370,56
358,DR.ESQUERDO-AV.NAZARET,Calle,del,Doctor Esquerdo,N,96,28007,3,443261,4473796,"56, 143, 156"
359,DR.ESQUERDO-PZA.CONDE CASAL,Calle,del,Doctor Esquerdo,N,128,28007,3,443230,4473377,"56, 143, 156"
360,DR.ESQUERDO-CAVANILLES,Calle,del,Doctor Esquerdo,N,187,28007,3,443072,4473019,"56, 156"
361,SIERRA DEL CADI-AV.ALBUFERA,Calle,de,Sierra de Cadi,N,2,28018,13,444073,4471831,"57, N10"
362,CARLOS MARTIN ALVAREZ-JAVIER MIGUEL,Calle,de,Carlos Martín Álvarez,N,38,28018,13,443750,4471397,57
363,AV.PQUE.PALOMERAS BAJAS-ROMEO Y JULIETA,Avda,del,Parque de Palomeras Bajas,N,16,28018,13,443974,4470368,"57, 144"
364,AV.PABLO NERUDA-VILLALOBOS,Avda,de,Pablo Neruda,N,71,28018,13,444817,4470522,"10, 57, 144"
365,AVDA.MEDITERRANEO-MORATALAZ,Calle,de,El Bosco,N,20,28038,13,444986,4472600,"145, E"
366,AV.MEDITERRANEO-PIO FELIPE,Calle,de,El Bosco,N,22,28038,13,445214,4472330,"145, E"
367,AV.MEDITERRANEO-AV.DEMOCRACIA,Calle,de la,Tacona,N,1,28030,14,445708,4472047,"145, E"
368,LOPEZ ARANDA-GRAL.ARANAZ,Calle,de,López de Aranda,N,13,28027,15,445927,4477268,146
369,A.LOPEZ CASERO-PZA.JOSE BANUS,Calle,del,Alcalde López Casero,N,15,28027,15,444477,4476347,146
370,SAN BERNARDO-MINISTERIO JUSTICIA,Calle,de,San Bernardo,N,56,28004,1,440108,4475416,147
371,SAN BERNARDO-DAOIZ,Calle,de,San Bernardo,N,72,28015,1,440199,4475648,147
372,SAN BERNARDO-DAOIZ,Calle,de,San Bernardo,N,75,28015,1,440180,4475624,"3, 147"
373,PEÑA CERVERA-FUENTIDUEÑA,Calle,de,Peña Cervera,N,16,28031,18,447418,4469265,142
374,HACIENDA PAVONES-FTE.CARRANTONA,Calle,de la,Hacienda de Pavones,S/N,S/N,28030,14,446103,4472681,71
375,HACIENDA PAVONES-MERCADO,Calle,de la,Hacienda de Pavones,N,171,28030,14,445848,4472820,"71, 100"
376,HACIENDA PAVONES-PZA.C.MACEDA Y TABOADA,Calle,de la,Hacienda de Pavones,N,177,28030,14,445575,4472881,"71, 100"
377,CNO. VINATEROS- ARROYO BELINCOSO,Calle,del,Camino de los Vinateros,N,77,28030,14,444947,4473659,71
378,ARROYO BELINCOSO-Cº VINATEROS,Calle,del,Arroyo Belincoso,N,40,28030,14,444771,4473762,71
379,DR.GARCIA TAPIA-ARROYO MEDIA LEGUA,Avda,del,Doctor García Tapia,S/N,S/N,28030,14,444645,4473938,71
380,FELIX RGUEZ.DE LA FUENTE Nº 12,Calle,de,Félix Rodríguez de la Fuente,N,8,28030,14,444315,4474222,71
381,MAR CASPIO-LIBERACION,Plaza,de,Chabuca Granda,S/N,S/N,28033,16,445597,4480681,72
382,ZAPATOCA-AV.BUCARAMANGA,Calle,de,Zapatoca,N,2,28033,16,446416,4480597,72
383,ZIPAQUIRA-LURUACO,Calle,de,Zipaquira,N,6,28033,16,446287,4480694,72
384,CTRA.CANILLAS-GTA. PILAR MIRO,Gta,de,Pilar Miró,N,1,28043,16,444350,4479554,"73, N3"
385,CTRA.CANILLAS-CARRIL DEL CONDE,Ctra,de,Canillas,S/N,S/N,28043,16,444708,4479617,"73, N3"
386,CTRA.CANILLAS-MATAPOZUELOS,Ctra,de,Canillas,N,40,28043,16,444897,4479552,"73, N3"
387,CTRA.CANILLAS-TORQUEMADA,Ctra,de,Canillas,N,103,28043,16,445822,4479815,"73, N3"
388,FERMIN CABALLERO Nº 14,Calle,de,Fermín Caballero,N,9,28034,8,440727,4482206,"67, 83"
389,FERMIN CABALLERO-PATONES,Calle,de,Fermín Caballero,N,38,28034,8,440454,4482063,"67, 124, 133, N23"
390,FERMIN CABALLERO-GINZO DE LIMIA,Calle,de,Fermín Caballero,N,54,28034,8,440161,4481925,"67, 124, 133"
391,FERMIN CABALLERO-AV.BETANZOS,Calle,de,Fermín Caballero,N,74,28034,8,439569,4481675,"67, 83, 124, 127, 133"
392,ROSALIA DE CASTRO Nº 75,Calle,de,Rosalía de Castro,N,75,28035,8,438029,4482024,"67, 82"
393,ROSALIA DE CASTRO-G.MISTRAL,Calle,de,Rosalía de Castro,N,67,28035,8,437939,4481956,"67, N20"
394,DOMINGO PARRAGA-AV.REAL DE PINTO,Calle,de,Domingo Párraga,N,2,28021,17,440037,4466182,"79, N14"
395,SAN NORBERTO-SAN ERASMO,Calle,de,San Norberto,S/N,S/N,28021,17,440120,4465892,79
396,RESINA-TRANSVERSAL SEXTA,Calle,de la,Resina,N,23,28021,17,440601,4465486,"79, N14"
397,RESINA-AV.ANDALUCIA,Calle,de la,Resina,N,1,28021,17,441160,4465494,79
398,AV.ANDALUCIA-ESCUELA DE LOGISTICA,Avda,de,Andalucía,N,81,28021,17,441298,4465435,79
399,AV.ANDALUCIA-ROCAFORT,Calle,de,Moncada,N,102,28021,17,441285,4466047,79
400,HUMERA Nº 50,Calle,de,Húmera,N,50,28023,9,433767,4478180,160
401,PAQUETE EXPRES-EST.CHAMARTIN,Calle,del,Bambú,S/N,S/N,28036,5,442649,4480804,T62
402,CORREOS-EST.CHAMARTIN,Calle,del,Bambú,S/N,S/N,28036,5,442689,4481086,T62
403,AV.POBLADOS-DR.TOLOSA LATOUR,Avda,de los,Poblados,N,150,28041,12,440402,4469362,"81, 121"
404,HOSPITAL 12 DE OCTUBRE-GTA.MALAGA,Acces,a la,Avenida de Andalucía Primero de Octubre),N,S/N,28041,12,441050,4469854,121
405,AV.POBLADOS-AV.ORCASUR,Avda,de los,Poblados,S/N,S/N,28041,12,440724,4469389,"81, 121"
406,SAN MARTIN DE PORRES-ARTESA DE SEGRE,Calle,de,San Martín de Porres,N,33,28035,9,438419,4480272,"82, 137"
407,AV.LOGROÑO-LOS BREZOS,Avda,de,Logroño,N,211,28042,21,450149,4479427,"105, 112, 115"
408,SEVILLA,Calle,de,Sevilla,N,3,28014,1,440703,4474501,"15, 20, N25"
409,CTRA.HUMERA A ARAVACA-PINILLA,Ctra,de,Húmera,N,75,28023,9,433979,4478953,"160, 161, N28"
410,AV.ROSALES-SILVINA,Avda,de,Los Rosales,N,13,28041,12,441533,4468892,"23, N12"
411,RIBERA DEL LOIRA Nº16,Calle,de la,Ribera del Loira,N,14,28043,21,447163,4479938,104
412,MERCAMADRID-ZONA COMERCIAL Y PESCADO,Calle,,Eje 1-13,N,1,28053,18,443900,4468158,"130, T32"
413,PEDRO BOSCH-MENDEZ ALVARO,Calle,de,Pedro Bosch,S/N,S/N,28045,2,442478,4472137,"8, 156"
414,GOLONDRINA-BRUJULA,Calle,de la,Golondrina,N,19,28023,9,433534,4478784,"160, 161, N28"
415,FRENTE N.20,Calle,de la,Avena,N,18,28026,12,439352,4469989,78
416,TAMPICO-TOBAGO,Calle,de,Tampico,N,46,28027,20,446191,4477589,146
417,Pº DE GINEBRA-NIZA,Avda,de,Guadalajara,N,129,28022,20,448714,4475306,"38, N6"
418,SOFIA-BUDAPEST,Calle,de,Sofía,N,50,28022,20,449122,4475592,38
419,ALBERIQUE-HELLIN,Calle,de,Alberique,N,14,28037,20,447715,4475809,38
420,SAN ROMUALDO-ALBASANZ,Calle,de,San Romualdo,N,26,28037,20,447361,4476841,"105, N5"
421,GANDHI-BARLOVENTO,Calle,de,Gandhi,N,58,28017,15,446565,4475374,109
422,AV.CANILLEJAS-NECTAR,Avda,de,Canillejas a Vicálvaro,N,18,28022,20,447923,4477068,"140, 165"
423,CTRA.FUENCARRAL A ALCOBENDAS,Ctra,de,Fuencarral a Alcobendas,N,8,28049,8,442828,4485251,"175, N24, T61"
424,CTRA. HUMERA A POZUELO,Avda,,Húmera,N,1,28223,1,433233,4475797,"A, H"
425,CANDILEJAS-AV.PABLO NERUDA,Calle,de,Candilejas,N,99,28018,13,443750,4470560,"57, 144"
426,AV.PADRE PIQUER-CAMPAMENTO,Avda,del,Padre Piquer,N,8,28024,10,434899,4472041,H
427,AV.PADRE PIQUER Nº 56,Avda,del,Padre Piquer,N,42,28024,10,434996,4471693,"131, H"
428,PARQUE DE LA PALOMA-HENO,Calle,del,Parque de la Paloma,N,26,28026,12,439465,4470208,78
429,AVDA. PADRE HUIDOBRO,Avda,del,Padre Huidobro,S/N,S/N,28023,9,434886,4479551,162
430,CTRA.HUMERA A ARAVACA-FUENTE DEL REY,Ctra,de,Húmera,N,8,28023,9,434052,4479120,"160, 161"
431,FTE.CARRANTONA-LUIS HOYOS SAINZ,Calle,de la,Fuente Carrantona,N,16,28030,14,446274,4472930,"100, 140, E4, N8"
432,ARROYO POZUELO-GTA.RIO ZANCARA,Calle,del,Arroyo de Pozuelo,N,81,28023,9,434089,4478488,160
433,CTRA. CASTILLA-FUENTE DEL REY,Ctra,de,Castilla,N,9,28023,9,435020,4478818,161
434,Cº ZARZUELA-CEMENTERIO ARAVACA,Cmno,de la,Zarzuela,N,26,28023,9,433411,4479940,162
435,LASARTE-ZUMARRAGA,Calle,de,Lasarte,N,18,28023,9,431126,4480571,162
436,AVDA. CASAQUEMADA,Avda,de la,Casa Quemada,N,4,28023,9,429206,4481126,162
437,GUECHO,Calle,de,Guecho,N,43,28023,9,430342,4481017,162
438,GUECHO-IBAIONDO,Calle,de,Guecho,N,19,28023,9,430956,4480781,162
439,Pº. ZARZUELA,Cmno,de la,Zarzuela,N,25,28023,9,433416,4479917,162
440,Pº. ZARZUELA,Cmno,de la,Zarzuela,N,10,28023,9,433577,4479820,162
441,J.JOSE MTNEZ.SECO-DIAMANTE,Calle,de,Juan José Martínez Seco,N,60,28021,17,441782,4467221,"85, 123, N13"
442,VICENTE CARBALLAL-POTASA,Calle,de,Vicente Carballal,N,16,28021,17,442228,4467403,"85, 123"
443,CANTALEJO-ARROYOFRESNO,Calle,de,Cantalejo,N,5,28035,8,437272,4480982,82
444,A.RGUEZ.CASTELAO-GABRIELA MISTRAL,Calle,de,Alfonso Rodríguez Castelao,N,4,28035,8,437751,4481735,"82, N20"
445,GABRIELA MISTRAL-L.ALAS CLARIN,Calle,de,Gabriela Mistral,N,10,28035,8,437648,4481606,82
446,CTRA.CANILLAS-MATAPOZUELOS,Ctra,de,Canillas,N,15,28043,16,444897,4479573,"73, N3"
447,CTRA.CANILLAS-GTA PILAR MIRÓ,Gta,de,Pilar Miró,S/N,S/N,28043,16,444369,4479592,"73, N3"
448,EVARISTO SAN MIGUEL-MARTIN DE LOS HEROS,Calle,de,Evaristo San Miguel,N,11,28008,9,439396,4475540,"62, 74"
449,AV.TOREROS-RAFAELA BONILLA,Avda,de los,Toreros,N,45,28028,4,443549,4476171,74
450,PZA.BEATA MARIA ANA DE JESUS,Plaza,de la,Beata María Ana de Jesús,N,5,28045,2,441200,4471937,76
451,EDUARDO BARREIROS-AV.POBLADOS,Calle,de,Eduardo Barreiros,S/N,S/N,28041,12,441004,4469391,76
452,EDUARDO BARREIROS-CENTRO DE SALUD,Calle,de,Eduardo Barreiros,S/N,S/N,28041,12,440809,4468728,"76, 116"
453,EDUARDO BARREIROS-M40,Calle,de,Eduardo Barreiros,N,106,28041,17,440561,4468161,"76, 116"
454,EDUARDO BARREIROS-PEUGEOT,Calle,de,Eduardo Barreiros,N,106,28041,17,440506,4468137,76
455,AV.EDUARDO BARREIROS-JOSE PEREZ,Calle,de,José Pérez,N,3,28041,17,440221,4467483,76
456,VILLALONSO-OLAS,Calle,de,Villalonso,N,16,28021,17,439804,4466996,76
457,PEDRO LABORDE,Calle,de,Pedro Laborde,N,92,28018,13,444704,4470808,310
