FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
02/05/2021;ES27;1=;1685;1858;1919;1591;1274;1597;1687;1525;1436;1303;1112;1052
02/05/2021;ES27;2-;132;116;84;103;97;168;177;213;297;440;634;782
02/05/2021;ES27;2=;927;939;759;798;1014;978;1011;947;914;992;594;162
02/05/2021;ES28;1-;41;25;29;9;25;81;73;141;258;424;622;732
02/05/2021;ES28;1=;862;665;424;513;570;603;511;509;482;464;309;68
02/05/2021;ES28;2-;46;29;17;25;52;88;156;189;276;424;564;718
02/05/2021;ES28;2=;891;796;445;382;556;707;639;599;482;400;249;68
02/05/2021;ES29;1-;551;248;282;200;162;184;290;386;538;941;1183;1582
02/05/2021;ES29;1=;2254;2583;2580;1928;1455;1720;1840;1722;1586;1369;1334;1142
02/05/2021;ES29;2-;484;168;154;144;114;116;244;334;433;709;889;1211
02/05/2021;ES29;2=;1586;1721;1532;1149;1096;1589;1715;1793;1636;1374;1150;982
02/05/2021;ES30;1-;127;75;48;38;34;35;60;76;117;157;234;290
02/05/2021;ES30;1=;402;407;441;351;271;291;347;349;279;317;281;275
02/05/2021;ES30;2-;172;86;74;50;61;66;112;138;189;261;479;677
02/05/2021;ES30;2=;842;868;857;625;429;599;685;740;642;516;460;375
02/05/2021;ES31;1-;67;36;21;21;16;18;28;44;61;81;136;208
02/05/2021;ES31;1=;257;326;318;179;136;214;256;215;241;207;182;138
02/05/2021;ES31;2-;45;38;41;34;16;14;38;42;63;70;149;192
02/05/2021;ES31;2=;256;330;311;151;123;189;236;240;245;174;127;86
02/05/2021;ES32;1-;164;78;61;54;28;59;85;162;195;310;438;629
02/05/2021;ES32;1=;691;695;722;470;379;503;640;626;575;426;398;297
02/05/2021;ES32;2-;170;79;49;35;25;36;40;72;107;157;260;348
02/05/2021;ES32;2=;449;500;502;420;365;451;461;411;431;397;450;336
02/05/2021;ES33;1-;174;71;60;38;46;53;144;217;312;455;744;1050
02/05/2021;ES33;1=;1384;1498;1430;853;663;983;1186;1144;1179;956;713;552
02/05/2021;ES33;2-;102;38;30;42;35;47;66;106;122;246;350;602
02/05/2021;ES33;2=;775;946;847;498;368;523;630;562;608;485;396;279
02/05/2021;ES34;1-;137;82;78;61;55;45;47;87;143;160;237;231
02/05/2021;ES34;1=;295;325;280;214;432;312;270;288;268;228;287;179
02/05/2021;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/05/2021;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/05/2021;ES36;1-;72;78;43;24;52;110;146;295;410;645;866;1170
02/05/2021;ES36;1=;1436;1317;892;1102;1339;1255;1209;1290;1187;1352;885;135
02/05/2021;ES36;2-;90;46;52;37;46;144;135;209;470;821;1379;1653
02/05/2021;ES36;2=;1830;1685;849;1043;1465;1685;1677;1414;858;777;510;112
02/05/2021;ES37;1-;72;53;34;28;41;108;151;286;491;722;1008;1277
02/05/2021;ES37;1=;1495;1329;840;857;1152;1070;895;947;811;833;623;150
02/05/2021;ES37;2-;46;44;24;31;50;202;300;303;585;911;1261;1537
02/05/2021;ES37;2=;2094;1843;764;756;1019;1365;1361;1280;907;720;407;67
02/05/2021;ES38;1-;40;16;8;10;7;6;32;65;119;181;298;410
02/05/2021;ES38;1=;600;650;509;263;261;371;407;343;381;299;286;140
02/05/2021;ES38;2-;30;12;9;7;8;10;40;55;86;200;301;369
02/05/2021;ES38;2=;422;499;379;199;211;361;388;349;350;269;217;115
02/05/2021;ES39;1-;706;103;37;26;17;28;59;184;289;336;522;807
02/05/2021;ES39;1=;1147;1492;1799;1626;774;907;1347;1494;1470;1328;1159;866
02/05/2021;ES39;2-;616;140;39;26;21;23;37;166;247;383;660;1121
02/05/2021;ES39;2=;1567;1891;2008;1629;899;976;1358;1415;1298;1235;1021;851
02/05/2021;ES40;1-;67;57;46;24;46;100;142;220;303;517;628;815
02/05/2021;ES40;1=;914;866;524;607;715;754;803;803;570;532;400;90
02/05/2021;ES40;2-;76;55;41;38;64;147;236;289;440;660;967;1257
02/05/2021;ES40;2=;1531;1540;728;817;1055;1087;1135;1051;971;913;640;122
02/05/2021;ES41;1-;85;55;65;48;48;118;182;263;422;611;877;809
02/05/2021;ES41;1=;889;701;607;527;739;774;718;724;647;662;488;169
02/05/2021;ES41;2-;63;49;35;39;59;91;142;180;268;412;611;807
02/05/2021;ES41;2=;926;855;566;496;685;742;707;677;570;555;316;116
02/05/2021;ES42;1-;49;38;24;17;17;58;56;122;221;388;573;634
02/05/2021;ES42;1=;805;630;395;460;594;648;605;600;469;407;293;75
02/05/2021;ES42;2-;27;19;18;13;25;63;60;87;188;336;523;682
02/05/2021;ES42;2=;811;729;362;399;534;630;583;553;408;368;252;57
02/05/2021;ES43;1-;122;50;31;26;29;44;104;180;217;343;459;591
02/05/2021;ES43;1=;681;751;585;390;445;557;622;556;526;420;367;213
02/05/2021;ES43;2-;164;41;33;26;21;27;38;88;140;193;273;422
02/05/2021;ES43;2=;572;731;595;421;369;530;523;514;534;530;419;329
02/05/2021;ES44;1-;103;73;53;52;67;155;219;283;452;698;1169;1420
02/05/2021;ES44;1=;1546;1391;1121;998;1358;1424;1540;1504;1082;788;605;165
02/05/2021;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/05/2021;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/05/2021;ES45;1-;112;109;73;63;80;175;192;253;520;774;1240;1604
02/05/2021;ES45;1=;2051;1998;1531;1187;1465;1566;1739;1698;1296;1161;765;171
02/05/2021;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/05/2021;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/05/2021;ES46;1-;47;39;25;19;60;132;168;234;383;611;777;956
02/05/2021;ES46;1=;1011;779;521;575;745;707;750;627;629;575;311;98
02/05/2021;ES46;2-;55;51;39;24;55;112;162;207;318;538;737;911
02/05/2021;ES46;2=;1021;833;545;545;693;710;780;657;614;610;358;109
02/05/2021;ES47;1-;0;0;0;0;0;0;0;0;0;0;0;0
02/05/2021;ES47;1=;0;0;0;0;0;0;0;0;0;0;0;0
02/05/2021;ES47;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/05/2021;ES47;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/05/2021;ES48;1-;54;34;25;15;42;155;143;215;352;604;668;853
02/05/2021;ES48;1=;1029;845;505;469;643;755;653;653;563;467;270;80
02/05/2021;ES48;2-;63;40;22;23;29;82;122;198;347;573;728;864
02/05/2021;ES48;2=;850;705;469;461;595;579;554;514;434;453;277;87
02/05/2021;ES49;1-;19;19;16;16;21;59;101;172;285;454;617;801
02/05/2021;ES49;1=;969;963;484;490;705;665;729;664;745;632;271;70
02/05/2021;ES49;2-;65;43;29;29;9;38;49;66;94;120;231;340
02/05/2021;ES49;2=;421;547;467;266;226;347;430;392;339;308;205;142
02/05/2021;ES50;1-;92;32;39;23;20;19;38;60;62;102;159;179
02/05/2021;ES50;1=;272;296;317;218;189;238;249;253;295;272;244;227
02/05/2021;ES50;2-;84;52;33;40;22;31;52;64;64;126;177;262
02/05/2021;ES50;2=;305;380;417;198;184;225;279;249;240;209;179;176
02/05/2021;ES51;1-;84;33;40;41;14;31;44;75;116;151;256;289
02/05/2021;ES51;1=;363;482;490;258;219;276;314;312;299;281;202;181
02/05/2021;ES51;2-;44;35;24;18;30;9;73;48;82;134;189;314
02/05/2021;ES51;2=;379;443;382;241;190;282;269;217;234;203;172;137
02/05/2021;ES52;1-;98;41;35;37;36;21;56;67;79;129;278;363
02/05/2021;ES52;1=;600;654;630;336;429;599;539;573;500;526;302;216
02/05/2021;ES52;2-;166;25;29;16;33;22;40;46;65;102;179;240
02/05/2021;ES52;2=;317;397;478;170;213;292;277;256;281;441;293;179
02/05/2021;ES53;1-;103;41;32;29;24;22;28;48;79;183;206;247
02/05/2021;ES53;1=;260;315;319;267;313;300;258;265;236;224;215;172
02/05/2021;ES53;2-;132;77;52;51;39;54;74;111;176;295;387;424
02/05/2021;ES53;2=;429;522;454;400;432;409;499;412;443;359;334;247
02/05/2021;ES54;1-;74;34;18;23;15;25;35;69;102;139;221;227
02/05/2021;ES54;1=;292;291;301;202;216;231;241;246;239;192;205;149
02/05/2021;ES54;2-;124;43;21;28;18;13;29;52;101;145;199;254
02/05/2021;ES54;2=;312;332;365;269;260;280;304;270;303;278;290;249
02/05/2021;ES55;1-;47;20;6;8;1;9;19;37;70;98;143;198
02/05/2021;ES55;1=;250;277;277;196;170;189;180;225;198;201;177;116
02/05/2021;ES55;2-;35;10;6;14;10;15;23;38;74;85;142;212
02/05/2021;ES55;2=;198;222;221;138;130;141;176;156;186;166;112;96
02/05/2021;ES56;1-;13;15;8;11;16;25;48;66;85;140;184;223
02/05/2021;ES56;1=;251;183;134;108;137;138;146;141;107;123;88;25
02/05/2021;ES56;2-;57;39;28;13;21;38;66;80;107;152;249;313
02/05/2021;ES56;2=;393;337;308;187;255;278;321;220;174;200;128;103
02/05/2021;ES57;1-;16;9;7;9;18;36;58;105;233;409;548;651
02/05/2021;ES57;1=;724;544;330;414;579;519;442;475;402;497;145;36
02/05/2021;ES57;2-;14;10;11;6;15;36;57;94;153;315;464;642
02/05/2021;ES57;2=;790;637;331;291;468;515;553;466;386;270;109;23
02/05/2021;ES58;1-;14;13;8;7;14;34;66;96;161;240;411;505
02/05/2021;ES58;1=;451;356;187;252;355;366;305;268;195;178;81;25
02/05/2021;ES58;2-;9;8;5;9;10;26;32;57;108;144;224;282
02/05/2021;ES58;2=;356;287;158;137;247;239;245;242;203;155;61;24
02/05/2021;ES59;1-;23;12;13;9;11;30;44;82;99;177;223;314
02/05/2021;ES59;1=;325;270;174;179;206;250;229;231;223;191;138;35
02/05/2021;ES59;2-;13;11;12;7;14;28;54;66;106;141;198;246
02/05/2021;ES59;2=;253;161;111;124;140;174;197;150;125;123;62;22
02/05/2021;ES60;1-;18;19;9;13;19;47;81;132;381;522;663;690
02/05/2021;ES60;1=;701;512;298;266;406;405;424;365;285;226;122;25
02/05/2021;ES60;2-;29;20;11;5;23;37;63;106;207;356;555;714
02/05/2021;ES60;2=;785;720;400;397;480;510;495;537;454;353;210;73
03/05/2021;ES01;1-;45;28;24;24;44;160;220;255;252;330;421;505
03/05/2021;ES01;1=;711;636;461;707;930;974;1011;1046;816;742;400;68
03/05/2021;ES01;2-;63;47;34;35;39;138;135;215;322;447;771;915
03/05/2021;ES01;2=;1034;925;694;788;952;959;992;869;742;592;393;105
03/05/2021;ES02;1-;226;91;56;53;43;52;84;155;207;234;345;464
03/05/2021;ES02;1=;538;626;557;469;510;560;584;596;563;547;449;406
03/05/2021;ES02;2-;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES02;2=;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES03;1-;175;81;93;65;60;83;163;364;422;547;723;966
03/05/2021;ES03;1=;1066;1163;1223;757;659;822;946;980;1002;973;614;345
03/05/2021;ES03;2-;157;81;70;48;41;51;74;145;282;270;452;570
03/05/2021;ES03;2=;740;885;894;661;488;659;710;757;794;650;521;327
03/05/2021;ES04;1-;105;70;47;52;34;56;95;153;214;280;401;512
03/05/2021;ES04;1=;629;756;832;499;435;673;763;829;924;722;491;277
03/05/2021;ES04;2-;62;29;40;35;38;35;62;118;144;186;281;359
03/05/2021;ES04;2=;437;461;450;268;260;354;372;357;350;413;263;184
03/05/2021;ES05;1-;806;267;176;144;130;174;306;479;540;721;1056;1330
03/05/2021;ES05;1=;1570;1809;1940;1661;1562;1776;1859;1879;1849;1823;1502;1289
03/05/2021;ES05;2-;210;115;94;63;70;135;444;495;581;615;870;1039
03/05/2021;ES05;2=;1337;1521;1471;952;913;1279;1471;1484;1444;1223;928;519
03/05/2021;ES06;1-;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES06;1=;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES06;2-;25;18;13;14;21;28;76;149;166;265;382;434
03/05/2021;ES06;2=;505;444;261;303;394;395;401;344;284;230;121;38
03/05/2021;ES07;1-;732;372;206;142;120;165;611;1326;1460;1465;1734;2045
03/05/2021;ES07;1=;2393;2798;3624;3191;2272;2511;2575;2335;2305;2009;1638;1107
03/05/2021;ES07;2-;393;211;131;91;181;490;1929;2383;2149;1974;1836;1936
03/05/2021;ES07;2=;1874;2050;2287;1848;1753;1897;2052;1934;1888;1575;1047;747
03/05/2021;ES08;1-;282;132;84;85;75;97;134;192;225;354;418;526
03/05/2021;ES08;1=;630;700;658;614;608;713;733;747;661;566;467;453
03/05/2021;ES08;2-;340;127;118;82;74;108;157;189;238;327;457;564
03/05/2021;ES08;2=;676;710;716;666;641;665;686;711;669;623;539;418
03/05/2021;ES09;1-;325;183;115;85;85;100;192;250;280;446;597;714
03/05/2021;ES09;1=;835;930;965;813;693;736;669;695;588;591;520;462
03/05/2021;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES10;2-;159;70;66;64;33;102;159;244;311;366;344;516
03/05/2021;ES10;2=;534;499;486;440;435;507;512;510;503;481;392;241
03/05/2021;ES11;1-;837;186;75;48;37;62;297;873;1347;1373;1830;2277
03/05/2021;ES11;1=;2800;3092;3254;2990;1514;1960;2516;2775;2750;2767;2380;1572
03/05/2021;ES11;2-;1032;296;122;84;44;58;149;586;846;1095;1310;1942
03/05/2021;ES11;2=;2722;2778;3624;3155;466;351;620;799;779;704;1102;1464
03/05/2021;ES12;1-;96;98;83;96;120;302;440;572;791;1089;1471;1736
03/05/2021;ES12;1=;1949;1851;1378;1443;1795;1917;1959;2066;1757;1560;896;202
03/05/2021;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES13;1-;82;63;54;59;86;164;244;296;412;587;706;925
03/05/2021;ES13;1=;1019;964;677;737;980;998;1060;1108;795;746;443;121
03/05/2021;ES13;2-;121;59;60;48;52;172;233;313;420;613;830;990
03/05/2021;ES13;2=;1186;1118;854;888;1092;1106;1162;1199;990;843;569;150
03/05/2021;ES14;1-;30;13;6;10;6;20;46;62;113;140;184;255
03/05/2021;ES14;1=;256;250;159;181;229;231;220;209;189;137;82;17
03/05/2021;ES14;2-;19;8;7;9;3;12;15;38;65;105;156;170
03/05/2021;ES14;2=;242;225;120;129;168;157;173;172;142;102;67;10
03/05/2021;ES15;1-;24;19;16;12;18;62;130;148;208;264;352;412
03/05/2021;ES15;1=;495;465;298;328;384;419;421;446;385;282;172;33
03/05/2021;ES15;2-;14;8;5;8;23;40;72;114;153;222;254;349
03/05/2021;ES15;2=;472;415;266;274;365;366;466;495;365;217;89;24
03/05/2021;ES16;1-;82;109;65;41;57;144;223;312;443;636;825;955
03/05/2021;ES16;1=;1181;993;760;774;974;985;1017;1062;889;801;460;136
03/05/2021;ES16;2-;86;53;40;43;51;141;185;267;389;555;736;915
03/05/2021;ES16;2=;1124;1030;605;670;802;916;921;1001;781;549;339;102
03/05/2021;ES17;1-;94;93;53;73;106;284;485;648;933;1253;1593;2042
03/05/2021;ES17;1=;2409;2287;1404;1600;2131;2449;2507;2654;2009;1606;734;175
03/05/2021;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES18;1-;31;17;14;16;15;45;114;167;215;335;437;534
03/05/2021;ES18;1=;595;460;309;351;433;443;437;397;327;248;136;31
03/05/2021;ES18;2-;37;14;16;13;17;20;65;102;154;259;412;535
03/05/2021;ES18;2=;676;590;414;415;606;541;653;559;470;316;228;33
03/05/2021;ES19;1-;75;44;39;47;46;116;179;216;357;453;557;636
03/05/2021;ES19;1=;685;731;481;493;548;573;584;566;486;403;309;108
03/05/2021;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES20;1-;3709;1074;421;315;206;258;500;1415;2153;2762;3350;4800
03/05/2021;ES20;1=;6437;7427;7919;7087;5929;5500;7078;7763;7018;6803;6298;5326
03/05/2021;ES20;2-;2890;783;325;220;194;330;1032;2685;3580;3602;4397;5632
03/05/2021;ES20;2=;6754;7677;8752;8107;5028;5553;7517;8351;7947;7839;7234;5611
03/05/2021;ES21;1-;32;31;21;15;29;65;105;192;281;383;565;612
03/05/2021;ES21;1=;727;669;396;438;532;561;587;624;488;349;192;28
03/05/2021;ES21;2-;46;33;22;29;37;88;152;226;357;505;704;889
03/05/2021;ES21;2=;1076;901;481;505;765;869;813;790;552;385;193;42
03/05/2021;ES22;1-;176;91;76;67;85;93;172;215;281;379;508;560
03/05/2021;ES22;1=;761;756;797;560;528;652;737;735;723;606;487;345
03/05/2021;ES22;2-;288;133;88;73;73;88;136;187;265;355;522;621
03/05/2021;ES22;2=;789;967;951;723;630;806;848;837;794;705;613;537
03/05/2021;ES23;1-;348;203;128;124;137;182;416;534;586;350;67;72
03/05/2021;ES23;1=;74;74;60;92;715;1293;1550;1482;1596;1190;1105;743
03/05/2021;ES23;2-;852;282;207;157;147;156;298;413;465;662;825;1178
03/05/2021;ES23;2=;1381;1637;1739;1520;1417;1565;1679;1731;1607;1623;1448;1290
03/05/2021;ES24;1-;98;51;29;30;31;27;52;68;79;149;231;297
03/05/2021;ES24;1=;339;426;376;284;276;312;312;316;288;315;224;172
03/05/2021;ES24;2-;63;45;49;25;16;35;57;83;102;144;197;282
03/05/2021;ES24;2=;355;377;295;185;178;197;240;217;221;170;131;113
03/05/2021;ES25;1-;70;35;26;27;23;27;30;39;50;89;107;120
03/05/2021;ES25;1=;138;156;157;146;138;149;165;164;157;128;102;103
03/05/2021;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES26;1-;140;77;56;50;55;49;53;70;116;136;163;252
03/05/2021;ES26;1=;228;259;238;188;180;209;243;255;229;183;187;155
03/05/2021;ES26;2-;147;67;46;50;24;40;47;62;106;130;160;233
03/05/2021;ES26;2=;242;292;307;263;250;267;260;299;284;249;255;216
03/05/2021;ES27;1-;458;207;175;124;130;198;285;373;381;585;853;1117
03/05/2021;ES27;1=;1335;1568;1568;1146;1097;1182;1165;1222;1092;925;785;746
03/05/2021;ES27;2-;93;67;57;74;123;132;191;200;304;451;549;729
03/05/2021;ES27;2=;831;743;613;668;762;730;762;745;659;479;410;149
03/05/2021;ES28;1-;27;27;19;18;44;89;98;167;260;348;412;511
03/05/2021;ES28;1=;537;522;356;359;517;484;501;478;426;366;224;76
03/05/2021;ES28;2-;20;22;16;19;60;142;192;205;328;397;516;574
03/05/2021;ES28;2=;654;518;415;407;562;627;635;580;462;391;220;69
03/05/2021;ES29;1-;399;240;186;158;151;193;467;567;630;988;1264;1563
03/05/2021;ES29;1=;1843;2223;2019;1475;1243;1382;1587;1560;1667;1358;1279;949
03/05/2021;ES29;2-;343;161;97;102;105;147;341;391;458;643;881;1109
03/05/2021;ES29;2=;1284;1434;1270;1042;954;1400;1458;1621;1747;1386;1312;946
03/05/2021;ES30;1-;118;50;65;52;30;46;64;105;105;154;197;215
03/05/2021;ES30;1=;302;329;330;252;232;276;267;301;267;292;220;174
03/05/2021;ES30;2-;138;68;57;48;69;49;139;144;210;305;364;460
03/05/2021;ES30;2=;540;650;670;464;443;464;579;645;627;516;400;271
03/05/2021;ES31;1-;35;33;29;11;20;24;42;56;77;73;119;174
03/05/2021;ES31;1=;239;233;254;141;135;195;197;223;222;198;121;79
03/05/2021;ES31;2-;32;26;16;14;12;13;36;58;50;95;148;185
03/05/2021;ES31;2=;228;249;236;125;122;190;196;212;216;172;101;65
03/05/2021;ES32;1-;97;69;53;35;55;47;81;118;168;233;330;401
03/05/2021;ES32;1=;486;577;528;357;341;426;477;496;419;337;325;195
03/05/2021;ES32;2-;123;65;45;37;36;44;49;89;98;158;215;294
03/05/2021;ES32;2=;303;376;379;253;273;326;318;305;328;314;261;216
03/05/2021;ES33;1-;115;41;49;38;55;73;197;282;342;445;724;887
03/05/2021;ES33;1=;1008;1143;1194;701;695;928;1025;1184;1191;984;617;402
03/05/2021;ES33;2-;74;36;32;20;28;48;86;135;184;204;339;474
03/05/2021;ES33;2=;524;628;628;415;381;497;555;513;490;492;325;228
03/05/2021;ES34;1-;162;155;62;47;44;55;60;97;130;158;228;276
03/05/2021;ES34;1=;287;277;266;188;250;366;221;254;498;263;130;88
03/05/2021;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES36;1-;56;43;29;26;37;138;180;323;422;594;747;1046
03/05/2021;ES36;1=;1145;1076;721;877;1097;1118;1140;1223;1003;884;521;77
03/05/2021;ES36;2-;70;37;39;23;55;151;187;332;460;800;1135;1281
03/05/2021;ES36;2=;1423;1295;798;990;1261;1433;1272;1248;1001;762;435;77
03/05/2021;ES37;1-;56;38;17;20;31;118;214;353;426;655;855;1080
03/05/2021;ES37;1=;1123;972;752;774;941;965;936;880;737;646;411;86
03/05/2021;ES37;2-;26;33;15;18;76;229;396;440;567;770;989;1184
03/05/2021;ES37;2=;1574;1436;713;751;1048;1268;1252;1113;978;662;330;63
03/05/2021;ES38;1-;37;8;7;6;5;12;25;80;127;191;294;344
03/05/2021;ES38;1=;423;505;421;234;241;337;358;375;365;340;217;115
03/05/2021;ES38;2-;15;9;6;8;6;17;46;77;113;177;274;307
03/05/2021;ES38;2=;398;368;337;162;225;321;348;311;293;238;189;66
03/05/2021;ES39;1-;470;77;26;15;12;26;78;221;403;382;503;724
03/05/2021;ES39;1=;924;1095;1307;1249;700;796;1136;1321;1340;1329;1087;775
03/05/2021;ES39;2-;386;100;40;25;17;36;59;169;337;491;642;859
03/05/2021;ES39;2=;1213;1411;1510;1233;828;835;1074;1138;1046;1053;900;736
03/05/2021;ES40;1-;45;38;31;22;47;114;182;226;322;451;562;630
03/05/2021;ES40;1=;737;720;495;507;633;659;708;717;575;463;270;60
03/05/2021;ES40;2-;42;41;22;33;51;169;313;312;449;651;810;997
03/05/2021;ES40;2=;1201;1077;719;804;950;960;1091;1106;936;754;394;83
03/05/2021;ES41;1-;86;63;40;40;74;140;232;347;378;465;766;824
03/05/2021;ES41;1=;740;649;499;535;734;698;735;681;645;609;388;138
03/05/2021;ES41;2-;46;44;25;31;53;118;164;205;294;423;519;638
03/05/2021;ES41;2=;764;709;556;546;632;734;701;688;587;451;258;80
03/05/2021;ES42;1-;20;15;16;11;14;65;94;161;216;332;430;600
03/05/2021;ES42;1=;604;526;378;376;501;520;523;501;425;311;194;29
03/05/2021;ES42;2-;19;15;21;18;12;60;82;115;198;308;433;497
03/05/2021;ES42;2=;621;555;324;375;453;557;526;480;435;294;155;32
03/05/2021;ES43;1-;78;43;29;21;27;67;105;216;230;297;349;469
03/05/2021;ES43;1=;529;626;442;383;381;462;518;513;497;401;317;149
03/05/2021;ES43;2-;106;42;23;13;20;27;37;91;146;203;252;361
03/05/2021;ES43;2=;440;506;476;390;384;453;433;412;444;414;352;266
03/05/2021;ES44;1-;73;50;49;52;66;198;234;318;477;736;1082;1370
03/05/2021;ES44;1=;1452;1315;919;995;1210;1277;1226;1125;887;590;526;128
03/05/2021;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES45;1-;109;71;36;48;65;188;273;336;621;901;1181;1541
03/05/2021;ES45;1=;1976;1707;1199;1111;1297;1377;1496;1391;1126;979;576;130
03/05/2021;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES46;1-;38;31;35;38;79;160;225;285;407;476;671;732
03/05/2021;ES46;1=;725;623;461;486;556;657;598;529;542;381;236;50
03/05/2021;ES46;2-;41;47;23;25;61;135;170;216;324;488;591;675
03/05/2021;ES46;2=;742;668;510;489;617;615;636;613;599;485;251;73
03/05/2021;ES47;1-;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES47;1=;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES47;2-;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES47;2=;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2021;ES48;1-;34;27;12;22;39;184;234;302;309;437;564;677
03/05/2021;ES48;1=;730;625;424;433;532;621;584;512;533;396;198;59
03/05/2021;ES48;2-;31;24;21;20;44;107;154;200;262;390;548;610
03/05/2021;ES48;2=;621;535;424;424;475;550;516;482;449;384;175;77
03/05/2021;ES49;1-;22;12;7;16;22;69;168;210;259;355;512;580
03/05/2021;ES49;1=;635;576;360;422;516;510;542;544;508;385;157;58
03/05/2021;ES49;2-;43;40;37;35;22;28;48;83;101;119;169;292
03/05/2021;ES49;2=;364;400;400;206;236;305;333;345;321;278;184;112
03/05/2021;ES50;1-;66;30;35;22;24;49;47;59;68;100;139;182
03/05/2021;ES50;1=;220;264;247;207;189;223;218;254;268;263;187;130
03/05/2021;ES50;2-;62;48;43;23;20;34;46;67;87;143;194;222
03/05/2021;ES50;2=;259;314;256;196;176;205;204;255;224;188;168;121
03/05/2021;ES51;1-;51;48;36;44;26;30;53;64;98;167;237;254
03/05/2021;ES51;1=;312;379;367;219;185;245;288;298;280;279;190;108
03/05/2021;ES51;2-;36;29;45;18;8;28;41;57;87;111;173;268
03/05/2021;ES51;2=;283;270;291;191;170;205;274;248;197;201;152;115
03/05/2021;ES52;1-;63;44;26;34;28;29;40;56;84;143;191;291
03/05/2021;ES52;1=;386;478;486;303;253;331;462;481;457;413;308;149
03/05/2021;ES52;2-;57;21;44;16;16;40;23;56;84;102;175;198
03/05/2021;ES52;2=;270;279;272;162;210;209;204;235;240;206;161;79
03/05/2021;ES53;1-;84;21;26;24;11;20;41;58;86;163;185;216
03/05/2021;ES53;1=;231;243;219;251;235;243;235;257;239;198;191;125
03/05/2021;ES53;2-;103;50;34;31;16;45;99;128;165;264;324;381
03/05/2021;ES53;2=;416;384;398;373;341;385;432;418;399;340;252;193
03/05/2021;ES54;1-;46;27;19;18;12;19;50;76;104;124;149;211
03/05/2021;ES54;1=;228;232;205;162;172;186;201;211;221;169;124;87
03/05/2021;ES54;2-;88;38;25;14;12;12;27;60;86;124;186;173
03/05/2021;ES54;2=;243;256;247;222;210;248;281;281;265;297;236;157
03/05/2021;ES55;1-;47;21;5;11;7;10;31;52;70;111;148;183
03/05/2021;ES55;1=;210;218;212;161;137;182;175;178;207;159;150;89
03/05/2021;ES55;2-;36;18;18;9;9;18;34;57;58;125;114;171
03/05/2021;ES55;2=;207;234;166;191;158;152;172;140;148;150;123;65
03/05/2021;ES56;1-;8;10;6;6;13;49;52;67;95;125;137;205
03/05/2021;ES56;1=;220;149;117;110;162;167;160;171;131;131;72;23
03/05/2021;ES56;2-;20;19;6;9;9;77;84;102;101;171;166;248
03/05/2021;ES56;2=;381;277;311;192;195;200;332;281;162;210;125;64
03/05/2021;ES57;1-;5;7;5;4;27;59;79;146;224;305;475;503
03/05/2021;ES57;1=;460;423;278;351;389;488;436;431;360;325;110;15
03/05/2021;ES57;2-;9;9;13;15;20;48;67;120;191;310;403;451
03/05/2021;ES57;2=;588;474;293;289;455;530;501;455;366;244;81;19
