hasIdBycicleParking,description,state,installDate,PostalAddress
3542222,Situado Aparcabicicletas ENTRADA PLAZA DAOIZ Y VELARDE,OPERATIVO,,AVENIDA CIUDAD DE BARCELONA
3542367,Situado Aparcabicicletas C.P. JOAQUIN COSTA,OPERATIVO,,PASEO PONTONES
3542809,Situado Aparcabicicletas ESTACIÓN DE METRO PACÍFICO,OPERATIVO,,AVENIDA CIUDAD DE BARCELONA
3543363,Situado Aparcabicicletas JUNTO A ENTRADA A GARAJE,OPERATIVO,,PASEO VIRGEN DEL PUERTO
3543425,Situado Aparcabicicletas EN LA REAL FABRICA DE TAPICES,OPERATIVO,,CALLE FUENTERRABIA
3543463,Situado Aparcabicicletas CENTRO DEPORTIVO MARQUES DE SAMARANCH,OPERATIVO,,PASEO IMPERIAL
3544877,Situado Aparcabicicletas I.E.S. JUAN DE LA CIERVA,OPERATIVO,,CALLE CAOBA
3546898,Situado Aparcabicicletas C/V PASEO DE LA CASTELLANA,OPERATIVO,,CALLE FELIX BOIX
3546923,Situado Aparcabicicletas Embajada de Santa Sede (Nunciatura apostólica),OPERATIVO,,AVENIDA PIO XII
3547243,Situado Aparcabicicletas CENTRO DEPORTIVO MUNICIPAL CHAMARTÍN,OPERATIVO,,AVENIDA PIO XII
3547448,Situado Aparcabicicletas EN LA ENTRADA A PLAZA,OPERATIVO,,CALLE DRACENA
3547483,Situado Aparcabicicletas C/V C. VICTOR DE LA SERNA,OPERATIVO,,CALLE COSTA RICA
3547888,Situado Aparcabicicletas EMPRESA MUNICIPAL DE TRANSPORTES,OPERATIVO,,CALLE CERRO DE LA PLATA
3548012,Situado Aparcabicicletas CENTRO CULTURAL LUIS PEIDRÓ,OPERATIVO,,CALLE LUIS PEIDRO
3549651,Situado Aparcabicicletas I.E.S SANTAMARCA,OPERATIVO,,CALLE PUERTO RICO
3549858,Situado Aparcabicicletas EMBAJADA DE VIETNAM,OPERATIVO,,AVENIDA ALFONSO XIII
3550833,Situado Aparcabicicletas I.E.S. CLARA DEL REY,OPERATIVO,,CALLE PADRE CLARET
3551602,Situado Aparcabicicletas CERCANO A Oficina de Empleo Prosperidad,OPERATIVO,,CALLE CORAZON DE MARIA
3551687,Situado Aparcabicicletas JUNTA MUNICIPAL FUENCARRAL EL PARDO,OPERATIVO,,AVENIDA MONFORTE DE LEMOS
3553745,Situado Aparcabicicletas ROTONDA PUERTA DE ALCALÁ,OPERATIVO,,PLAZA INDEPENDENCIA
3553892,"Situado Aparcabicicletas FRENTE A LA AGENCIA ESPAÑOLA DE CONSUMO, SEGURIDAD ALIMENTARIA Y NUTRICIÓN",OPERATIVO,,CALLE ALCALA
3553943,Situado Aparcabicicletas C/V CALLE MONTALBAN,OPERATIVO,,CALLE ALFONSO XII
3553949,Situado Aparcabicicletas HOTEL PALACIO DEL RETIRO,OPERATIVO,,CALLE ALFONSO XII
3554248,Situado Aparcabicicletas I.T. PRINCIPE PIO,OPERATIVO,,PASEO FLORIDA
3554257,Situado Aparcabicicletas I.T. PRINCIPE PIO,OPERATIVO,,PASEO FLORIDA
3554428,Situado Aparcabicicletas I.T. PRINCIPE PIO,OPERATIVO,,PASEO FLORIDA
3554461,Situado Aparcabicicletas MUSEO NACIONAL DE ANTROPOLOGÍA,OPERATIVO,,PASEO INFANTA ISABEL
3554462,Situado Aparcabicicletas AECOM (Asociación de empresas de la construcción de Madrid),OPERATIVO,,CALLE ALFONSO XII
3554495,Situado Aparcabicicletas CONSEJO SUPERIOR DE INVESTIGACIONES,OPERATIVO,,CALLE CLAUDIO MOYANO
3554625,Situado Aparcabicicletas HOTEL RITZ,OPERATIVO,,PLAZA LEALTAD
3554928,Situado Aparcabicicletas EN LA ENTRADA DEL AYUNTAMIENTO DE MADRID,OPERATIVO,,CALLE MONTALBAN
3555626,Situado Aparcabicicletas COLONIA DEL MANZANARES,OPERATIVO,,PASEO COMANDANTE FORTEA
3555722,Situado Aparcabicicletas DENTRO DEL AREA INFANTIL,OPERATIVO,,CALLE POETA ESTEBAN DE VILLEGAS
3556112,Situado Aparcabicicletas TRIBUNAL DE CUENTAS,OPERATIVO,,CALLE MARTIRES CONCEPCIONISTAS
3556362,Situado Aparcabicicletas DIRECCION SERVICIOS PROTECCION CIVIL Y BOMBEROS,OPERATIVO,,AVENIDA PRINCIPAL
3556665,Situado Aparcabicicletas PARQUE DE FRANCOS RODRIGUEZ - RESIDENCIA MILITAR DON QUIJOTE,OPERATIVO,,AVENIDA DOCTOR FEDERICO RUBIO Y GALI
3556929,Situado Aparcabicicletas C.E.I.P. San Francisco de Asís,OPERATIVO,,AVENIDA CONCHA ESPINA
3557017,Situado Aparcabicicletas Carretera de la Dehesa de la Villa (Instituto Virgen de la Paloma),OPERATIVO,,CALLE FRANCOS RODRIGUEZ
3557020,Situado Aparcabicicletas MUSEO ARQUEOLÓGICO NACIONAL,OPERATIVO,,CALLE VILLANUEVA
3557113,Situado Aparcabicicletas ROTONDA PUERTA DE ALCALÁ,OPERATIVO,,PLAZA INDEPENDENCIA
3557117,Situado Aparcabicicletas ROTONDA PUERTA DE ALCALÁ,OPERATIVO,,PLAZA INDEPENDENCIA
3557426,Situado Aparcabicicletas CALLE CONDE DE ARANDA 1,OPERATIVO,,CALLE CONDE DE ARANDA
3562088,Situado Aparcabicicletas C/V C. SERRANO,OPERATIVO,,CALLE HERMOSILLA
3562264,Situado Aparcabicicletas ANILLO VERDE CICLISTA (Inst. Deportiva Club de Campo Villa de Madrid),OPERATIVO,,CARRETERA CASTILLA
3562530,Situado Aparcabicicletas ZONA COMERCIAL,OPERATIVO,,CALLE NUÐEZ DE BALBOA
3562592,Situado Aparcabicicletas TORRE SERRANO,OPERATIVO,,CALLE MARQUES DE VILLAMAGNA
3563464,Situado Aparcabicicletas SAN ANTONIO MARIA CLARAF,OPERATIVO,,CALLE CORAZON DE MARIA
3563498,Situado Aparcabicicletas SAN FRANCISCO DE BORJA,OPERATIVO,,CALLE SERRANO
3564587,Situado Aparcabicicletas Inst. Deportiva Básica Estanque de las Tormentas,OPERATIVO,,CALLE ENEBRO
3564777,Situado Aparcabicicletas C.P. ROSA DE LUXEMBURGO,OPERATIVO,,CALLE BARDEGUERAL
3557945,Situado Aparcabicicletas CEIP CIUDAD DE ROMA,OPERATIVO,,CALLE JUAN ESPLANDIU
3557946,Situado Aparcabicicletas CEIP CIUDAD DE ROMA,OPERATIVO,,CALLE JUAN ESPLANDIU
3558139,Situado Aparcabicicletas PARROQUIA NUESTRA SEÑORA DE HENAR,OPERATIVO,,CALLE AGUSTIN DURAN
3531545,Situado Aparcabicicletas PARROQUIA DE SAN HILARIO DE POLIERS,OPERATIVO,,CALLE NAVIA
3532967,Situado Aparcabicicletas C.P. AMADOR DE LOS RÍOS,OPERATIVO,,PASEO MARQUES DE ZAFRA
3535627,Situado Aparcabicicletas ESTACIÓN DE METRO MONTECARMELO,OPERATIVO,,AVENIDA MONASTERIO DE SILOS
3537003,Situado Aparcabicicletas AVENIDA SANTO DOMINGO DE LA CALZADA,OPERATIVO,,CALLE BERDUN
3540394,Situado Aparcabicicletas CALLE DE JORGE JUAN CV CALLE SERRANO,OPERATIVO,,CALLE JORGE JUAN
3540442,Situado Aparcabicicletas ZONA COMERCIAL,OPERATIVO,,CALLE CLAUDIO COELLO
3542074,Situado Aparcabicicletas C.P. MARQUES DE MARCENADO,OPERATIVO,,CALLE LINNEO
3542435,Situado Aparcabicicletas ENTRADA DEL JARDÍN DEL MAESTRO PADILLA,OPERATIVO,,PASEO VIRGEN DEL PUERTO
3543608,Situado Aparcabicicletas COLEGIO NACIONES,OPERATIVO,,AVENIDA ALFONSO XIII
3544531,Situado Aparcabicicletas FRENTE A AYUNTAMIENTO DE MADRID,OPERATIVO,,CALLE BUSTAMANTE
3545009,Situado Aparcabicicletas CENTRO DEPORTIVO BMX,OPERATIVO,,PARQUE MADRID RIO
3545079,Situado Aparcabicicletas ENTRADA A PARQUE (CENTRO DEPORTIVO BMX),OPERATIVO,,CALLE EMBAJADORES
3545395,Situado Aparcabicicletas CENTRO DEPORTIVO MUNICIPAL ARGANZUELA,OPERATIVO,,CALLE PALOS DE LA FRONTERA
3545781,Situado Aparcabicicletas MATADERO DE MADRID,OPERATIVO,,PASEO CHOPERA
3546014,Situado Aparcabicicletas CENTRO DEPORTIVO MUNICIPAL ARGANZUELA (C/ Alicante),OPERATIVO,,CALLE ALICANTE
3566462,Situado Aparcabicicletas ANILLO VERDE CICLISTA (Ctro Comercial Montecarmelo),OPERATIVO,,CALLE MONASTERIOS DE SUSO Y YUSO
3566463,Situado Aparcabicicletas CARRIL BICI (CERRO DE LAS TABLAS ),OPERATIVO,,CALLE SIERRA DE ATAPUERCA
3566494,Situado Aparcabicicletas CENTRO DEPORTIVO MUNICIPAL FERNANDO MARTIN,OPERATIVO,,AVENIDA SANTO ANGEL DE LA GUARDA
3566640,Situado Aparcabicicletas MERCADO SANTA MARÍA DE LA CABEZA,OPERATIVO,,PASEO SANTA MARIA DE LA CABEZA
3566672,Situado Aparcabicicletas C/ ARROYOFRESNO 17 ANILLO VERDE CICLISTA,OPERATIVO,,CALLE ARROYOFRESNO
3569266,Situado Aparcabicicletas C/LUIS LARRAINZA. C.P. PADRE POVEDA,OPERATIVO,,CALLE LUIS LARRAINZA
3569267,Situado Aparcabicicletas C/LUIS LARRAINZA. C.P. PADRE POVEDA,OPERATIVO,,AVENIDA ALFONSO XIII
3569268,Situado Aparcabicicletas C/LUIS LARRAINZA. C.P. PADRE POVEDA,OPERATIVO,,CALLE LUIS LARRAINZA
3569269,Situado Aparcabicicletas C/JOSE VASCONCELOS C/CASTELLANA,OPERATIVO,,CALLE JOSE VASCONCELOS
3569270,Situado Aparcabicicletas JUNTO A CARRIL BICI,OPERATIVO,,GLORIETA SANTA MARIA DE LA CABEZA
3569272,Situado Aparcabicicletas POLIDEPORTIVO LAS CRUCES,OPERATIVO,,AVENIDA POBLADOS
172981,Situado Aparcabicicletas CERCA ESTACIÓN DE METRO PLAZA DE CASTILLA,OPERATIVO,,PLAZA CASTILLA
173548,Situado Aparcabicicletas COLEGIO PUBLICO ARQUITECTO GAUDÍ,OPERATIVO,,CALLE ROSA JARDON
132190,Situado Aparcabicicletas Colegio Nuestra Señora del Recuerdo,OPERATIVO,,PLAZA DUQUE DE PASTRANA
149445,Situado Aparcabicicletas C/PADRE FRANCISCO PALAU Y QUER,OPERATIVO,,PASEO CASTELLANA
151223,Situado Aparcabicicletas FRENTE EDIFICIO DE COFIDES,OPERATIVO,,PASEO CASTELLANA
156151,Situado Aparcabicicletas PLAZA DE HERMINIO MINGUEZ,OPERATIVO,,CALLE CONDE DE TORRALBA
162245,Situado Aparcabicicletas ESTACIÓN DE METRO LEGAZPI,OPERATIVO,,PLAZA LEGAZPI
165831,Situado Aparcabicicletas ESTACIÓN DE METRO ARGANZUELA PLANETARIO,OPERATIVO,,CALLE BRONCE
166022,Situado Aparcabicicletas EN EL PLANETARIO,OPERATIVO,,AVENIDA PLANETARIO
170048,Situado Aparcabicicletas JUNTO A PLAZA RUTILIO GARCÍS,OPERATIVO,,CALLE GUILLERMO DE OSMA
172923,Situado Aparcabicicletas EN EL PARQUE,OPERATIVO,,CALLE RAMIREZ DE PRADO
173321,Situado Aparcabicicletas Centro Deportivo Municipal Peñuelas,OPERATIVO,,CALLE ARGANDA
173669,Situado Aparcabicicletas Biblioteca Pública Municipal Pío Baroja,OPERATIVO,,CALLE ARGANDA
173919,Situado Aparcabicicletas ESTACIÓN DE CERCANÍAS DELICIAS,OPERATIVO,,PASEO DELICIAS
173964,Situado Aparcabicicletas Ayuntamiento de Madrid,OPERATIVO,,CALLE VARA DE REY
175086,Situado Aparcabicicletas JUNTO A CARRIL BICI,OPERATIVO,,GLORIETA SANTA MARIA DE LA CABEZA
175640,Situado Aparcabicicletas ESCUELA INFANTIL EL ALBA,OPERATIVO,,CALLE TOLEDO
175788,Situado Aparcabicicletas I.E.S. GRAN CAPITÁN,OPERATIVO,,PASEO MELANCOLICOS
120718,Situado Aparcabicicletas Colegio San Eugenio y San Isidro,OPERATIVO,,CALLE PEÑUELAS
121719,Situado Aparcabicicletas BIBLIOTECA RETIRO,OPERATIVO,,CALLE DOCTOR ESQUERDO
123078,Situado Aparcabicicletas COLEGIO PÚBLICO LEGADO CRESPO,OPERATIVO,,PASEO ACACIAS
123106,Situado Aparcabicicletas AL LADO DE AGENCIA PARA EL EMPLEO DE MADRID,OPERATIVO,,PASEO PONTONES
123753,Situado Aparcabicicletas UPM: Escuela Técnica Superior de Ingeniería y Diseño Industrial,OPERATIVO,,CALLE BERNARDINO OBREGON
123802,Situado Aparcabicicletas ESCUELA MUNICIPAL DE MÚSICA ALMUDENA CANO,OPERATIVO,,PASAJE TORTOSA
124711,Situado Aparcabicicletas EN LA GLORIETA,OPERATIVO,,PLAZA CONDE DE CASAL
124995,Situado Aparcabicicletas Dirección General de Agricultura de la Comunidad de Madrid,OPERATIVO,,RONDA ATOCHA
128692,"Situado Aparcabicicletas AL LADO DEL CEIP CIUDAD DE ROMA, EN LA ENTRADA DEL PARQUE",OPERATIVO,,CALLE JUAN ESPLANDIU
130122,Situado Aparcabicicletas EN LA PARTE DE LAS OFICINAS,OPERATIVO,,CALLE JUAN ESPLANDIU
130831,Situado Aparcabicicletas AL LADO DE Casa de América,OPERATIVO,,CALLE ALCALA
131013,Situado Aparcabicicletas ROTONDA PUERTA DE ALCALÁ,OPERATIVO,,PLAZA INDEPENDENCIA
131263,Situado Aparcabicicletas ESTACIÓN DE METRO RETIRO,OPERATIVO,,CALLE LAGASCA
131337,Situado Aparcabicicletas POLIDEPORTIVO FUENTE DEL BERRO,OPERATIVO,,CALLE ELVIRA
132154,Situado Aparcabicicletas CERCANO A LA CASA ÁRABE,OPERATIVO,,CALLE O'DONNELL
133293,Situado Aparcabicicletas REAL CASA DE LA MONEDA,OPERATIVO,,CALLE JORGE JUAN
133618,Situado Aparcabicicletas PALACIO DE LOS DEPORTES,OPERATIVO,,CALLE LOMBIA
135605,Situado Aparcabicicletas I.E.S BEATRIZ GALINDO,OPERATIVO,,CALLE GOYA
138273,Situado Aparcabicicletas  Universidad Rey Juan Carlos Campus de Madrid - Manuel Becerra,OPERATIVO,,PLAZA MANUEL BECERRA
138853,Situado Aparcabicicletas EN LA PLAZA,OPERATIVO,,PLAZA MANUEL BECERRA
139324,Situado Aparcabicicletas C/V C. SERRANO,OPERATIVO,,CALLE DON RAMON DE LA CRUZ
141419,Situado Aparcabicicletas PLAZA DE TOROS DE LAS VENTAS,OPERATIVO,,CALLE ALCALA
142259,Situado Aparcabicicletas Biblioteca Pública Municipal Buenavista,OPERATIVO,,AVENIDA TOREROS
142279,Situado Aparcabicicletas EN LA ESTACIÓN DE METRO DIEGO DE LEÓN,OPERATIVO,,CALLE JUAN BRAVO
143432,Situado Aparcabicicletas Museo de Arte Público,OPERATIVO,,PASEO CASTELLANA
145954,Situado Aparcabicicletas C/V CALLE DE MÉJICO,OPERATIVO,,CALLE FRANCISCO SILVELA
147565,Situado Aparcabicicletas C.P. GUINDALERA,OPERATIVO,,AVENIDA CAMILO JOSE CELA
148185,Situado Aparcabicicletas Agencia Estatal de Administración Tributaria,OPERATIVO,,CALLE NUÐEZ DE BALBOA
148326,Situado Aparcabicicletas EMBAJADA DE ALBANIA,OPERATIVO,,CALLE MARIA DE MOLINA
148778,Situado Aparcabicicletas CENTRO MUNICIPAL MOSCARDÓ,OPERATIVO,,CALLE PILAR DE ZARAGOZA
150558,Situado Aparcabicicletas Escuela Técnica Superior de Ingenieros Industriales UPM,OPERATIVO,,CALLE PEDRO DE VALDIVIA
154330,Situado Aparcabicicletas I.E.S. RAMIRO DE MAEZTU,OPERATIVO,,CALLE SERRANO
155190,Situado Aparcabicicletas INSTALACIÓN DEPORTIVA BÁSICA SANTA HORTENSIA,OPERATIVO,,CALLE SANTA HORTENSIA
155947,Situado Aparcabicicletas FRENTE A IBM,OPERATIVO,,CALLE SANTA HORTENSIA
155979,Situado Aparcabicicletas ESTACIÓN DE METRO PROSPERIDAD,OPERATIVO,,PLAZA PROSPERIDAD
156740,Situado Aparcabicicletas COLEGIO PÚBLICO PINTOR ROSALES,OPERATIVO,,CALLE PRINCIPE DE VERGARA
157887,Situado Aparcabicicletas PLAZA DE ANDRES SEGOVIA,OPERATIVO,,PLAZA ANDRES SEGOVIA
157999,Situado Aparcabicicletas AL LADO DE LA FUENTE DE LOS DELFINES,OPERATIVO,,AVENIDA DOCTOR ARCE
158867,Situado Aparcabicicletas CERCA DE ESTACIÓN DE METRO NUEVOS MINISTERIOS,OPERATIVO,,PASEO CASTELLANA
159396,Situado Aparcabicicletas PLAZA DE RODOLFO Y ERNESTO HALFFTER,OPERATIVO,,CALLE SUERO DE QUIÑONES
161602,Situado Aparcabicicletas JARDINES DE PROSPERO SOYNARD,OPERATIVO,,CALLE EUGENIO SALAZAR
161723,Situado Aparcabicicletas Escuela de Danza Broadway,OPERATIVO,,CALLE PADRE CLARET
161936,Situado Aparcabicicletas Polideportivo Municipal Pradillo,OPERATIVO,,CALLE PRADILLO
163739,Situado Aparcabicicletas C.P. PADRE POVEDA,OPERATIVO,,AVENIDA ALFONSO XIII
164052,Situado Aparcabicicletas ENTRADA PARQUE BERLÍN,OPERATIVO,,AVENIDA RAMON Y CAJAL
166611,Situado Aparcabicicletas AL LADO DEL AYUNTAMIENTO,OPERATIVO,,CALLE HERREROS DE TEJADA
167171,Situado Aparcabicicletas POLIDEPORTIVO PADRE DAMIÁN,OPERATIVO,,CALLE PADRE DAMIAN
167650,Situado Aparcabicicletas ESCUELA UNIVERSITARIA DE DISEÑO,OPERATIVO,,AVENIDA ALFONSO XIII
167812,Situado Aparcabicicletas JUNTO A ZONA AJARDINADA,OPERATIVO,,CALLE JUAN RAMON JIMENEZ
168626,Situado Aparcabicicletas MINISTERIO DE HACIENDA. METRO CUZCO,OPERATIVO,,PASEO CASTELLANA
168705,Situado Aparcabicicletas FRENTE A EDIFICIO COMERCIAL,OPERATIVO,,AVENIDA ALBERTO ALCOCER
168988,Situado Aparcabicicletas PLAZA REPÚBLICA DOMINICANA,OPERATIVO,,CALLE PRINCIPE DE VERGARA
169252,Situado Aparcabicicletas CERCANO A COLEGIO SAGRADO CORAZÓN,OPERATIVO,,CALLE PARAGUAY
169332,Situado Aparcabicicletas CENTRO MEDICO MILENIUM COSTA RICA,OPERATIVO,,PLAZA JOSE MARIA SOLER
169946,Situado Aparcabicicletas COLEGIO NUESTRA SEÑORA DE LA MERCED,OPERATIVO,,AVENIDA ALFONSO XIII
170099,Situado Aparcabicicletas JUNTO A JARDÍN DE GLORIA FUERTES,OPERATIVO,,AVENIDA ALFONSO XIII
170181,Situado Aparcabicicletas EMBAJADA DE COSTA RICA,OPERATIVO,,CALLE JUAN HURTADO DE MENDOZA
205202,Situado Aparcabicicletas INSTALACIÓN DEPORTIVA VEREDA DE GANAPANES,OPERATIVO,,CALLE BECERREA
205468,Situado Aparcabicicletas CENTRO EDUCACION PRIMARIA GUATEMALA,OPERATIVO,,CALLE CELANOVA
207288,Situado Aparcabicicletas I.E.S GREGORIO MARAÑON,OPERATIVO,,AVENIDA EL FERROL
207342,Situado Aparcabicicletas CUATRO TORRES BUSINESS AREA,OPERATIVO,,CALLE SINESIO DELGADO
208440,Situado Aparcabicicletas C.P. BREOGÁN,OPERATIVO,,CALLE GINZO DE LIMIA
209788,Situado Aparcabicicletas Inst. Deportiva Básica Isla de Tabarca,OPERATIVO,,CALLE SANTIAGO DE COMPOSTELA
211592,Situado Aparcabicicletas Parque del Poblado San Francisco (Carril Bici),OPERATIVO,,CALLE FRESNEDILLAS
211608,Situado Aparcabicicletas POLIDEPORTIVO VICENTE DEL BOSQUE,OPERATIVO,,AVENIDA MONFORTE DE LEMOS
212414,Situado Aparcabicicletas IES PRINCIPE FELIPE,OPERATIVO,,AVENIDA MONFORTE DE LEMOS
212758,Situado Aparcabicicletas COLEGIO BRAVO MURILLO,OPERATIVO,,CALLE FERMIN CABALLERO
214609,Situado Aparcabicicletas COLEGIO LA SALLE,OPERATIVO,,CALLE ISLA DE AROSA
214877,Situado Aparcabicicletas COLEGIO PÚBLICO ALHAMBRA,OPERATIVO,,CALLE RAMON GOMEZ DE LA SERNA
214966,Situado Aparcabicicletas C.P. CARDENAL HERRERA ORIA,OPERATIVO,,CALLE FERMIN CABALLERO
215420,Situado Aparcabicicletas CASA DE NIÑOS ARROYOFRESNO,OPERATIVO,,PLAZA PICO SALVAGUARDIA
215681,Situado Aparcabicicletas PARROQUIA DE SANTA MARIA DE LA ESPERANZA,OPERATIVO,,CALLE GINZO DE LIMIA
215745,Situado Aparcabicicletas POLIDEPORTIVO LA MASO,OPERATIVO,,AVENIDA VENTISQUERO DE LA CONDESA
216205,Situado Aparcabicicletas Barrio de Argentina. Anillo verde ciclista. Frente a la cancha.,OPERATIVO,,CALLE ROSALIA DE CASTRO
216640,Situado Aparcabicicletas INS.DEP/METRO LACOMA,OPERATIVO,,CALLE RISCOS DE POLANCO
216786,Situado Aparcabicicletas C.E.I.P. LORENZO LUZURIAGA,OPERATIVO,,CALLE VALENCIA DE DON JUAN
216969,Situado Aparcabicicletas C.P. ENRIQUE GRANADOS,OPERATIVO,,CALLE VIRGEN DE ARANZAZU
217387,Situado Aparcabicicletas INSTALACION DEPORTIVA MIRADOR DE LA REINA,OPERATIVO,,CALLE CERRO MINGUETE
217414,Situado Aparcabicicletas COLEGIO FOMENTO MONTEALTO,OPERATIVO,,CALLE LA MASO
217460,Situado Aparcabicicletas IES DAMASO ALONSO,OPERATIVO,,CALLE ALFREDO MARQUERIE
217575,Situado Aparcabicicletas BIBLIOTECA PUBLICA RAFAEL ALBERTI,OPERATIVO,,CALLE SANGENJO
217666,Situado Aparcabicicletas CERCANIAS RAMON Y CAJAL,OPERATIVO,,CALLE FRANCISCO SANCHA
217909,Situado Aparcabicicletas POLIGONO INDUSTRIAL DE FUENCARRAL,OPERATIVO,,CALLE LABASTIDA
218442,Situado Aparcabicicletas CENTRO CULTURAL ALFREDO KRAUS,OPERATIVO,,GLORIETA PRADERA DE VAQUERIZAS
218669,Situado Aparcabicicletas COLEGIO MIRASIERRA,OPERATIVO,,CALLE LA MASO
219187,Situado Aparcabicicletas ANILLO VERDE CICLISTA (parque Arroyo Fresno),OPERATIVO,,CALLE SENDA DEL INFANTE
220887,Situado Aparcabicicletas COLEGIO EDUCACION ESPECIAL FRANCISCO DEL POZO,OPERATIVO,,CALLEJON DOMINE
221789,Situado Aparcabicicletas ARROYOFRESNO M-612 ACCESO M-40,OPERATIVO,,CALLE LEONOR LOPEZ DE CORDOBA
222575,Situado Aparcabicicletas COLEGIO PUBLICO VASCO NUÑEZ DE BALBOA,OPERATIVO,,CALLE NUESTRA SEÐORA DE VALVERDE
223050,Situado Aparcabicicletas INSTALACIÓN DEPORTIVA BÁSICA TRES OLIVOS,OPERATIVO,,CALLE ROCINANTE
223230,Situado Aparcabicicletas ANILLO VERDE CICLISTA (Avda Santo Domingo de la Calzada 1),OPERATIVO,,AVENIDA SANTO DOMINGO DE LA CALZADA
223251,Situado Aparcabicicletas ANILLO VERDE CICLISTA (Avda Santo Domingo de la Calzada 1),OPERATIVO,,AVENIDA SANTO DOMINGO DE LA CALZADA
223280,Situado Aparcabicicletas ANILLO VERDE CICLISTA (Avda Santo Domingo de la Calzada 1),OPERATIVO,,AVENIDA SANTO DOMINGO DE LA CALZADA
223286,Situado Aparcabicicletas ANILLO VERDE CICLISTA (C/ Palas del Rey 4),OPERATIVO,,CALLE PALAS DE REY
223776,Situado Aparcabicicletas ANILLO VERDE CICLISTA (Avda Monasterio del Escorial 3),OPERATIVO,,AVENIDA MONASTERIO DE EL ESCORIAL
224147,Situado Aparcabicicletas ANILLO VERDE CICLISTA (C/ Nuestra señora de Valverde 225),OPERATIVO,,CALLE NUESTRA SEÑORA DE VALVERDE
224514,Situado Aparcabicicletas ANILLO VERDE CICLISTA (autovía M-40),OPERATIVO,,AUTOVIA M-40
224541,Situado Aparcabicicletas ANILLO VERDE CICLISTA,OPERATIVO,,AUTOVIA M-40
224772,Situado Aparcabicicletas CENTRO COMERCIAL MONTECARMELO,OPERATIVO,,CALLE MONASTERIO DE ARLANZA
3569405,SITUADO APARCABICICLETAS - C/ DUQUE DE NAJERA Nº3,OPERATIVO,,CALLE DUQUE DE NAJERA
528404,SITUADOS_APARCABICICLETAS - METRO CIUDAD DE LOS ÁNGELES,OPERATIVO,,CALLE TERTULIA
528405,"SITUADOS_APARCABICICLETAS - 
LA N@VE - CALLE DEL ROMERAL 11",OPERATIVO,,CALLE ROMERAL
528412,SITUADOS_APARCABICICLETAS - CALLE DE ALCOCER 3,OPERATIVO,,CALLE ALCOCER
528413,SITUADOS_APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL SAN CRISTÓBAL,OPERATIVO,,PLAZA PINAZO
528411,SITUADOS_APARCABICICLETAS - PASEO DE LOS GIGANTES Y CABEZUDOS 70,OPERATIVO,,PASEO GIGANTES Y CABEZUDOS
528414,SITUADOS_APARCABICICLETAS - PLAZA DE AGATA 11,OPERATIVO,,PLAZA AGATA
528415,SITUADOS_APARCABICICLETAS - POLIDEPORTIVO PLATA Y CASTAÑAR,OPERATIVO,,PASEO PLATA Y CASTAÑAR
528417,SITUADOS_APARCABICICLETAS - PASEO DE LAS MORERAS 5,OPERATIVO,,PASEO MORERAS
528418,SITUADOS_APARCABICICLETAS - COLEGIO PÚBLICO LOS ROSALES,OPERATIVO,,AVENIDA LOS ROSALES
528420,SITUADOS_APARCABICICLETAS - PASEO DE ALBERTO PALACIOS 13,OPERATIVO,,PASEO ALBERTO PALACIOS
528422,SITUADOS_APARCABICICLETAS - CALLE DE LA TERTULIA 3,OPERATIVO,,CALLE TERTULIA
528425,"SITUADOS_APARCABICICLETAS - CONSERVATORIO PROFESIONAL DE MÚSICA ""VICTORIA DE LOS ÁNGELES"" MADRID",OPERATIVO,,AVENIDA OROVILLA
528428,SITUADOS_APARCABICICLETAS - COLEGIO PÚBLICO EL GRECO,OPERATIVO,,CALLE ESTEFANITA
528430,SITUADOS_APARCABICICLETAS - POLIDEPORTIVO DE MARCONI,OPERATIVO,,CALLE PRINCIPAL
528435,SITUADOS_APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL FÉLIX RUBIO,OPERATIVO,,CALLE CIUDADANIA
528439,SITUADOS_APARCABICICLETAS - CERCANÍAS PUENTE ALCOCER,OPERATIVO,,CALLE ALCOCER
528440,SITUADOS_APARCABICICLETAS - CALLE DE MARIA BARRIENTOS 2,OPERATIVO,,CALLE MARIA BARRIENTOS
528443,SITUADOS_APARCABICICLETAS - RESIDENCIA VILLAVERDE ALZHEIMER GESTIÓN PÚBLICA,OPERATIVO,,CARRETERA VILLAVERDE A VALLECAS
528446,SITUADOS_APARCABICICLETAS - AVENIDA  OROVILLA 35,OPERATIVO,,AVENIDA OROVILLA
528451,SITUADOS_APARCABICICLETAS - METRO VILLAVERDE BAJO - CRUCE,OPERATIVO,,AVENIDA ANDALUCIA
528453,SITUADOS_APARCABICICLETAS - CALLE DEL BERROCAL 46,OPERATIVO,,CALLE BERROCAL
528457,SITUADOS APARCABICICLETAS - CALLE DE ROCAFORT 9,OPERATIVO,,CALLE ROCAFORT
528458,SITUADOS APARCABICLETAS - CENTRO SOCIOCULTURAL ÁGATA,OPERATIVO,,CALLE DOCTOR MARTIN AREVALO
528460,SITUADOS APARCABICILETAS - CERCANÍAS VILLAVERDE BAJO,OPERATIVO,,PASEO ESTACION
528463,SITUADOS_APARCABICICLETAS - BIBLIOTECA PÚBLICA MARÍA MOLINER,OPERATIVO,,CALLE OLAS
