municipio_codigo,municipio_nombre,sexo,min_edad,max_edad,poblacion_empadronada
151,Torrelaguna,Hombre,55,59,154
151,Torrelaguna,Hombre,60,64,120
151,Torrelaguna,Hombre,65,69,101
151,Torrelaguna,Hombre,70,74,73
151,Torrelaguna,Hombre,75,79,53
151,Torrelaguna,Hombre,80,84,60
151,Torrelaguna,Hombre,85,89,45
151,Torrelaguna,Hombre,90,94,17
151,Torrelaguna,Hombre,95,99,4
151,Torrelaguna,Hombre,100,199,1
151,Torrelaguna,Mujer,0,4,130
151,Torrelaguna,Mujer,5,9,149
151,Torrelaguna,Mujer,10,14,111
151,Torrelaguna,Mujer,15,19,123
151,Torrelaguna,Mujer,20,24,91
151,Torrelaguna,Mujer,25,29,118
151,Torrelaguna,Mujer,30,34,145
151,Torrelaguna,Mujer,35,39,184
151,Torrelaguna,Mujer,40,44,243
151,Torrelaguna,Mujer,45,49,207
151,Torrelaguna,Mujer,50,54,176
151,Torrelaguna,Mujer,55,59,138
151,Torrelaguna,Mujer,60,64,103
151,Torrelaguna,Mujer,65,69,77
151,Torrelaguna,Mujer,70,74,79
151,Torrelaguna,Mujer,75,79,75
151,Torrelaguna,Mujer,80,84,65
151,Torrelaguna,Mujer,85,89,71
151,Torrelaguna,Mujer,90,94,35
151,Torrelaguna,Mujer,95,99,8
151,Torrelaguna,Mujer,100,199,3
152,Torrelodones,Hombre,0,4,561
152,Torrelodones,Hombre,5,9,793
152,Torrelodones,Hombre,10,14,946
152,Torrelodones,Hombre,15,19,838
152,Torrelodones,Hombre,20,24,751
152,Torrelodones,Hombre,25,29,558
152,Torrelodones,Hombre,30,34,513
152,Torrelodones,Hombre,35,39,648
152,Torrelodones,Hombre,40,44,875
152,Torrelodones,Hombre,45,49,1007
152,Torrelodones,Hombre,50,54,975
152,Torrelodones,Hombre,55,59,843
152,Torrelodones,Hombre,60,64,542
152,Torrelodones,Hombre,65,69,451
152,Torrelodones,Hombre,70,74,332
152,Torrelodones,Hombre,75,79,217
152,Torrelodones,Hombre,80,84,162
152,Torrelodones,Hombre,85,89,67
152,Torrelodones,Hombre,90,94,36
152,Torrelodones,Hombre,95,99,6
152,Torrelodones,Hombre,100,199,2
152,Torrelodones,Mujer,0,4,565
152,Torrelodones,Mujer,5,9,785
152,Torrelodones,Mujer,10,14,893
152,Torrelodones,Mujer,15,19,822
152,Torrelodones,Mujer,20,24,658
152,Torrelodones,Mujer,25,29,531
152,Torrelodones,Mujer,30,34,552
152,Torrelodones,Mujer,35,39,740
152,Torrelodones,Mujer,40,44,1150
152,Torrelodones,Mujer,45,49,1138
152,Torrelodones,Mujer,50,54,1104
152,Torrelodones,Mujer,55,59,875
152,Torrelodones,Mujer,60,64,593
152,Torrelodones,Mujer,65,69,474
152,Torrelodones,Mujer,70,74,346
152,Torrelodones,Mujer,75,79,257
152,Torrelodones,Mujer,80,84,207
152,Torrelodones,Mujer,85,89,163
152,Torrelodones,Mujer,90,94,107
152,Torrelodones,Mujer,95,99,34
152,Torrelodones,Mujer,100,199,11
153,Torremocha de Jarama,Hombre,0,4,14
153,Torremocha de Jarama,Hombre,5,9,16
153,Torremocha de Jarama,Hombre,10,14,23
153,Torremocha de Jarama,Hombre,15,19,34
153,Torremocha de Jarama,Hombre,20,24,14
153,Torremocha de Jarama,Hombre,25,29,20
153,Torremocha de Jarama,Hombre,30,34,27
153,Torremocha de Jarama,Hombre,35,39,32
153,Torremocha de Jarama,Hombre,40,44,43
153,Torremocha de Jarama,Hombre,45,49,49
153,Torremocha de Jarama,Hombre,50,54,26
153,Torremocha de Jarama,Hombre,55,59,32
153,Torremocha de Jarama,Hombre,60,64,25
153,Torremocha de Jarama,Hombre,65,69,27
153,Torremocha de Jarama,Hombre,70,74,28
153,Torremocha de Jarama,Hombre,75,79,25
153,Torremocha de Jarama,Hombre,80,84,20
153,Torremocha de Jarama,Hombre,85,89,14
153,Torremocha de Jarama,Hombre,90,94,4
153,Torremocha de Jarama,Hombre,95,99,2
153,Torremocha de Jarama,Hombre,100,199,0
153,Torremocha de Jarama,Mujer,0,4,15
153,Torremocha de Jarama,Mujer,5,9,19
153,Torremocha de Jarama,Mujer,10,14,16
153,Torremocha de Jarama,Mujer,15,19,45
153,Torremocha de Jarama,Mujer,20,24,10
153,Torremocha de Jarama,Mujer,25,29,19
153,Torremocha de Jarama,Mujer,30,34,16
153,Torremocha de Jarama,Mujer,35,39,32
153,Torremocha de Jarama,Mujer,40,44,36
153,Torremocha de Jarama,Mujer,45,49,40
153,Torremocha de Jarama,Mujer,50,54,28
153,Torremocha de Jarama,Mujer,55,59,27
153,Torremocha de Jarama,Mujer,60,64,25
153,Torremocha de Jarama,Mujer,65,69,23
153,Torremocha de Jarama,Mujer,70,74,25
153,Torremocha de Jarama,Mujer,75,79,29
153,Torremocha de Jarama,Mujer,80,84,18
153,Torremocha de Jarama,Mujer,85,89,22
153,Torremocha de Jarama,Mujer,90,94,14
153,Torremocha de Jarama,Mujer,95,99,7
153,Torremocha de Jarama,Mujer,100,199,1
154,Torres de la Alameda,Hombre,0,4,237
154,Torres de la Alameda,Hombre,5,9,298
154,Torres de la Alameda,Hombre,10,14,273
154,Torres de la Alameda,Hombre,15,19,266
154,Torres de la Alameda,Hombre,20,24,200
154,Torres de la Alameda,Hombre,25,29,212
154,Torres de la Alameda,Hombre,30,34,261
154,Torres de la Alameda,Hombre,35,39,356
154,Torres de la Alameda,Hombre,40,44,406
154,Torres de la Alameda,Hombre,45,49,340
154,Torres de la Alameda,Hombre,50,54,298
154,Torres de la Alameda,Hombre,55,59,223
154,Torres de la Alameda,Hombre,60,64,193
154,Torres de la Alameda,Hombre,65,69,131
154,Torres de la Alameda,Hombre,70,74,109
154,Torres de la Alameda,Hombre,75,79,62
154,Torres de la Alameda,Hombre,80,84,66
154,Torres de la Alameda,Hombre,85,89,48
154,Torres de la Alameda,Hombre,90,94,17
154,Torres de la Alameda,Hombre,95,99,5
154,Torres de la Alameda,Hombre,100,199,1
154,Torres de la Alameda,Mujer,0,4,186
154,Torres de la Alameda,Mujer,5,9,241
154,Torres de la Alameda,Mujer,10,14,246
154,Torres de la Alameda,Mujer,15,19,173
154,Torres de la Alameda,Mujer,20,24,196
154,Torres de la Alameda,Mujer,25,29,195
154,Torres de la Alameda,Mujer,30,34,279
154,Torres de la Alameda,Mujer,35,39,366
154,Torres de la Alameda,Mujer,40,44,348
154,Torres de la Alameda,Mujer,45,49,323
154,Torres de la Alameda,Mujer,50,54,265
154,Torres de la Alameda,Mujer,55,59,213
154,Torres de la Alameda,Mujer,60,64,202
154,Torres de la Alameda,Mujer,65,69,110
154,Torres de la Alameda,Mujer,70,74,115
154,Torres de la Alameda,Mujer,75,79,80
154,Torres de la Alameda,Mujer,80,84,113
154,Torres de la Alameda,Mujer,85,89,90
154,Torres de la Alameda,Mujer,90,94,59
154,Torres de la Alameda,Mujer,95,99,18
154,Torres de la Alameda,Mujer,100,199,5
903,Tres Cantos,Hombre,0,4,1210
903,Tres Cantos,Hombre,5,9,1281
903,Tres Cantos,Hombre,10,14,1463
903,Tres Cantos,Hombre,15,19,1449
903,Tres Cantos,Hombre,20,24,1454
903,Tres Cantos,Hombre,25,29,1363
903,Tres Cantos,Hombre,30,34,1618
903,Tres Cantos,Hombre,35,39,1764
903,Tres Cantos,Hombre,40,44,1731
903,Tres Cantos,Hombre,45,49,1721
903,Tres Cantos,Hombre,50,54,1906
903,Tres Cantos,Hombre,55,59,1731
903,Tres Cantos,Hombre,60,64,1258
903,Tres Cantos,Hombre,65,69,970
903,Tres Cantos,Hombre,70,74,634
903,Tres Cantos,Hombre,75,79,322
903,Tres Cantos,Hombre,80,84,248
903,Tres Cantos,Hombre,85,89,141
903,Tres Cantos,Hombre,90,94,72
903,Tres Cantos,Hombre,95,99,10
903,Tres Cantos,Hombre,100,199,3
903,Tres Cantos,Mujer,0,4,1217
903,Tres Cantos,Mujer,5,9,1229
903,Tres Cantos,Mujer,10,14,1390
903,Tres Cantos,Mujer,15,19,1500
903,Tres Cantos,Mujer,20,24,1425
903,Tres Cantos,Mujer,25,29,1400
903,Tres Cantos,Mujer,30,34,1546
903,Tres Cantos,Mujer,35,39,1752
903,Tres Cantos,Mujer,40,44,1903
903,Tres Cantos,Mujer,45,49,2032
903,Tres Cantos,Mujer,50,54,2177
903,Tres Cantos,Mujer,55,59,1857
903,Tres Cantos,Mujer,60,64,1407
903,Tres Cantos,Mujer,65,69,993
903,Tres Cantos,Mujer,70,74,628
903,Tres Cantos,Mujer,75,79,357
903,Tres Cantos,Mujer,80,84,370
903,Tres Cantos,Mujer,85,89,287
903,Tres Cantos,Mujer,90,94,167
903,Tres Cantos,Mujer,95,99,54
903,Tres Cantos,Mujer,100,199,6
155,Valdaracete,Hombre,0,4,11
155,Valdaracete,Hombre,5,9,16
155,Valdaracete,Hombre,10,14,17
155,Valdaracete,Hombre,15,19,10
155,Valdaracete,Hombre,20,24,18
155,Valdaracete,Hombre,25,29,28
155,Valdaracete,Hombre,30,34,21
155,Valdaracete,Hombre,35,39,26
155,Valdaracete,Hombre,40,44,35
155,Valdaracete,Hombre,45,49,25
155,Valdaracete,Hombre,50,54,23
155,Valdaracete,Hombre,55,59,25
155,Valdaracete,Hombre,60,64,15
155,Valdaracete,Hombre,65,69,22
155,Valdaracete,Hombre,70,74,15
155,Valdaracete,Hombre,75,79,9
155,Valdaracete,Hombre,80,84,12
155,Valdaracete,Hombre,85,89,6
155,Valdaracete,Hombre,90,94,1
155,Valdaracete,Hombre,95,99,0
155,Valdaracete,Hombre,100,199,0
155,Valdaracete,Mujer,0,4,10
155,Valdaracete,Mujer,5,9,13
155,Valdaracete,Mujer,10,14,13
155,Valdaracete,Mujer,15,19,10
155,Valdaracete,Mujer,20,24,17
155,Valdaracete,Mujer,25,29,20
155,Valdaracete,Mujer,30,34,17
155,Valdaracete,Mujer,35,39,28
155,Valdaracete,Mujer,40,44,17
155,Valdaracete,Mujer,45,49,23
155,Valdaracete,Mujer,50,54,26
155,Valdaracete,Mujer,55,59,19
155,Valdaracete,Mujer,60,64,16
155,Valdaracete,Mujer,65,69,18
155,Valdaracete,Mujer,70,74,13
155,Valdaracete,Mujer,75,79,9
155,Valdaracete,Mujer,80,84,21
155,Valdaracete,Mujer,85,89,12
155,Valdaracete,Mujer,90,94,5
155,Valdaracete,Mujer,95,99,1
155,Valdaracete,Mujer,100,199,0
156,Valdeavero,Hombre,0,4,42
156,Valdeavero,Hombre,5,9,40
156,Valdeavero,Hombre,10,14,41
156,Valdeavero,Hombre,15,19,40
156,Valdeavero,Hombre,20,24,36
156,Valdeavero,Hombre,25,29,36
156,Valdeavero,Hombre,30,34,63
156,Valdeavero,Hombre,35,39,87
156,Valdeavero,Hombre,40,44,74
156,Valdeavero,Hombre,45,49,73
156,Valdeavero,Hombre,50,54,52
156,Valdeavero,Hombre,55,59,38
156,Valdeavero,Hombre,60,64,45
156,Valdeavero,Hombre,65,69,33
156,Valdeavero,Hombre,70,74,19
156,Valdeavero,Hombre,75,79,16
156,Valdeavero,Hombre,80,84,12
156,Valdeavero,Hombre,85,89,7
156,Valdeavero,Hombre,90,94,4
156,Valdeavero,Hombre,95,99,0
156,Valdeavero,Hombre,100,199,0
156,Valdeavero,Mujer,0,4,42
156,Valdeavero,Mujer,5,9,54
156,Valdeavero,Mujer,10,14,26
156,Valdeavero,Mujer,15,19,35
156,Valdeavero,Mujer,20,24,28
156,Valdeavero,Mujer,25,29,33
156,Valdeavero,Mujer,30,34,58
156,Valdeavero,Mujer,35,39,85
156,Valdeavero,Mujer,40,44,65
156,Valdeavero,Mujer,45,49,45
156,Valdeavero,Mujer,50,54,53
156,Valdeavero,Mujer,55,59,37
156,Valdeavero,Mujer,60,64,35
156,Valdeavero,Mujer,65,69,28
156,Valdeavero,Mujer,70,74,20
156,Valdeavero,Mujer,75,79,17
156,Valdeavero,Mujer,80,84,14
156,Valdeavero,Mujer,85,89,11
156,Valdeavero,Mujer,90,94,6
156,Valdeavero,Mujer,95,99,0
156,Valdeavero,Mujer,100,199,0
157,Valdelaguna,Hombre,0,4,24
157,Valdelaguna,Hombre,5,9,31
157,Valdelaguna,Hombre,10,14,21
157,Valdelaguna,Hombre,15,19,23
157,Valdelaguna,Hombre,20,24,12
157,Valdelaguna,Hombre,25,29,20
157,Valdelaguna,Hombre,30,34,21
157,Valdelaguna,Hombre,35,39,38
157,Valdelaguna,Hombre,40,44,47
157,Valdelaguna,Hombre,45,49,29
157,Valdelaguna,Hombre,50,54,41
157,Valdelaguna,Hombre,55,59,26
157,Valdelaguna,Hombre,60,64,17
157,Valdelaguna,Hombre,65,69,24
157,Valdelaguna,Hombre,70,74,22
157,Valdelaguna,Hombre,75,79,14
157,Valdelaguna,Hombre,80,84,15
157,Valdelaguna,Hombre,85,89,11
157,Valdelaguna,Hombre,90,94,1
157,Valdelaguna,Hombre,95,99,1
157,Valdelaguna,Hombre,100,199,0
157,Valdelaguna,Mujer,0,4,18
157,Valdelaguna,Mujer,5,9,27
157,Valdelaguna,Mujer,10,14,23
157,Valdelaguna,Mujer,15,19,26
157,Valdelaguna,Mujer,20,24,14
157,Valdelaguna,Mujer,25,29,21
157,Valdelaguna,Mujer,30,34,24
157,Valdelaguna,Mujer,35,39,37
157,Valdelaguna,Mujer,40,44,34
157,Valdelaguna,Mujer,45,49,41
157,Valdelaguna,Mujer,50,54,30
157,Valdelaguna,Mujer,55,59,20
157,Valdelaguna,Mujer,60,64,18
157,Valdelaguna,Mujer,65,69,22
157,Valdelaguna,Mujer,70,74,17
157,Valdelaguna,Mujer,75,79,17
157,Valdelaguna,Mujer,80,84,17
157,Valdelaguna,Mujer,85,89,12
157,Valdelaguna,Mujer,90,94,7
157,Valdelaguna,Mujer,95,99,3
157,Valdelaguna,Mujer,100,199,1
158,Valdemanco,Hombre,0,4,23
158,Valdemanco,Hombre,5,9,25
158,Valdemanco,Hombre,10,14,25
158,Valdemanco,Hombre,15,19,16
158,Valdemanco,Hombre,20,24,19
158,Valdemanco,Hombre,25,29,15
158,Valdemanco,Hombre,30,34,14
158,Valdemanco,Hombre,35,39,47
158,Valdemanco,Hombre,40,44,58
158,Valdemanco,Hombre,45,49,59
158,Valdemanco,Hombre,50,54,30
158,Valdemanco,Hombre,55,59,34
158,Valdemanco,Hombre,60,64,25
158,Valdemanco,Hombre,65,69,30
158,Valdemanco,Hombre,70,74,24
158,Valdemanco,Hombre,75,79,18
158,Valdemanco,Hombre,80,84,19
158,Valdemanco,Hombre,85,89,6
158,Valdemanco,Hombre,90,94,2
158,Valdemanco,Hombre,95,99,1
158,Valdemanco,Hombre,100,199,0
158,Valdemanco,Mujer,0,4,21
158,Valdemanco,Mujer,5,9,26
158,Valdemanco,Mujer,10,14,13
158,Valdemanco,Mujer,15,19,22
158,Valdemanco,Mujer,20,24,21
158,Valdemanco,Mujer,25,29,16
158,Valdemanco,Mujer,30,34,33
158,Valdemanco,Mujer,35,39,33
158,Valdemanco,Mujer,40,44,45
158,Valdemanco,Mujer,45,49,33
158,Valdemanco,Mujer,50,54,35
158,Valdemanco,Mujer,55,59,23
158,Valdemanco,Mujer,60,64,16
158,Valdemanco,Mujer,65,69,26
158,Valdemanco,Mujer,70,74,24
158,Valdemanco,Mujer,75,79,16
158,Valdemanco,Mujer,80,84,9
158,Valdemanco,Mujer,85,89,8
158,Valdemanco,Mujer,90,94,4
158,Valdemanco,Mujer,95,99,2
158,Valdemanco,Mujer,100,199,0
159,Valdemaqueda,Hombre,0,4,17
159,Valdemaqueda,Hombre,5,9,27
159,Valdemaqueda,Hombre,10,14,16
159,Valdemaqueda,Hombre,15,19,17
159,Valdemaqueda,Hombre,20,24,22
159,Valdemaqueda,Hombre,25,29,15
159,Valdemaqueda,Hombre,30,34,26
159,Valdemaqueda,Hombre,35,39,25
159,Valdemaqueda,Hombre,40,44,29
159,Valdemaqueda,Hombre,45,49,30
159,Valdemaqueda,Hombre,50,54,30
159,Valdemaqueda,Hombre,55,59,29
159,Valdemaqueda,Hombre,60,64,23
159,Valdemaqueda,Hombre,65,69,27
159,Valdemaqueda,Hombre,70,74,23
159,Valdemaqueda,Hombre,75,79,17
159,Valdemaqueda,Hombre,80,84,11
159,Valdemaqueda,Hombre,85,89,6
159,Valdemaqueda,Hombre,90,94,0
159,Valdemaqueda,Hombre,95,99,1
159,Valdemaqueda,Hombre,100,199,0
159,Valdemaqueda,Mujer,0,4,11
159,Valdemaqueda,Mujer,5,9,21
159,Valdemaqueda,Mujer,10,14,26
159,Valdemaqueda,Mujer,15,19,10
159,Valdemaqueda,Mujer,20,24,20
159,Valdemaqueda,Mujer,25,29,20
159,Valdemaqueda,Mujer,30,34,33
159,Valdemaqueda,Mujer,35,39,22
159,Valdemaqueda,Mujer,40,44,29
159,Valdemaqueda,Mujer,45,49,29
159,Valdemaqueda,Mujer,50,54,33
159,Valdemaqueda,Mujer,55,59,30
159,Valdemaqueda,Mujer,60,64,23
159,Valdemaqueda,Mujer,65,69,17
159,Valdemaqueda,Mujer,70,74,17
159,Valdemaqueda,Mujer,75,79,12
159,Valdemaqueda,Mujer,80,84,14
159,Valdemaqueda,Mujer,85,89,9
159,Valdemaqueda,Mujer,90,94,1
159,Valdemaqueda,Mujer,95,99,0
159,Valdemaqueda,Mujer,100,199,0
160,Valdemorillo,Hombre,0,4,303
160,Valdemorillo,Hombre,5,9,458
160,Valdemorillo,Hombre,10,14,440
160,Valdemorillo,Hombre,15,19,352
160,Valdemorillo,Hombre,20,24,329
160,Valdemorillo,Hombre,25,29,286
160,Valdemorillo,Hombre,30,34,317
160,Valdemorillo,Hombre,35,39,412
160,Valdemorillo,Hombre,40,44,623
160,Valdemorillo,Hombre,45,49,706
160,Valdemorillo,Hombre,50,54,564
160,Valdemorillo,Hombre,55,59,404
160,Valdemorillo,Hombre,60,64,288
160,Valdemorillo,Hombre,65,69,258
160,Valdemorillo,Hombre,70,74,202
160,Valdemorillo,Hombre,75,79,123
160,Valdemorillo,Hombre,80,84,107
160,Valdemorillo,Hombre,85,89,48
160,Valdemorillo,Hombre,90,94,19
160,Valdemorillo,Hombre,95,99,4
160,Valdemorillo,Hombre,100,199,0
160,Valdemorillo,Mujer,0,4,297
160,Valdemorillo,Mujer,5,9,421
160,Valdemorillo,Mujer,10,14,396
160,Valdemorillo,Mujer,15,19,337
160,Valdemorillo,Mujer,20,24,269
160,Valdemorillo,Mujer,25,29,289
160,Valdemorillo,Mujer,30,34,298
160,Valdemorillo,Mujer,35,39,487
160,Valdemorillo,Mujer,40,44,651
160,Valdemorillo,Mujer,45,49,611
160,Valdemorillo,Mujer,50,54,508
160,Valdemorillo,Mujer,55,59,377
160,Valdemorillo,Mujer,60,64,272
160,Valdemorillo,Mujer,65,69,252
160,Valdemorillo,Mujer,70,74,202
160,Valdemorillo,Mujer,75,79,140
160,Valdemorillo,Mujer,80,84,120
160,Valdemorillo,Mujer,85,89,87
160,Valdemorillo,Mujer,90,94,33
160,Valdemorillo,Mujer,95,99,9
160,Valdemorillo,Mujer,100,199,1
161,Valdemoro,Hombre,0,4,2405
161,Valdemoro,Hombre,5,9,3147
161,Valdemoro,Hombre,10,14,2815
161,Valdemoro,Hombre,15,19,2049
161,Valdemoro,Hombre,20,24,1644
161,Valdemoro,Hombre,25,29,1663
161,Valdemoro,Hombre,30,34,2285
161,Valdemoro,Hombre,35,39,3875
161,Valdemoro,Hombre,40,44,4724
161,Valdemoro,Hombre,45,49,3759
161,Valdemoro,Hombre,50,54,2648
161,Valdemoro,Hombre,55,59,1735
161,Valdemoro,Hombre,60,64,1189
161,Valdemoro,Hombre,65,69,947
161,Valdemoro,Hombre,70,74,730
161,Valdemoro,Hombre,75,79,445
161,Valdemoro,Hombre,80,84,382
161,Valdemoro,Hombre,85,89,187
161,Valdemoro,Hombre,90,94,58
161,Valdemoro,Hombre,95,99,7
161,Valdemoro,Hombre,100,199,0
161,Valdemoro,Mujer,0,4,2314
161,Valdemoro,Mujer,5,9,3020
161,Valdemoro,Mujer,10,14,2608
161,Valdemoro,Mujer,15,19,1886
161,Valdemoro,Mujer,20,24,1616
161,Valdemoro,Mujer,25,29,1744
161,Valdemoro,Mujer,30,34,2568
161,Valdemoro,Mujer,35,39,4081
161,Valdemoro,Mujer,40,44,4696
161,Valdemoro,Mujer,45,49,3608
161,Valdemoro,Mujer,50,54,2445
161,Valdemoro,Mujer,55,59,1784
161,Valdemoro,Mujer,60,64,1253
161,Valdemoro,Mujer,65,69,1088
161,Valdemoro,Mujer,70,74,845
161,Valdemoro,Mujer,75,79,621
161,Valdemoro,Mujer,80,84,553
161,Valdemoro,Mujer,85,89,359
161,Valdemoro,Mujer,90,94,156
161,Valdemoro,Mujer,95,99,33
161,Valdemoro,Mujer,100,199,4
162,Valdeolmos-Alalpardo,Hombre,0,4,148
162,Valdeolmos-Alalpardo,Hombre,5,9,185
162,Valdeolmos-Alalpardo,Hombre,10,14,140
162,Valdeolmos-Alalpardo,Hombre,15,19,131
162,Valdeolmos-Alalpardo,Hombre,20,24,88
162,Valdeolmos-Alalpardo,Hombre,25,29,83
162,Valdeolmos-Alalpardo,Hombre,30,34,108
162,Valdeolmos-Alalpardo,Hombre,35,39,198
162,Valdeolmos-Alalpardo,Hombre,40,44,208
162,Valdeolmos-Alalpardo,Hombre,45,49,177
162,Valdeolmos-Alalpardo,Hombre,50,54,147
162,Valdeolmos-Alalpardo,Hombre,55,59,100
162,Valdeolmos-Alalpardo,Hombre,60,64,77
162,Valdeolmos-Alalpardo,Hombre,65,69,79
162,Valdeolmos-Alalpardo,Hombre,70,74,48
162,Valdeolmos-Alalpardo,Hombre,75,79,31
162,Valdeolmos-Alalpardo,Hombre,80,84,26
162,Valdeolmos-Alalpardo,Hombre,85,89,10
162,Valdeolmos-Alalpardo,Hombre,90,94,3
162,Valdeolmos-Alalpardo,Hombre,95,99,0
162,Valdeolmos-Alalpardo,Hombre,100,199,0
162,Valdeolmos-Alalpardo,Mujer,0,4,117
162,Valdeolmos-Alalpardo,Mujer,5,9,152
162,Valdeolmos-Alalpardo,Mujer,10,14,145
162,Valdeolmos-Alalpardo,Mujer,15,19,106
162,Valdeolmos-Alalpardo,Mujer,20,24,98
162,Valdeolmos-Alalpardo,Mujer,25,29,81
162,Valdeolmos-Alalpardo,Mujer,30,34,113
162,Valdeolmos-Alalpardo,Mujer,35,39,197
162,Valdeolmos-Alalpardo,Mujer,40,44,221
162,Valdeolmos-Alalpardo,Mujer,45,49,180
162,Valdeolmos-Alalpardo,Mujer,50,54,129
162,Valdeolmos-Alalpardo,Mujer,55,59,81
162,Valdeolmos-Alalpardo,Mujer,60,64,87
162,Valdeolmos-Alalpardo,Mujer,65,69,62
162,Valdeolmos-Alalpardo,Mujer,70,74,51
162,Valdeolmos-Alalpardo,Mujer,75,79,31
162,Valdeolmos-Alalpardo,Mujer,80,84,33
162,Valdeolmos-Alalpardo,Mujer,85,89,19
162,Valdeolmos-Alalpardo,Mujer,90,94,11
162,Valdeolmos-Alalpardo,Mujer,95,99,3
162,Valdeolmos-Alalpardo,Mujer,100,199,2
163,Valdepiélagos,Hombre,0,4,12
163,Valdepiélagos,Hombre,5,9,20
163,Valdepiélagos,Hombre,10,14,22
163,Valdepiélagos,Hombre,15,19,12
163,Valdepiélagos,Hombre,20,24,17
163,Valdepiélagos,Hombre,25,29,11
163,Valdepiélagos,Hombre,30,34,18
163,Valdepiélagos,Hombre,35,39,26
163,Valdepiélagos,Hombre,40,44,43
163,Valdepiélagos,Hombre,45,49,23
163,Valdepiélagos,Hombre,50,54,25
163,Valdepiélagos,Hombre,55,59,18
163,Valdepiélagos,Hombre,60,64,18
163,Valdepiélagos,Hombre,65,69,13
163,Valdepiélagos,Hombre,70,74,14
163,Valdepiélagos,Hombre,75,79,4
163,Valdepiélagos,Hombre,80,84,11
163,Valdepiélagos,Hombre,85,89,4
163,Valdepiélagos,Hombre,90,94,3
163,Valdepiélagos,Hombre,95,99,1
163,Valdepiélagos,Hombre,100,199,0
163,Valdepiélagos,Mujer,0,4,14
163,Valdepiélagos,Mujer,5,9,16
163,Valdepiélagos,Mujer,10,14,11
163,Valdepiélagos,Mujer,15,19,11
163,Valdepiélagos,Mujer,20,24,12
163,Valdepiélagos,Mujer,25,29,10
163,Valdepiélagos,Mujer,30,34,16
163,Valdepiélagos,Mujer,35,39,33
163,Valdepiélagos,Mujer,40,44,27
163,Valdepiélagos,Mujer,45,49,22
163,Valdepiélagos,Mujer,50,54,19
163,Valdepiélagos,Mujer,55,59,20
163,Valdepiélagos,Mujer,60,64,12
163,Valdepiélagos,Mujer,65,69,12
163,Valdepiélagos,Mujer,70,74,15
163,Valdepiélagos,Mujer,75,79,6
163,Valdepiélagos,Mujer,80,84,4
163,Valdepiélagos,Mujer,85,89,2
163,Valdepiélagos,Mujer,90,94,8
163,Valdepiélagos,Mujer,95,99,2
163,Valdepiélagos,Mujer,100,199,0
164,Valdetorres de Jarama,Hombre,0,4,92
164,Valdetorres de Jarama,Hombre,5,9,121
164,Valdetorres de Jarama,Hombre,10,14,160
164,Valdetorres de Jarama,Hombre,15,19,119
164,Valdetorres de Jarama,Hombre,20,24,96
164,Valdetorres de Jarama,Hombre,25,29,108
164,Valdetorres de Jarama,Hombre,30,34,144
164,Valdetorres de Jarama,Hombre,35,39,172
164,Valdetorres de Jarama,Hombre,40,44,239
164,Valdetorres de Jarama,Hombre,45,49,187
164,Valdetorres de Jarama,Hombre,50,54,155
164,Valdetorres de Jarama,Hombre,55,59,159
164,Valdetorres de Jarama,Hombre,60,64,106
164,Valdetorres de Jarama,Hombre,65,69,102
164,Valdetorres de Jarama,Hombre,70,74,75
164,Valdetorres de Jarama,Hombre,75,79,53
164,Valdetorres de Jarama,Hombre,80,84,67
164,Valdetorres de Jarama,Hombre,85,89,32
164,Valdetorres de Jarama,Hombre,90,94,6
164,Valdetorres de Jarama,Hombre,95,99,0
164,Valdetorres de Jarama,Hombre,100,199,0
164,Valdetorres de Jarama,Mujer,0,4,92
164,Valdetorres de Jarama,Mujer,5,9,149
164,Valdetorres de Jarama,Mujer,10,14,139
164,Valdetorres de Jarama,Mujer,15,19,106
164,Valdetorres de Jarama,Mujer,20,24,93
164,Valdetorres de Jarama,Mujer,25,29,110
164,Valdetorres de Jarama,Mujer,30,34,117
164,Valdetorres de Jarama,Mujer,35,39,180
164,Valdetorres de Jarama,Mujer,40,44,209
164,Valdetorres de Jarama,Mujer,45,49,178
164,Valdetorres de Jarama,Mujer,50,54,176
164,Valdetorres de Jarama,Mujer,55,59,131
164,Valdetorres de Jarama,Mujer,60,64,102
164,Valdetorres de Jarama,Mujer,65,69,93
164,Valdetorres de Jarama,Mujer,70,74,76
164,Valdetorres de Jarama,Mujer,75,79,57
164,Valdetorres de Jarama,Mujer,80,84,62
164,Valdetorres de Jarama,Mujer,85,89,35
164,Valdetorres de Jarama,Mujer,90,94,12
164,Valdetorres de Jarama,Mujer,95,99,5
164,Valdetorres de Jarama,Mujer,100,199,1
165,Valdilecha,Hombre,0,4,77
165,Valdilecha,Hombre,5,9,86
165,Valdilecha,Hombre,10,14,62
165,Valdilecha,Hombre,15,19,76
165,Valdilecha,Hombre,20,24,78
165,Valdilecha,Hombre,25,29,86
165,Valdilecha,Hombre,30,34,124
165,Valdilecha,Hombre,35,39,129
165,Valdilecha,Hombre,40,44,137
165,Valdilecha,Hombre,45,49,112
165,Valdilecha,Hombre,50,54,117
165,Valdilecha,Hombre,55,59,95
165,Valdilecha,Hombre,60,64,69
165,Valdilecha,Hombre,65,69,54
165,Valdilecha,Hombre,70,74,40
165,Valdilecha,Hombre,75,79,35
165,Valdilecha,Hombre,80,84,15
