centro_codigo,centro_nombre,centro_tipo_descripcion,centro_titularidad,direccion_via_tipo,direccion_via_nombre,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,url_colegio,direccion_coor_x,direccion_coor_y
28065346,MARIA LUISA GEFAELL,ESCUELA INFANTIL,PÚBLICO,CALLE,Cerro de los Ángeles,1,28670,181,Villaviciosa de Odón,http://www.educa.madrid.org/eei.mluisagefaell.villaviciosa,423068,4467582
28065358,FABULAS Y LEYENDAS,ESCUELA INFANTIL,PÚBLICO,CALLE,Nueva York,12,28938,092,Móstoles,http://www.educa.madrid.org/eei.fabulasyleyendas.mostoles,427144,4463277
28065361,VICALVARO (ESC. MUN. MUSICA),ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,BULEV,de Indalecio Prieto,,28032,079,Madrid,http://www.educa.madrid.org/em.vicalvaro.madrid,447463,4472892
28065383,PASO A PASITO,ESCUELA INFANTIL,PÚBLICO,CALLE,Valencia,s/n,28860,104,Paracuellos de Jarama,http://www.educa.madrid.org/eei.pasoapasito.paracuellos,455515,4483867
28065401,SOLETES,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,San Lorenzo,33,28791,144,Soto del Real,http://www.centroinfantilsoletes.com,434512,4510805
28065413,MI TATA,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,de las Castañeras,34,28939,015,Arroyomolinos,http://www.mitata.es,421742,4458655
28065425,LA CIGÚEÑA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Marina Usera,28,28026,079,Madrid,,439396,4470255
28065437,PEQUEÑOS AMIGOS,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,AVDA,de Monasterio de El Escorial,74,28034,079,Madrid,www.littlefriends.com,441220,4484374
28065449,DON MELITON II,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Peso Hispano,42,28054,079,Madrid,,436710,4468575
28065450,GAZAPITOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Islas Cíes,19,28223,115,Pozuelo de Alarcón,http://www.gazapitos.com,430715,4477124
28065462,MUCHOS PEQUES,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Francisco Tomás y Valiente,s/n,28260,022,Boadilla del Monte,http://www.muchospeques.net,424076,4474087
28065474,CENTRO ESPAÑOL DE NUEVAS PROFESIONES,CENTRO AUTORIZADO SUPERIOR DE DISEÑO,PRIVADO,CALLE,de Joaquín María López,60,28015,079,Madrid,http://www.cenp.com,439273,4476606
28065498,NIDO (ALEMAN),CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,CALLE,de Luis Muriel,6,28002,079,Madrid,,441658,4477789
28065504,SAN PEDRO APOSTOL,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Teruel,12,28815,122,Ribatejada,http://www.educa.madrid.org/cp.sanpedroapostol.ribatejada,466695,4502039
28065516,CARLOS III,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de las Moreras,221,28300,013,Aranjuez,http://www.educa.madrid.org/cp.carlostercero.aranjuez,450182,4431825
28065528,CARLOS CANO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de Nuevo Versalles,2,28942,058,Fuenlabrada,http://www.educa.madrid.org/cp.carloscano.fuenlabrada,429347,4460885
28065531,JOSE HIERRO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Acuario,34,28983,106,Parla,http://www.educa.madrid.org/cp.josehierro.parla,435312,4453131
28065541,MAESTRO ROMAN BAILLO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,del Mar Egeo,s/n,28341,161,Valdemoro,http://www.educa.madrid.org/cp.maestroromanbaillo.valdemoro,441172,4447909
28065553,CRISTO DE LA CAMPANA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PASEO,de Castilla,s/n,28609,178,Villanueva de Perales,http://www.educa.madrid.org/cp.cristodelacampana.villanuevadeperales,406925,4466952
28065565,CONDE DUQUE DE OLIVARES,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PLAZA,Duquesa de Alba,3,28890,075,Loeches,http://www.educa.madrid.org/cp.condeduquedeolivares.loeches,465077,4470711
28065577,BETARIA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,del Padre Rubio,14,28029,079,Madrid,www.betaria.es,441336,4480201
28065589,CONTUMAMI-LA VAGUADA,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,PLAZA,de Fonsagrada,10,28029,079,Madrid,http://www.contumami.com,439966,4481050
28065590,CENTRO BOBATH DE FORMACION PROFESIONAL,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,CALLE,del Mirador de la Reina,115,28035,079,Madrid,www.fundacionbobath.org,438992,4482482
28065607,PEQUEMUN,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de los Olivos,8,28003,079,Madrid,www.pequemun.com,439196,4477345
28065620,CHIQUI TIN COSLADA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de la Rioja,s/n,28823,049,Coslada,https://escuelachiquitin.com/escuelas/coslada,453286,4475413
28065632,SECCION DEL IES AFRICA EN MORALEJA DE ENMEDIO,SECCIÓN DE INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,MADRID,53,28950,089,Moraleja de Enmedio,http://www.educa.madrid.org/sies.africa.moraleja,427351,4457638
28065644,GONZALO ANES,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,de la Dehesa,s/n,28450,046,Collado Mediano,http://www.educa.madrid.org/ies.gonzaloanes.colladomediano,411960,4504888
28065671,JOSE LUIS GARCI,CENTRO PÚBLICO INTEGRADO DE FORMACIÓN PROFESIONAL,PÚBLICO,CALLE,José Hierro,10,28100,006,Alcobendas,http://www.educa.madrid.org/cifp.joseluisgarci.alcobendas,444497,4488828
28065693,SERRANILLOS DEL VALLE,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,de los Magnolios,3,28979,140,Serranillos del Valle,http://www.educa.madrid.org/em.serranillos,425344,4451111
28065701,VILLAR DEL OLMO,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,Carlos Ruiz,9,28512,179,Villar del Olmo,http://www.educa.madrid.org/em.villardelolmo,479981,4465156
28065711,FEDERICO MORENO TORROBA,CENTRO INTEGRADO DE ENSEÑANZAS ARTÍSTICAS  PROFESIONALES DE MÚSICA Y EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,del General Ricardos,177,28025,079,Madrid,http://www.educa.madrid.org/cim.morenotorroba.madrid,437496,4470772
28065723,MARIA DE AVILA,CONSERVATORIO SUPERIOR DE DANZA,PÚBLICO,CALLE,del General Ricardos,177,28025,079,Madrid,http://www.educa.madrid.org/csd.mariadeavila.madrid,437496,4470772
28065735,EL VALLE II,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Ana de Austria,60,28050,079,Madrid,http://www.educa.madrid.org/cc.valledos.madrid,444596,4483525
28065747,COLEGIO VALDEFUENTES,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Ana de Austria,6,28050,079,Madrid,http://www.colegiovaldefuentes.es,443756,4482466
28065759,MONTE TABOR,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,PASEO,de la Casa de Campo,2,28223,115,Pozuelo de Alarcón,www.colegiomontetabor.es,433326,4473639
28065760,COLEGIO PEÑALAR,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA,de la Dehesa,s/n,28250,152,Torrelodones,http://www.colegiopenalar.es,420812,4492613
28065772,COLEGIO QUERCUS,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA,de la Condesa de Chinchón,21,28660,022,Boadilla del Monte,http://www.colegioquercus.com/,423352,4473144
28065784,COLEGIO CAUDE,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Barco,2,28222,080,Majadahonda,http://www.educa.madrid.org/cc.caude.majadahonda,425819,4479098
28065814,NEMOMARLIN CARABANCHEL,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,del Pinar de San José,23,28054,079,Madrid,www.chiquitin.com,434935,4468268
28065826,EL PARQUE DE LA PIOVERA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Guadalajara,21,28042,079,Madrid,,447845,4478442
28065838,PIPPIU,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,los Nardos,2,28400,047,Collado Villalba,http://www.pippiu.com,414572,4496720
28065841,SECCION DEL IES LA POVEDA EN CAMPO REAL,SECCIÓN DE INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,AVDA,de la Circunvalación,3,28510,033,Campo Real,http://www.educa.madrid.org/sies.lapoveda.camporeal,468367,4464837
28065851,ROSALIA RENDU,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE,de la Espada,9,28012,079,Madrid,,440235,4473674
28065863,PEQUES,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de los Montes de Barbanza,5,28031,079,Madrid,,447474,4469892
28065875,CUARTEL GENERAL DEL EJERCITO DEL AIRE,ESCUELA INFANTIL,PÚBLICO-TITULARIDAD PRIVADA,CALLE,de Romero Robledo,8,28008,079,Madrid,,438978,4476026
28065887,CORONEL MATE,ESCUELA INFANTIL,PÚBLICO-TITULARIDAD PRIVADA,CTRA,GUADALIX,"3,8",28770,045,Colmenar Viejo,http://www.educa.madrid.org/eei.coronelmate.colmenarviejo,435523,4505777
28065905,NUBBE,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,PLAZA,de los Tres Olivos,16,28034,079,Madrid,,441546,4483682
28065917,CHIQUI TIN ALCOBENDAS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Anabel Segura,7,28100,006,Alcobendas,,446926,4487416
28065929,ZAZUAR III,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Zazuar,2,28031,079,Madrid,,448586,4470491
28065942,ANDAL II,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Francisco Vitoria,21,28007,079,Madrid,,442942,4473223
28065966,CHIQUI TIN PINAR DE CHAMARTIN,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,del Golfo de Salónica,73,28033,079,Madrid,www.escuelachiquitin.com/escuelas/pinar-de-chamartin,443894,4481422
28065978,LAS FLORES,ESCUELA INFANTIL,PÚBLICO,CALLE,los Nardos,s/n,28925,007,Alcorcón,http://www.educa.madrid.org/eei.lasflores.alcorcon,431818,4467505
28065981,RIO ALISOS,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,del Manzanares,13,28794,067,Guadalix de la Sierra,http://www.educa.madrid.org/eei.riodealisos.guadalix,440273,4515430
28065991,VEO-VEO,ESCUELA INFANTIL,PÚBLICO,CALLE,de la Condesa de Venadito,3,28027,079,Madrid,http://www.educa.madrid.org/eei.veoveo.madrid,444437,4477266
28066004,LUIS BELLO,ESCUELA INFANTIL,PÚBLICO,CALLE,de Juan Bautista de Toledo,5,28002,079,Madrid,http://www.educa.madrid.org/eei.luisbello.madrid,442852,4477218
28066016,TREBOLE,ESCUELA INFANTIL,PÚBLICO,CALLE,Salvador Gramaje,91,28600,096,Navalcarnero,http://www.educa.madrid.org/eei.trebole.navalcarnero,413240,4460343
28066028,PIMPOLLITOS,ESCUELA INFANTIL,PÚBLICO,CALLE,Asturias,91,28320,113,Pinto,http://www.educa.madrid.org/eei.pimpollitos.pinto,441116,4456739
28066065,SAGRADO CORAZON DE JESUS,CENTRO REGIONAL DE ENSEÑANZAS INTEGRADAS,PÚBLICO,CTRA,"de Colmenar Viejo , km. 13,500",,28049,079,Madrid,http://www.educa.madrid.org/crei.scorazon.madrid,441939,4486204
28066077,PARAPEQUES,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Francisco Largo Caballero,26,28100,006,Alcobendas,,444995,4489431
28066089,VIRGEN DE NURIA,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,CALLE,Anabel Segura,12,28108,006,Alcobendas,http://www.apsuria.org,446799,4487254
28066090,WINSTON CHURCHILL,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de la Gran Vía del Este,5,28032,079,Madrid,http://www.educa.madrid.org/cp.winstonchurchill.madrid,449436,4472601
28066107,MOZART,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Dámaso Alonso,34,28806,005,Alcalá de Henares,http://www.educa.madrid.org/cp.mozart.alcala,468248,4483138
28066119,MARIO VARGAS LLOSA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de Atenas,48B,28232,127,"Rozas de Madrid, Las",http://www.educa.madrid.org/cp.vargasllosa.lasrozas,422393,4486653
28066132,LOS PITUFOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de la Villa de Marín,1,28029,079,Madrid,lospitufosei.com,440536,4480726
28066144,PIO PIO 4,ESCUELA INFANTIL PRIVADA,PRIVADO,POLIG,"La Sendilla, sector S-18 a Este (N-IV, km 33)",,28350,040,Ciempozuelos,http://www.piupiu.info,444379,4443100
28066156,DINA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Clemente Fernández,33-35,28011,079,Madrid,,437455,4473306
28066168,DONDE ESTAN LAS LLAVES,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Tomás Bretón,58,28045,079,Madrid,http://www.dondeestanlasllaves.es,441354,4471981
28066171,OKAPI,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,del Corregidor José de Pasamonte,24,28030,079,Madrid,,445153,4473625
28066193,JUAN RAMON JIMENEZ,ESCUELA INFANTIL,PÚBLICO,CALLE,Ramón y Cajal,5,28232,127,"Rozas de Madrid, Las",http://www.educa.madrid.org/eei.juanramonjimenez.lasrozas,423417,4485753
28066211,ADALUNA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Francisco Pizarro,89,28691,176,Villanueva de la Cañada,,414479,4478535
28066223,PIRUETAS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Laguna de Antela,1,28981,106,Parla,http://www.piruetas.es,433996,4455221
28066247,OSA MENOR,ESCUELA INFANTIL,PÚBLICO,CALLE,de Mejía Lequerica,21,28004,079,Madrid,http://www.educa.madrid.org/eei.osamenor.madrid,440665,4475502
28066259,PINCELADAS,ESCUELA INFANTIL,PÚBLICO,CMNO,de la Poveda,5,28500,014,Arganda del Rey,http://www.educa.madrid.org/eei.pinceladas.arganda,459169,4462692
28066260,TESOROS,ESCUELA INFANTIL,PÚBLICO,CALLE,de la Felicidad,4,28500,014,Arganda del Rey,http://www.educa.madrid.org/eei.tesoros.arganda,462252,4462346
28066272,CERVATILLO DORMILON,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,de la Iglesia,2,28193,039,Cervera de Buitrago,http://www.educa.madrid.org/cn.elcervatillo.cerveradebuitrago,455353,4530258
28066296,MASCERO,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Carmen Bravo Villasante,10,28050,079,Madrid,,446344,4481313
28066302,ALVARO DE BAZAN,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Zurich,10,28022,079,Madrid,http://www.educa.madrid.org/cp.alvarodebazan.madrid/,448452,4474706
28066314,NICOLAS GUILLEN,ESCUELA INFANTIL,PÚBLICO,CMNO,de Torrejón de Velasco,5,28977,036,Casarrubuelos,http://www.educa.madrid.org/eei.nicolasguillen.casarrubuelos,429358,4447203
28066326,LA ESCUELITA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Córdoba,1-3,28804,005,Alcalá de Henares,http://www.eilaescuelita.com,470660,4481898
28066338,PUZZLE,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Pilar Bardem,98,28521,123,Rivas-Vaciamadrid,,456004,4468200
28066341,SAN MARINO,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,Juan Carlos I,3,28806,005,Alcalá de Henares,,467095,4481719
28066351,CHUPETINES,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Antonia Rodríguez Sacristán,13,28044,079,Madrid,www.escuelachupetines.com,436574,4469448
28066363,ALBENIZ III,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Arroyo de los Combos,32,28939,015,Arroyomolinos,,421758,4458753
28066375,MARGARITA SALAS,UNIDAD DE FORMACIÓN E INSERCIÓN LABORAL,PÚBLICO,CALLE,de Santa Ana,2,28944,058,Fuenlabrada,http://www.educa.madrid.org/ufil.margaritasalas.fuenlabrada,432787,4458931
28066399,ALEGRIA,ESCUELA INFANTIL PRIVADA,PRIVADO,CTRA,de la Coruña,51,28231,127,"Rozas de Madrid, Las",http://www.escuelaalegria.com/,425838,4483906
28066405,LA CASITA DE CARAMELO-CALLE HUMANES,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Alfaguara c/v Humanes,,28944,058,Fuenlabrada,,432750,4458885
28066417,COLEGIO SAN FRANCISCO,CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA,PRIVADO CONCERTADO,CALLE,de la Fortaleza,2,28048,079,Madrid,http://www.colegiosanfrancisco.es,434009,4487044
28066429,LAPICEROS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Higuera,1,28850,148,Torrejón de Ardoz,,459628,4479363
28066442,LOS PEQUEÑITOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de San Damián,2,28600,096,Navalcarnero,http://www.lospequenitos.com,414415,4460041
28066454,TOPOCHITOS,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,del Camino de Santiago,s/n,28050,079,Madrid,,442820,4483423
28066466,EL ALBOROTO,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,de Europa,21,28108,006,Alcobendas,,444293,4484964
28066481,GRUMETE MADRID,ESCUELA INFANTIL,PÚBLICO-TITULARIDAD PRIVADA,CALLE,de Serrano Galvache,7,28033,079,Madrid,,443274,4480208
28066508,DOROTEO HERNANDEZ,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO CONCERTADO,CALLE,de la Virgen de la Cabeza,15,28821,049,Coslada,http://www.educa.madrid.org/cc.doroteohernandez.coslada,451676,4475444
28066533,TINY TOTS,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,de los Prunos,80,28042,079,Madrid,,447434,4478218
28066557,ASOCIADOS KYM,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Obispo Acuña,s/n,28803,005,Alcalá de Henares,,468650,4480731
28066569,BALOO ARGANZUELA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,del Teniente Coronel Noreña,28,28045,079,Madrid,,441171,4471027
28066570,BENJAMINES,ESCUELA INFANTIL PRIVADA,PRIVADO,PLAZA,de Platón,1,28027,079,Madrid,,444721,4477071
28066594,PEQUEÑECOS PARQUE NORTE,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Serrano Galvache,56,28033,079,Madrid,www.pequenecosparquenorte.com,443071,4480872
28066600,KIDS RETIRO,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE,de Luis Mitjans,29,28007,079,Madrid,https://www.kidsretiro.com,443130,4472755
28066624,CHAMBERINES,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE,de García de Paredes,14,28010,079,Madrid,www.chamberines.com,440479,4476482
28066648,MY LITTLE PEAS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,VALLE ORO,10,28019,079,Madrid,,438066,4471078
28066651,SMILES BILINGUAL NURSEY SCHOOL,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE,de Puente la Reina,34,28050,079,Madrid,www.escuelainfantilsmiles.es,442620,4483695
28066673,EL CUENTACUENTOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Fuente Arenosa,2,28981,106,Parla,,433751,4454491
28066685,DE PEQUES,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Walía,7,28007,079,Madrid,http://www.depeques.es,442992,4473209
28066739,BABYSTAR,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,del Cercado del Arroyo,3,28420,061,Galapagar,www.babystarescuelainfantil.es,415357,4493254
28066740,TOPITOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Sierra Aitana,1,28400,047,Collado Villalba,,415154,4498841
28066752,EL JARDIN DEL OESTE,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Estella,9,28050,079,Madrid,,442735,4483163
28066764,MOMA NATURE MONTESSORI,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Torreperegrinos,4,28250,152,Torrelodones,,419208,4493355
28066776,NANOS DOCTOR VALLEJO,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,del Doctor Vallejo,3,28027,079,Madrid,,445453,4476350
28066788,IRIS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Calanda,14,28043,079,Madrid,,445411,4479123
28066806,LA CASITA ENCANTADA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Magallanes,3,28339,132,San Martín de la Vega,http://www.lacasitaencantadasmv.com,450719,4451034
28066821,LOS CASTILLOS,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,CALLE,Gustavo Adolfo Bécquer,22,28939,015,Arroyomolinos,,422367,4457439
28066831,LOS CUCOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Soto Hidalgo,2,28042,079,Madrid,,450772,4478938
28066867,MONIGOTES,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Esteban Terradas,6,28914,074,Leganés,,436104,4464126
28066880,NAYER KIDS,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,AVDA,de la Peseta,22,28054,079,Madrid,,435175,4468503
28066909,NUBES II,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE,de Santa Saturnina,5,28019,079,Madrid,escuelanubes2.es,439026,4472225
28066922,TIZA Y LAPIZ,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Jaime Vera,12,28891,167,Velilla de San Antonio,,458831,4468864
28066961,PEQUEÑECES 2,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,CRISTO,49,28850,148,Torrejón de Ardoz,,459244,4478761
28066983,PIQUIO,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Evaristo Cerezo,11,28223,115,Pozuelo de Alarcón,http://www.escuelainfantilpiquio.es,433918,4473005
28066995,PITUCO II,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Pilar Benito,1,28981,106,Parla,http://www.eipituco.es,433763,4454161
28067011,SONRISAS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,CADIZ,2,28914,074,Leganés,http://www.escuelainfantilsonrisas.es,435819,4463767
28067033,RANITAS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Solana de la Caseta,1,28411,023,"Boalo, El",www.ranitas.es,423837,4507627
28067045,PEGASITO,ESCUELA INFANTIL PRIVADA,PRIVADO,PLAZA,Mar Caribe,4,28821,049,Coslada,,451834,4474604
28067057,TANIA JARDIN,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,de Palomeras,29,28018,079,Madrid,,444202,4471065
28067070,TRAPITOS,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE,de la Limonita,1,28021,079,Madrid,http://www.escuelainfantiltrapitos.es,442677,4466080
28067094,VELILLA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Lagartijo,2,28891,167,Velilla de San Antonio,www.escuelasinfantilesvelilla.com,459068,4468795
28067100,VILLANUEVA RENACUAJOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Dulcinea,18,28691,176,Villanueva de la Cañada,www.escuelainfantilrenacuajos.com,415392,4477860
28067112,EL BEBE,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de las Islas Mascareñas,11,28035,079,Madrid,,438018,4481300
28067136,TINTINABULUM,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,del Siglo XXI,12,28660,022,Boadilla del Monte,http://www.tintinabulum.es,423642,4473342
28067148,PABLO SOROZABAL,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,TRVA,de Bustarviejo,2,28792,085,Miraflores de la Sierra,http://www.educa.madrid.org/em.pablosorozabal.miraflores,435202,4518211
28067151,MANUEL DE FALLA,CONSERVATORIO PROFESIONAL DE MÚSICA,PÚBLICO,CALLE,de Carballino,,28925,007,Alcorcón,http://www.educa.madrid.org/cpm.manueldefalla.alcorcon,431010,4467084
28067173,TALAMANCA DE JARAMA,ESCUELA MUNICIPAL DE MÚSICA Y DANZA,PÚBLICO,CALLE,de la Fuente del Arca,19,28160,145,Talamanca de Jarama,http://www.educa.madrid.org/emd.talamanca,456880,4510596
28067197,EXTENSION DE LA ESCUELA OFICIAL DE IDIOMAS DE MADRID-MORATALAZ EN PUENTE DE VALLECAS,EXTENSION ESCUELA OFICIAL DE IDIOMAS,PÚBLICO,RONDA,SUR,229,28053,079,Madrid,http://www.educa.madrid.org/eoi.extmoratalaz-ptevallecas.madrid,443508,4469415
28067203,EXTENSION DE LA ESCUELA OFICIAL DE IDIOMAS DE MADRID-CIUDAD LINEAL EN BARAJAS,EXTENSION ESCUELA OFICIAL DE IDIOMAS,PÚBLICO,CALLE,de Antonio Sancha,s/n,28042,079,Madrid,http://www.educa.madrid.org/eoi.extciudadlineal-barajas.madrid,450047,4479064
28067239,CENTRO DE EDUCACION INFANTIL DEL HOSPITAL DE FUENLABRADA,ESCUELA INFANTIL PRIVADA,PRIVADO,CMNO,del Molino,2,28943,058,Fuenlabrada,http://www.workandlife.com,430770,4459817
28067240,LUNA LUNERA,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,de las Orquídeas,29,28770,045,Colmenar Viejo,,433899,4500615
28067264,VALDEMAQUEDA,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,Juan Carlos I,8,28295,159,Valdemaqueda,http://www.educa.madrid.org/cn.valdemaqueda,389996,4485499
28067276,GALOPINES,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,de Sergio Caballero,14,28812,111,Pezuela de las Torres,http://www.educa.madrid.org/cn.galopines.pezueladelastorres,484981,4474272
28067288,JARAMITA,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,Rafael Sánchez Ferlosio,s/n,28830,130,San Fernando de Henares,http://www.educa.madrid.org/cn.jaramita.sanfernando,455379,4475214
28067291,CONGRESO DE LOS DIPUTADOS,ESCUELA INFANTIL,PÚBLICO-TITULARIDAD PRIVADA,CRA,de San Jerónimo,36,28014,079,Madrid,,440753,4474197
28067306,CICA,CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS,PRIVADO,CALLE,de Eduardo Rivas,10-12,28019,079,Madrid,,439358,4471347
