ID,MINTDISTRI,NOMBRE_DIS,wikidata_Dis,MINTBARRIO,NOMBRE_BAR,wikidata_Bar,ESTADO,INSTALLDAT,Direccion,wikidata_Dir,MINTNUMERO,MINTNDP,MODELO
457850,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,,calle-de-Segovia,https://wikidata.org/entity/Q8255505,11,31041185,
457853,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,,"Calle-de-San-Bruno,-Madrid",https://wikidata.org/entity/Q54165130,6,31038670,
457854,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,,"Calle-de-San-Bruno,-Madrid",https://wikidata.org/entity/Q54165130,7,31032438,
457856,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,,"Calle-del-Conde-de-Romanones,-Madrid",https://wikidata.org/entity/Q28026494,2,11001548,
457858,1,Centro,https://wikidata.org/entity/Q1763376,16,Sol,https://wikidata.org/entity/Q2465181,OPERATIVO,,PLAZA-PROVINCIA,,3,11007679,
457865,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,,calle-del-Doctor-Cortezo,https://wikidata.org/entity/Q28031508,4,11001567,
457870,1,Centro,https://wikidata.org/entity/Q1763376,13,Cortes,https://wikidata.org/entity/Q2535637,OPERATIVO,,PLAZA-SANTA-ANA,,15,31008866,
457871,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,,CALLE-SANTA-ISABEL,,10,11002560,
457872,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,,Calle-de-Lavapiés,https://wikidata.org/entity/Q19969082,21,11002474,
457873,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,,CALLE-CARLOS-ARNICHES,,5,31008831,
457874,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,,GLORIETA-PUERTA-DE-TOLEDO,,1,20105763,
457875,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,,Calle-Paloma,https://wikidata.org/entity/Q106977805,39,20105817,
457876,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,,GLORIETA-EMBAJADORES,,1,20004566,
457877,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,,RONDA-VALENCIA,,2,20004606,
457878,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,,CALLE-VALENCIA,,30,11002358,
457879,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,,CALLE-SANTA-ISABEL,,57,20004938,
457880,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,,CALLE-SANTA-ISABEL,,53,20004936,
457881,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,,RONDA-ATOCHA,,2,20105949,
457882,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,,CALLE-SANTA-ISABEL,,46,11002996,
457883,1,Centro,https://wikidata.org/entity/Q1763376,13,Cortes,https://wikidata.org/entity/Q2535637,OPERATIVO,,CALLE-HUERTAS,,75,31008865,
457884,1,Centro,https://wikidata.org/entity/Q1763376,13,Cortes,https://wikidata.org/entity/Q2535637,OPERATIVO,,CALLE-MARQUES-DE-CUBAS,,4,20005286,
457885,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,,Alcalá-Street,https://wikidata.org/entity/Q2424746,45,11004356,
457886,1,Centro,https://wikidata.org/entity/Q1763376,13,Cortes,https://wikidata.org/entity/Q2535637,OPERATIVO,,Alcalá-Street,https://wikidata.org/entity/Q2424746,42,11004013,
457889,1,Centro,https://wikidata.org/entity/Q1763376,13,Cortes,https://wikidata.org/entity/Q2535637,OPERATIVO,,Alcalá-Street,https://wikidata.org/entity/Q2424746,34,11004009,
457894,1,Centro,https://wikidata.org/entity/Q1763376,13,Cortes,https://wikidata.org/entity/Q2535637,OPERATIVO,,Caballero-de-Gracia-street,https://wikidata.org/entity/Q5740985,15,20147371,
457897,1,Centro,https://wikidata.org/entity/Q1763376,16,Sol,https://wikidata.org/entity/Q2465181,OPERATIVO,,PLAZA-PUERTA-DEL-SOL,,13,11007519,
457900,1,Centro,https://wikidata.org/entity/Q1763376,16,Sol,https://wikidata.org/entity/Q2465181,OPERATIVO,,PLAZA-PUERTA-DEL-SOL,,8,20006804,
457904,1,Centro,https://wikidata.org/entity/Q1763376,16,Sol,https://wikidata.org/entity/Q2465181,OPERATIVO,,CALLE-MAYOR,,8,20007086,
457906,1,Centro,https://wikidata.org/entity/Q1763376,16,Sol,https://wikidata.org/entity/Q2465181,OPERATIVO,,CALLE-MAYOR,,26,11007812,
457908,1,Centro,https://wikidata.org/entity/Q1763376,16,Sol,https://wikidata.org/entity/Q2465181,OPERATIVO,,CALLE-MAYOR,,32,11007815,
457910,1,Centro,https://wikidata.org/entity/Q1763376,16,Sol,https://wikidata.org/entity/Q2465181,OPERATIVO,,"Cava-de-San-Miguel,-Madrid",https://wikidata.org/entity/Q28051254,2,20104677,
457942,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,,"Calle-de-San-Justo,-Madrid",https://wikidata.org/entity/Q32458483,1,11000634,
457963,6,Tetuán,https://wikidata.org/entity/Q1773540,64,Almenara,https://wikidata.org/entity/Q2265427,OPERATIVO,,CALLE-JOAQUIN-DICENTA,,1,11032551,
458000,6,Tetuán,https://wikidata.org/entity/Q1773540,61,Bellas-Vistas,https://wikidata.org/entity/Q11908929,OPERATIVO,,AVENIDA-PABLO-IGLESIAS,,46,11027780,
458013,7,Chamberí,https://wikidata.org/entity/Q1763370,76,Vallehermoso,https://wikidata.org/entity/Q6122685,OPERATIVO,,PLAZA-MARQUES-DE-COMILLAS,,1,20146709,
461388,18,Villa-de-Vallecas,https://wikidata.org/entity/Q1947988,181,Casco-Histórico-de-Vallecas,https://wikidata.org/entity/Q16544370,OPERATIVO,,CALLE-VILLARINO-DE-LOS-AIRES,,14,11131471,
461390,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,135,Portazgo,https://wikidata.org/entity/Q18005921,OPERATIVO,,CALLE-JOSE-PAULETE,,59,31009311,
461496,14,Moratalaz,https://wikidata.org/entity/Q2076109,143,Marroquina,https://wikidata.org/entity/Q11935636,OPERATIVO,,CALLE-OBERON,,6,20091560,
528260,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,134,Palomeras-Sureste,https://wikidata.org/entity/Q10343901,OPERATIVO,,CALLE-ANDALUCES,,20,11096602,
528262,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,134,Palomeras-Sureste,https://wikidata.org/entity/Q10343901,OPERATIVO,,AVENIDA-MIGUEL-HERNANDEZ,,48,20035278,
528265,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,134,Palomeras-Sureste,https://wikidata.org/entity/Q10343901,OPERATIVO,,AVENIDA-ALBUFERA,,287,20083674,
528266,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,134,Palomeras-Sureste,https://wikidata.org/entity/Q10343901,OPERATIVO,,CALLE-ANTONIO-MAIRENA,,23,31025964,
528267,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,134,Palomeras-Sureste,https://wikidata.org/entity/Q10343901,OPERATIVO,,CALLE-ANTONIO-MAIRENA,,19B,31028951,
528268,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,132,San-Diego,https://wikidata.org/entity/Q11946851,OPERATIVO,,CALLE-SIERRA-MOLINA,,1,31041718,
528270,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,135,Portazgo,https://wikidata.org/entity/Q18005921,OPERATIVO,,CALLE-CARLOS-SOLE,,13,31044663,
528271,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,Casco-Histórico-de-Vicálvaro,https://wikidata.org/entity/Q16544374,OPERATIVO,,CALLE-EZCARAY,,3,11133387,
528272,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,134,Palomeras-Sureste,https://wikidata.org/entity/Q10343901,OPERATIVO,,CALLE-LEONESES,,23,31046491,
528273,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,Casco-Histórico-de-Vicálvaro,https://wikidata.org/entity/Q16544374,OPERATIVO,,CALLE-CASALARREINA,,28,31028954,
528274,14,Moratalaz,https://wikidata.org/entity/Q2076109,141,Pavones,https://wikidata.org/entity/Q71760,OPERATIVO,,CALLE-VALDEBERNARDO,,3,11101288,
528275,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,132,San-Diego,https://wikidata.org/entity/Q11946851,OPERATIVO,,CALLE-PEÑA-UBIÑA,,6,20096034,
528276,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,132,San-Diego,https://wikidata.org/entity/Q11946851,OPERATIVO,,CALLE-PEÑA-GORBEA,,13,20027790,
528277,14,Moratalaz,https://wikidata.org/entity/Q2076109,145,Fontarrón,https://wikidata.org/entity/Q10283284,OPERATIVO,,CALLE-ENCOMIENDA-DE-PALACIOS,,105,11102759,
528279,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,Casco-Histórico-de-Vicálvaro,https://wikidata.org/entity/Q16544374,OPERATIVO,,PASEO-ARTILLEROS,,35,31021963,
528281,19,Vicálvaro,https://wikidata.org/entity/Q589403,193,Valderrivas,https://wikidata.org/entity/Q43025770,OPERATIVO,,CALLE-MARMOLINA,,5,31022043,
528282,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,Casco-Histórico-de-Vicálvaro,https://wikidata.org/entity/Q16544374,OPERATIVO,,calle-de-San-Cipriano,https://wikidata.org/entity/Q34463888,46,31025058,
528289,12,Usera,https://wikidata.org/entity/Q953368,122,Orcasur,https://wikidata.org/entity/Q10341270,OPERATIVO,,CALLE-MOREJA,,28,11081146,
528291,12,Usera,https://wikidata.org/entity/Q953368,122,Orcasur,https://wikidata.org/entity/Q10341270,OPERATIVO,,AVENIDA-ORCASUR,,7,11081101,
528292,11,Carabanchel,https://wikidata.org/entity/Q1001991,115,Puerta-Bonita,https://wikidata.org/entity/Q3813762,OPERATIVO,,PLAZA-PARROQUIA,,14,11076657,
528293,11,Carabanchel,https://wikidata.org/entity/Q1001991,112,Opañel,https://wikidata.org/entity/Q3813756,OPERATIVO,,PLAZA-GANDARA-DE-ORO,,3,11070439,
528295,11,Carabanchel,https://wikidata.org/entity/Q1001991,115,Puerta-Bonita,https://wikidata.org/entity/Q3813762,OPERATIVO,,PLAZA-CARABANCHEL,,4,11076403,
528296,11,Carabanchel,https://wikidata.org/entity/Q1001991,117,Abrantes,https://wikidata.org/entity/Q3773949,OPERATIVO,,"Vía-Lusitana,-Madrid",https://wikidata.org/entity/Q30475525,3A,31041453,
528298,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,136,Numancia,https://wikidata.org/entity/Q10338144,OPERATIVO,,CALLE-PUERTO-DE-CANENCIA,,9,11099384,
528299,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,Buenavista,https://wikidata.org/entity/Q953929,OPERATIVO,,Calle-Joaquín-Turina,https://wikidata.org/entity/Q20439963,62,11077769,
528300,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,136,Numancia,https://wikidata.org/entity/Q10338144,OPERATIVO,,CALLE-EL-BOSCO,,22,31024346,
528303,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,Buenavista,https://wikidata.org/entity/Q953929,OPERATIVO,,CALLE-CIDRO,,10,20045875,
528305,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,133,Palomeras-Bajas,https://wikidata.org/entity/Q10343902,OPERATIVO,,CALLE-PUERTO-DE-BALBARAN,,127,20081324,
528308,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,136,Numancia,https://wikidata.org/entity/Q10338144,OPERATIVO,,CALLE-RISCO-DE-PELOCHE,,15,20037794,
528309,19,Vicálvaro,https://wikidata.org/entity/Q589403,192,Valdebernardo,https://wikidata.org/entity/Q43025212,OPERATIVO,,CALLE-LADERA-DE-LOS-ALMENDROS,,2,31023316,
528310,19,Vicálvaro,https://wikidata.org/entity/Q589403,192,Valdebernardo,https://wikidata.org/entity/Q43025212,OPERATIVO,,BULEVAR-INDALECIO-PRIETO,,3,20169020,
528311,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,133,Palomeras-Bajas,https://wikidata.org/entity/Q10343902,OPERATIVO,,CALLE-PAYASO-FOFO,,20,20081901,
528313,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,133,Palomeras-Bajas,https://wikidata.org/entity/Q10343902,OPERATIVO,,AVENIDA-PABLO-NERUDA,,89B,20134775,
528315,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,132,San-Diego,https://wikidata.org/entity/Q11946851,OPERATIVO,,CALLE-SIERRA-CARBONERA,,74,11092753,
528318,18,Villa-de-Vallecas,https://wikidata.org/entity/Q1947988,182,Santa-Eugenia,https://wikidata.org/entity/Q390463,OPERATIVO,,CALLE-ENRIQUE-GARCIA-ALVAREZ,,6,31047216,
528319,19,Vicálvaro,https://wikidata.org/entity/Q589403,192,Valdebernardo,https://wikidata.org/entity/Q43025212,OPERATIVO,,BULEVAR-INDALECIO-PRIETO,,16,20100387,
528320,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,Casco-Histórico-de-Vicálvaro,https://wikidata.org/entity/Q16544374,OPERATIVO,,CALLE-VILLARDONDIEGO,,36,20097401,
528321,19,Vicálvaro,https://wikidata.org/entity/Q589403,193,Valderrivas,https://wikidata.org/entity/Q43025770,OPERATIVO,,calle-de-San-Cipriano,https://wikidata.org/entity/Q34463888,85,20160655,
528323,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,Buenavista,https://wikidata.org/entity/Q953929,OPERATIVO,,CALLEJON-ROSA,,15,20024210,
528324,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,Buenavista,https://wikidata.org/entity/Q953929,OPERATIVO,,PLAZA-EMPERATRIZ,,5,31046099,
528325,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,Buenavista,https://wikidata.org/entity/Q953929,OPERATIVO,,CALLE-ALFREDO-ALEIX,,16,11078232,
528326,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,Buenavista,https://wikidata.org/entity/Q953929,OPERATIVO,,RONDA-DON-BOSCO,,3,11077546,
528327,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,Buenavista,https://wikidata.org/entity/Q953929,OPERATIVO,,AVENIDA-POBLADOS,,122,31007172,
528328,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,Buenavista,https://wikidata.org/entity/Q953929,OPERATIVO,,CALLE-JACOBEO,,1,31015103,
528330,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,Buenavista,https://wikidata.org/entity/Q953929,OPERATIVO,,CALLE-MORALES,,25C,31037105,
528332,11,Carabanchel,https://wikidata.org/entity/Q1001991,115,Puerta-Bonita,https://wikidata.org/entity/Q3813762,OPERATIVO,,"Calle-del-General-Ricardos,-Madrid",https://wikidata.org/entity/Q5740542,177,20149525,
528334,12,Usera,https://wikidata.org/entity/Q953368,127,Pradolongo,https://wikidata.org/entity/Q10352360,OPERATIVO,,AVENIDA-RAFAELA-YBARRA,,43,31012599,
528335,12,Usera,https://wikidata.org/entity/Q953368,125,Moscardó,https://wikidata.org/entity/Q11937679,OPERATIVO,,CALLE-MIRASIERRA,,35,20113222,
528337,12,Usera,https://wikidata.org/entity/Q953368,122,Orcasur,https://wikidata.org/entity/Q10341270,OPERATIVO,,PLAZA-PUEBLO,,2,11081298,
528338,12,Usera,https://wikidata.org/entity/Q953368,126,El-Zofío,https://wikidata.org/entity/Q71751,OPERATIVO,,CALLE-CERECINOS,,8,11085155,
528339,12,Usera,https://wikidata.org/entity/Q953368,121,Orcasitas,https://wikidata.org/entity/Q3773941,OPERATIVO,,CALLE-CAMPOTEJAR,,24,20155613,
528340,12,Usera,https://wikidata.org/entity/Q953368,121,Orcasitas,https://wikidata.org/entity/Q3773941,OPERATIVO,,PLAZA-ASOCIACION,,1,31002588,
528341,12,Usera,https://wikidata.org/entity/Q953368,121,Orcasitas,https://wikidata.org/entity/Q3773941,OPERATIVO,,CALLE-TOLOSA,,24,11080529,
528342,12,Usera,https://wikidata.org/entity/Q953368,126,El-Zofío,https://wikidata.org/entity/Q71751,OPERATIVO,,AVENIDA-RAFAELA-YBARRA,,52,11085768,
528343,12,Usera,https://wikidata.org/entity/Q953368,126,El-Zofío,https://wikidata.org/entity/Q71751,OPERATIVO,,CALLE-RICARDO-BELTRAN-Y-ROZPIDE,,14,20001172,
528344,12,Usera,https://wikidata.org/entity/Q953368,122,Orcasur,https://wikidata.org/entity/Q10341270,OPERATIVO,,GLORIETA-MALAGA,,11,31051197,
528346,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,Casco-Histórico-de-Vicálvaro,https://wikidata.org/entity/Q16544374,OPERATIVO,,CALLE-LARDERO,,2,31012361,
528347,12,Usera,https://wikidata.org/entity/Q953368,125,Moscardó,https://wikidata.org/entity/Q11937679,OPERATIVO,,CALLE-HERMENEGILDO-BIELSA,,2A,31044454,
528348,18,Villa-de-Vallecas,https://wikidata.org/entity/Q1947988,182,Santa-Eugenia,https://wikidata.org/entity/Q390463,OPERATIVO,,AVENIDA-SANTA-EUGENIA,,2,11131756,
528351,19,Vicálvaro,https://wikidata.org/entity/Q589403,192,Valdebernardo,https://wikidata.org/entity/Q43025212,OPERATIVO,,BULEVAR-INDALECIO-PRIETO,,21,31025948,
528354,12,Usera,https://wikidata.org/entity/Q953368,121,Orcasitas,https://wikidata.org/entity/Q3773941,OPERATIVO,,CALLE-DODGE,,2B,31001086,
528355,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,133,Palomeras-Bajas,https://wikidata.org/entity/Q10343902,OPERATIVO,,CALLE-JAVIER-DE-MIGUEL,,33A,20059549,
528356,19,Vicálvaro,https://wikidata.org/entity/Q589403,192,Valdebernardo,https://wikidata.org/entity/Q43025212,OPERATIVO,,CALLE-LADERA-DE-LOS-ALMENDROS,,2,31023316,
528358,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,133,Palomeras-Bajas,https://wikidata.org/entity/Q10343902,OPERATIVO,,AVENIDA-PARQUE-DE-PALOMERAS-BAJAS,,13,20080217,
528361,18,Villa-de-Vallecas,https://wikidata.org/entity/Q1947988,181,Casco-Histórico-de-Vallecas,https://wikidata.org/entity/Q16544370,OPERATIVO,,CALLE-PICO-DE-LA-CIERVA,,4,31035703,
528365,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,134,Palomeras-Sureste,https://wikidata.org/entity/Q10343901,OPERATIVO,,AVENIDA-BUENOS-AIRES,,99,20078119,
528366,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,133,Palomeras-Bajas,https://wikidata.org/entity/Q10343902,OPERATIVO,,AVENIDA-PABLO-NERUDA,,93,20081667,
528367,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,Casco-Histórico-de-Vicálvaro,https://wikidata.org/entity/Q16544374,OPERATIVO,,CALLE-VILLABLANCA,,81,20108070,
528368,13,Puente-de-Vallecas,https://wikidata.org/entity/Q2003054,131,Entrevías,https://wikidata.org/entity/Q71756,OPERATIVO,,AVENIDA-ENTREVIAS,,92,11088012,
528370,18,Villa-de-Vallecas,https://wikidata.org/entity/Q1947988,182,Santa-Eugenia,https://wikidata.org/entity/Q390463,OPERATIVO,,CALLE-ZAZUAR,,1A,31010463,
528374,12,Usera,https://wikidata.org/entity/Q953368,127,Pradolongo,https://wikidata.org/entity/Q10352360,OPERATIVO,,CALLE-DOLORES-BARRANCO,,73,31010491,
528375,12,Usera,https://wikidata.org/entity/Q953368,122,Orcasur,https://wikidata.org/entity/Q10341270,OPERATIVO,,AVENIDA-ORCASUR,,60,31016543,
528378,11,Carabanchel,https://wikidata.org/entity/Q1001991,112,Opañel,https://wikidata.org/entity/Q3813756,OPERATIVO,,AVENIDA-OPORTO,,2,11070104,
528380,11,Carabanchel,https://wikidata.org/entity/Q1001991,114,Vista-Alegre,https://wikidata.org/entity/Q3813741,OPERATIVO,,CALLE-MONSEÑOR-OSCAR-ROMERO,,41,11075051,
528383,11,Carabanchel,https://wikidata.org/entity/Q1001991,113,San-Isidro,https://wikidata.org/entity/Q3813733,OPERATIVO,,CALLE-VIA-CARPETANA,,178,11059074,
528385,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,Buenavista,https://wikidata.org/entity/Q953929,OPERATIVO,,AVENIDA-POBLADOS,,106,31007160,
528389,11,Carabanchel,https://wikidata.org/entity/Q1001991,117,Abrantes,https://wikidata.org/entity/Q3773949,OPERATIVO,,PLAZA-FERNANDEZ-LADREDA,,3,31031809,
528391,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,Buenavista,https://wikidata.org/entity/Q953929,OPERATIVO,,CALLE-LONJA-DE-LA-SEDA,,41,31005005,
528393,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,Buenavista,https://wikidata.org/entity/Q953929,OPERATIVO,,CALLE-MORALES,,33,31027097,
528394,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,Buenavista,https://wikidata.org/entity/Q953929,OPERATIVO,,CALLE-ATAPUERCA,,5E,31010237,
528397,11,Carabanchel,https://wikidata.org/entity/Q1001991,114,Vista-Alegre,https://wikidata.org/entity/Q3813741,OPERATIVO,,CALLE-NUESTRA-SEÑORA-DE-LA-LUZ,,11,20168102,
528398,11,Carabanchel,https://wikidata.org/entity/Q1001991,114,Vista-Alegre,https://wikidata.org/entity/Q3813741,OPERATIVO,,CALLE-CASTROJERIZ,,18,11075309,
528399,11,Carabanchel,https://wikidata.org/entity/Q1001991,115,Puerta-Bonita,https://wikidata.org/entity/Q3813762,OPERATIVO,,"Calle-del-General-Ricardos,-Madrid",https://wikidata.org/entity/Q5740542,179B,31009511,
528400,11,Carabanchel,https://wikidata.org/entity/Q1001991,115,Puerta-Bonita,https://wikidata.org/entity/Q3813762,OPERATIVO,,CALLE-EUGENIA-DE-MONTIJO,,53,11076656,
528402,11,Carabanchel,https://wikidata.org/entity/Q1001991,115,Puerta-Bonita,https://wikidata.org/entity/Q3813762,OPERATIVO,,CALLE-NUESTRA-SEÑORA-DE-LA-ANTIGUA,,52C,31052352,
528404,17,Villaverde,https://wikidata.org/entity/Q919536,174,Los-Rosales,https://wikidata.org/entity/Q10319807,OPERATIVO,,CALLE-TERTULIA,,17,20062065,
528405,17,Villaverde,https://wikidata.org/entity/Q919536,175,Los-Ángeles,https://wikidata.org/entity/Q390462,OPERATIVO,,CALLE-ROMERAL,,11,20153740,
528411,17,Villaverde,https://wikidata.org/entity/Q919536,175,Los-Ángeles,https://wikidata.org/entity/Q390462,OPERATIVO,,PASEO-GIGANTES-Y-CABEZUDOS,,70,31046547,
528412,17,Villaverde,https://wikidata.org/entity/Q919536,175,Los-Ángeles,https://wikidata.org/entity/Q390462,OPERATIVO,,CALLE-ALCOCER,,3,11128273,
528413,17,Villaverde,https://wikidata.org/entity/Q919536,172,San-Cristóbal,https://wikidata.org/entity/Q390457,OPERATIVO,,PLAZA-PINAZO,,9,11126203,
528414,17,Villaverde,https://wikidata.org/entity/Q919536,171,"Villaverde-Alto,-Casco-Histórico-de-Villaverde",https://wikidata.org/entity/Q390435,OPERATIVO,,PLAZA-AGATA,,11,11125157,
528415,17,Villaverde,https://wikidata.org/entity/Q919536,171,"Villaverde-Alto,-Casco-Histórico-de-Villaverde",https://wikidata.org/entity/Q390435,OPERATIVO,,PASEO-PLATA-Y-CASTAÑAR,,7,20177290,
528417,17,Villaverde,https://wikidata.org/entity/Q919536,171,"Villaverde-Alto,-Casco-Histórico-de-Villaverde",https://wikidata.org/entity/Q390435,OPERATIVO,,PASEO-MORERAS,,5,11125164,
528418,17,Villaverde,https://wikidata.org/entity/Q919536,173,Butarque,https://wikidata.org/entity/Q390453,OPERATIVO,,AVENIDA-LOS-ROSALES,,131,31004577,
528419,18,Villa-de-Vallecas,https://wikidata.org/entity/Q1947988,183,Ensanche-de-Vallecas,https://wikidata.org/entity/Q3847485,OPERATIVO,,CALLE-PUENTEDEY,,5G,31026425,
528420,17,Villaverde,https://wikidata.org/entity/Q919536,171,"Villaverde-Alto,-Casco-Histórico-de-Villaverde",https://wikidata.org/entity/Q390435,OPERATIVO,,PASEO-ALBERTO-PALACIOS,,16,31001432,
528421,19,Vicálvaro,https://wikidata.org/entity/Q589403,192,Valdebernardo,https://wikidata.org/entity/Q43025212,OPERATIVO,,BULEVAR-INDALECIO-PRIETO,,21,31025948,
528422,17,Villaverde,https://wikidata.org/entity/Q919536,174,Los-Rosales,https://wikidata.org/entity/Q10319807,OPERATIVO,,CALLE-TERTULIA,,1,20062041,
528423,18,Villa-de-Vallecas,https://wikidata.org/entity/Q1947988,183,Ensanche-de-Vallecas,https://wikidata.org/entity/Q3847485,OPERATIVO,,CALLE-PUENTEDEY,,5.0,31026424,
528425,17,Villaverde,https://wikidata.org/entity/Q919536,174,Los-Rosales,https://wikidata.org/entity/Q10319807,OPERATIVO,,AVENIDA-OROVILLA,,51,20061915,
528427,18,Villa-de-Vallecas,https://wikidata.org/entity/Q1947988,183,Ensanche-de-Vallecas,https://wikidata.org/entity/Q3847485,OPERATIVO,,AVENIDA-ENSANCHE-DE-VALLECAS,,14.0,31050904,
528428,17,Villaverde,https://wikidata.org/entity/Q919536,173,Butarque,https://wikidata.org/entity/Q390453,OPERATIVO,,CALLE-ESTEFANITA,,7,20166964,
528430,17,Villaverde,https://wikidata.org/entity/Q919536,171,"Villaverde-Alto,-Casco-Histórico-de-Villaverde",https://wikidata.org/entity/Q390435,OPERATIVO,,Main-Street,https://wikidata.org/entity/Q2507112,1,20174655,
528435,17,Villaverde,https://wikidata.org/entity/Q919536,174,Los-Rosales,https://wikidata.org/entity/Q10319807,OPERATIVO,,CALLE-CIUDADANIA,,5,20062317,
528438,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,Casco-Histórico-de-Vicálvaro,https://wikidata.org/entity/Q16544374,OPERATIVO,,CALLE-VILLABLANCA,,79,20076408,
528439,17,Villaverde,https://wikidata.org/entity/Q919536,171,"Villaverde-Alto,-Casco-Histórico-de-Villaverde",https://wikidata.org/entity/Q390435,OPERATIVO,,CALLE-ALCOCER,,45B,20078356,
528440,17,Villaverde,https://wikidata.org/entity/Q919536,174,Los-Rosales,https://wikidata.org/entity/Q10319807,OPERATIVO,,CALLE-MARIA-BARRIENTOS,,2,31002007,
528442,17,Villaverde,https://wikidata.org/entity/Q919536,172,San-Cristóbal,https://wikidata.org/entity/Q390457,OPERATIVO,,CALLE-GODELLA,,57,11126076,
528443,17,Villaverde,https://wikidata.org/entity/Q919536,174,Los-Rosales,https://wikidata.org/entity/Q10319807,OPERATIVO,,CARRETERA-VILLAVERDE-A-VALLECAS,,38,31002625,
