﻿gis_x;gis_y;fecha_alta;distrito;barrio;calle;calle_buena;num_finca;matricula
441250,5723309330;4476740,8260720700;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE; CALLE DE BRETON DE LOS HERREROS;64;0107530105
440961,3752800000;4476762,2513050000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE; CALLE DE BRETON DE LOS HERREROS;42;0107530107
440821,9612198220;4476771,8538498500;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE; CALLE DE BRETON DE LOS HERREROS;28;0107530108
440703,3518800000;4476779,1019050000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE; CALLE DE BRETON DE LOS HERREROS;16;0107530109
440578,4592200170;4476789,3627270300;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE; CALLE DE BRETON DE LOS HERREROS;1;0107530110
440454,5723309330;4477177,1316276300;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;CRISTOBAL BORDIU, CALLE, DE; CALLE DE CRISTOBAL BORDIU;16;0107530098
441063,1834420440;4477134,1316276300;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;CRISTOBAL BORDIU, CALLE, DE; CALLE DE CRISTOBAL BORDIU;65;0107530123
440848,7795950000;4477164,1899400000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;CRISTOBAL BORDIU, CALLE, DE; CALLE DE CRISTOBAL BORDIU;41;0107530127
440426,4056642660;4477195,7010720700;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;CRISTOBAL BORDIU, CALLE, DE; CALLE DE CRISTOBAL BORDIU;14;0107530142
440969,6834420440;4476884,1316276300;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;ESPRONCEDA, CALLE, DE; CALLE DE ESPRONCEDA;28;0107530113
441246,8521950000;4476863,2719400000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;ESPRONCEDA, CALLE, DE; CALLE DE ESPRONCEDA;45;0107530115
441101,7795800000;4476696,4123050000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;FERNANDEZ DE LA HOZ, CALLE, DE; CALLE DE FERNANDEZ DE LA HOZ;53;0107530106
441100,9056642660;4476829,5760720700;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;FERNANDEZ DE LA HOZ, CALLE, DE; CALLE DE FERNANDEZ DE LA HOZ;57;0107530114
441110,1778950000;4476953,7215400000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;FERNANDEZ DE LA HOZ, CALLE, DE; CALLE DE FERNANDEZ DE LA HOZ;82;0107530117
440376,3589250000;4476691,9840300000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE; CALLE DE JOSE ABASCAL;4;0107530077
440514,4567800000;4476681,1795050000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE; CALLE DE JOSE ABASCAL;7;0107530078
440617,3379800000;4476673,2093050000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE; CALLE DE JOSE ABASCAL;17;0107530079
440874,9856800000;4476654,7118050000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE; CALLE DE JOSE ABASCAL;39;0107530081
441021,2089800000;4476644,5593050000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE; CALLE DE JOSE ABASCAL;45;0107530082
441176,0029800000;4476632,5513050000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE; CALLE DE JOSE ABASCAL;55;0107530083
440385,9889975990;4477319,7427387400;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE; CALLE DE MARIA DE GUZMAN;10;0107530100
440656,8501087110;4477297,5019980000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE; CALLE DE MARIA DE GUZMAN;29;0107530101
440997,6649235250;4477273,6501461500;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE; CALLE DE MARIA DE GUZMAN;58;0107530128
440857,4056642660;4477282,4196934700;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE; CALLE DE MARIA DE GUZMAN;53;0107530129
440738,4290950000;4477278,7849400000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE; CALLE DE MARIA DE GUZMAN;28;0107530130
440535,9889975990;4477292,2427387400;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE; CALLE DE MARIA DE GUZMAN;14;0107530131
440988,7055457360;4477324,7741492500;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA PANES, CALLE, DE; CALLE DE MARIA PANES;18;0107530132
440347,7806642660;4477441,8260720700;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MAUDES, CALLE, DE; CALLE DE MAUDES;3;0107530103
440879,8629950000;4477400,2916950000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MAUDES, CALLE, DE; CALLE DE MAUDES;54;0107530133
440747,3845950000;4477398,6747950000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MAUDES, CALLE, DE; CALLE DE MAUDES;40;0107530134
440374,6682600000;4477426,0250900000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MAUDES, CALLE, DE; CALLE DE MAUDES;5;0107530136
440969,4247950000;4477031,8835400000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MODESTO LAFUENTE, CALLE, DE; CALLE DE MODESTO LAFUENTE;33;0107530092
440978,7849950000;4477008,5829400000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MODESTO LAFUENTE, CALLE, DE; CALLE DE MODESTO LAFUENTE;52;0107530118
440976,2719950000;4477141,3447400000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MODESTO LAFUENTE, CALLE, DE; CALLE DE MODESTO LAFUENTE;43;0107530124
441009,1093679700;4477425,2797757800;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;MODESTO LAFUENTE, CALLE, DE; CALLE DE MODESTO LAFUENTE;82;0107530141
440698,9612198220;4476905,7982942900;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;PONZANO, CALLE, DE; CALLE DE PONZANO;49;0107530111
440728,4056642660;4477158,4927387400;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;PONZANO, CALLE, DE; CALLE DE PONZANO;66;0107530125
440738,9612198220;4477464,2427387400;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;PONZANO, CALLE, DE; CALLE DE PONZANO;95;0107530139
440780,1337950000;4477045,7616400000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;RIOS ROSAS, CALLE, DE; CALLE DE RIOS ROSAS;37;0107530091
440407,2489409680;4477050,5742282700;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;RIOS ROSAS, CALLE, DE; CALLE DE RIOS ROSAS;12;0107530122
441086,9454950000;4477015,9186400000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;SAN JUAN DE LA CRUZ, PLAZA, DE; PLAZA DE SAN JUAN DE LA CRUZ;9;0107530093
441170,8989950000;4476992,6073400000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;SAN JUAN DE LA CRUZ, PLAZA, DE; PLAZA DE SAN JUAN DE LA CRUZ;3 B;0107530094
441250,3223309330;4476946,7427387400;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;SAN JUAN DE LA CRUZ, PLAZA, DE; PLAZA DE SAN JUAN DE LA CRUZ;1;0107530116
440576,1098800000;4476732,7083050000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;SANTA ENGRACIA, CALLE, DE; CALLE DE SANTA ENGRACIA;123;0107530084
440529,8618739330;4476872,3837897100;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;SANTA ENGRACIA, CALLE, DE; CALLE DE SANTA ENGRACIA;120 A;0107530087
440497,2002118760;4476978,5341913900;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;SANTA ENGRACIA, CALLE, DE; CALLE DE SANTA ENGRACIA;124;0107530088
440447,5110950000;4477132,9100400000;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;SANTA ENGRACIA, CALLE, DE; CALLE DE SANTA ENGRACIA;135;0107530095
440509,9780962240;4477009,7314715500;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;SANTA ENGRACIA, CALLE, DE; CALLE DE SANTA ENGRACIA;126;0107530121
440486,2806642660;4477489,4510720700;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;TREVIÑO, CALLE, DE; CALLE DE TREVIÑO;2;0107530138
440745,8501087110;4476661,8538498500;2014-07-01;07  CHAMBERÍ;07-05 RÍOS ROSAS;VARGAS, CALLE, DE; CALLE DE VARGAS;1;0107530080
439265,1464050070;4477236,0205165200;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;AMAPOLAS, CALLE, DE LAS; CALLE DE LAS AMAPOLAS;S/N;0107630054
439284,6556642660;4477382,7010720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;AMAPOLAS, CALLE, DE LAS; CALLE DE LAS AMAPOLAS;2;0107630067
439448,7918900000;4476841,2859500000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;ANDRES MELLADO, CALLE, DE; CALLE DE ANDRES MELLADO;81;0107630036
439555,8501087110;4476834,3538498500;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;AVIACION ESPAÑOLA, CALLE, DE LA; CALLE DE LA AVIACION ESPAÑOLA;4;0107630008
439687,1464050070;4476764,3538498500;2017-03-06;07  CHAMBERÍ;07-06 VALLEHERMOSO;BLASCO DE GARAY, CALLE, DE; CALLE DE BLASCO DE GARAY;75;0107631126
440073,7051300000;4476706,5908050000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;BOIX Y MORER, CALLE, DE; CALLE DE BOIX Y MORER;1;0107630005
440082,4056642660;4476824,2427387400;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;BOIX Y MORER, CALLE, DE; CALLE DE BOIX Y MORER;8;0107630032
440103,2986900000;4476986,3955800000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;BOIX Y MORER, CALLE, DE; CALLE DE BOIX Y MORER;24;0107630042
440265,6556642660;4476753,3260720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;BRAVO MURILLO, CALLE, DE; CALLE DE BRAVO MURILLO;49;0107630007
440269,1556642660;4476878,8260720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;BRAVO MURILLO, CALLE, DE; CALLE DE BRAVO MURILLO;42;0107630013
440272,8501087110;4476985,5205165200;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;BRAVO MURILLO, CALLE, DE; CALLE DE BRAVO MURILLO;53;0107630014
440278,5936900000;4477155,7929800000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;BRAVO MURILLO, CALLE, DE; CALLE DE BRAVO MURILLO;73;0107630020
440289,2389975990;4477473,0760720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;BRAVO MURILLO, CALLE, DE; CALLE DE BRAVO MURILLO;93;0107630025
440282,0970222910;4477275,1439733100;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;BRAVO MURILLO, CALLE, DE; CALLE DE BRAVO MURILLO;83;0107630058
439482,9056642660;4476749,7010720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;CEA BERMUDEZ, CALLE, DE; CALLE DE CEA BERMUDEZ;54;0107630001
440155,4056642660;4476703,0760720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;CEA BERMUDEZ, CALLE, DE; CALLE DE CEA BERMUDEZ;2;0107630006
439235,5437162350;4476989,6556193400;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;DOMENICO SCARLATTI, CALLE, DE; CALLE DE DOMENICO SCARLATTI;4;0107630046
440199,7554171750;4477197,3446570100;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;ESQUILACHE, CALLE, DE; CALLE DE ESQUILACHE;8;0107630050
440204,5538124140;4477579,7612572600;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;ESQUILACHE, CALLE, DE; CALLE DE ESQUILACHE;26;0107630075
439813,8501087110;4476874,9094054000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;FILIPINAS, AVENIDA, DE; AVENIDA DE FILIPINAS;S/N;0107630012
439782,9597300000;4476722,7621050000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;GALILEO, CALLE, DE; CALLE DE GALILEO;87;0107630003
439804,4056642660;4476847,2982942900;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;GALILEO, CALLE, DE; CALLE DE GALILEO;110;0107630034
439354,6556642660;4476826,4510720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;GAZTAMBIDE, CALLE, DE; CALLE DE GAZTAMBIDE;72;0107630037
439318,9169029080;4476897,8335246500;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;GAZTAMBIDE, CALLE, DE; CALLE DE GAZTAMBIDE;78;0107630039
439366,6080660940;4477093,1414581200;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL AMPUDIA, CALLE, DEL; CALLE DEL GENERAL AMPUDIA;8;0107630047
439123,6278864880;4477415,5205165200;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL ASENSIO CABANILLAS, CALLE, DEL; CALLE DEL GENERAL ASENSIO CABANILLAS;31;0107630064
439373,0084800000;4477378,2706500000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL ASENSIO CABANILLAS, CALLE, DEL; CALLE DEL GENERAL ASENSIO CABANILLAS;13;0107630068
439504,4761939710;4477368,0574885200;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL ASENSIO CABANILLAS, CALLE, DEL; CALLE DEL GENERAL ASENSIO CABANILLAS;7;0107630069
439763,9056642660;4477504,8538498500;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL IBAÑEZ DE IBERO, CALLE, DEL; CALLE DEL GENERAL IBAÑEZ DE IBERO;S/N;0107630071
439179,6556642660;4477528,4094054000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;GRANJA, CALLE, DE LA; CALLE DE LA GRANJA;9;0107630028
439186,7389975990;4477436,8260720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;GRANJA, CALLE, DE LA; CALLE DE LA GRANJA;3;0107630029
439562,2945531550;4476901,1316276300;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;GUZMAN EL BUENO, CALLE, DE; CALLE DE GUZMAN EL BUENO;94;0107630011
439572,4056642660;4477051,0760720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;GUZMAN EL BUENO, CALLE, DE; CALLE DE GUZMAN EL BUENO;102;0107630016
439134,8871457480;4476873,2797757800;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;ISAAC PERAL, CALLE, DE; CALLE DE ISAAC PERAL;46;0107630009
439056,9949800000;4477070,5386200000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;ISAAC PERAL, CALLE, DE; CALLE DE ISAAC PERAL;58;0107630018
439283,4056642660;4477152,2427387400;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;JULIAN ROMEA, CALLE, DE; CALLE DE JULIAN ROMEA;16;0107630021
439168,5902372690;4477158,7744191800;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;JULIAN ROMEA, CALLE, DE; CALLE DE JULIAN ROMEA;20;0107630022
439024,9118371060;4477163,0698992300;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;JULIAN ROMEA, CALLE, DE; CALLE DE JULIAN ROMEA;S/N;0107630023
439435,8501087110;4477141,5760720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;JULIAN ROMEA, CALLE, DE; CALLE DE JULIAN ROMEA;5;0107630052
439276,4056642660;4477459,9649609600;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;LOMA, CALLE, DE LA; CALLE DE LA LOMA;6;0107630066
439446,4612198220;4477290,3538498500;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;MAESTRO ÁNGEL LLORCA, CALLE, DEL; CALLE DEL MAESTRO ÁNGEL LLORCA;8;0107630027
439442,0723309330;4477422,9927387400;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;MAESTRO ÁNGEL LLORCA, CALLE, DEL; CALLE DEL MAESTRO ÁNGEL LLORCA;15;0107630030
440077,9056642660;4477421,6316276300;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;MARQUES DE LEMA, CALLE, DEL; CALLE DEL MARQUES DE LEMA;7;0107630059
440124,5214350000;4477515,5552750000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;MARQUES DE LEMA, CALLE, DEL; CALLE DEL MARQUES DE LEMA;11;0107630074
439358,5167753770;4477267,2982942900;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;MAX AUB, CALLE, DE; CALLE DE MAX AUB;15;0107630055
439441,5538124140;4477251,2427387400;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;MAX AUB, CALLE, DE; CALLE DE MAX AUB;9;0107630056
439672,2865943240;4477013,3486203600;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;MELQUÍADES ÁLVAREZ, CALLE, DE; CALLE DE MELQUÍADES ÁLVAREZ;13;0107630040
439759,6788105850;4477072,3047695600;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;MELQUÍADES ÁLVAREZ, CALLE, DE; CALLE DE MELQUÍADES ÁLVAREZ;19;0107630044
439485,1464050070;4476979,9464424400;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;MELQUÍADES ÁLVAREZ, CALLE, DE; CALLE DE MELQUÍADES ÁLVAREZ;2;0107630045
439832,8223309330;4477123,5760720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;MELQUÍADES ÁLVAREZ, CALLE, DE; CALLE DE MELQUÍADES ÁLVAREZ;S/N;0107630048
439208,0167753770;4477324,2427387400;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;OLIVOS, CALLE, DE LOS; CALLE DE LOS OLIVOS;6;0107630061
438957,8871457480;4477331,8353313300;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;OLIVOS, CALLE, DE LOS; CALLE DE LOS OLIVOS;23;0107630062
440056,2389975990;4477388,9927387400;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;PABLO IGLESIAS, AVENIDA, DE; AVENIDA DE PABLO IGLESIAS;S/N;0107630024
440218,7389975990;4477102,7427387400;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;PABLO IGLESIAS, AVENIDA, DE; AVENIDA DE PABLO IGLESIAS;2;0107630049
440149,1834420440;4477243,9834794800;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;PABLO IGLESIAS, AVENIDA, DE; AVENIDA DE PABLO IGLESIAS;8;0107630057
439950,6278864880;4477539,8538498500;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;PABLO IGLESIAS, AVENIDA, DE; AVENIDA DE PABLO IGLESIAS;13;0107630072
440007,6649235250;4477540,5019980000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;PABLO IGLESIAS, AVENIDA, DE; AVENIDA DE PABLO IGLESIAS;24;0107630073
440167,4742120100;4477183,8210904000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;PABLO IGLESIAS, AVENIDA, DE; AVENIDA DE PABLO IGLESIAS;4;0107630076
439233,0839800000;4476856,1643200000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN FRANCISCO DE SALES, PASEO, DE; PASEO DE SAN FRANCISCO DE SALES;9;0107630010
439355,6556642660;4476963,3260720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN FRANCISCO DE SALES, PASEO, DE; PASEO DE SAN FRANCISCO DE SALES;21;0107630017
439470,5723309330;4477063,4927387400;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN FRANCISCO DE SALES, PASEO, DE; PASEO DE SAN FRANCISCO DE SALES;29;0107630019
439933,6556642660;4477438,2010720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN FRANCISCO DE SALES, PASEO, DE; PASEO DE SAN FRANCISCO DE SALES;S/N;0107630026
439887,4056642660;4477374,4510720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN FRANCISCO DE SALES, PASEO, DE; PASEO DE SAN FRANCISCO DE SALES;S/N;0107630031
439875,6834420440;4477409,8538498500;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN FRANCISCO DE SALES, PASEO, DE; PASEO DE SAN FRANCISCO DE SALES;S/N;0107630060
439258,9284695630;4476761,7594953200;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN GABRIEL, PARTICULAR, DE; PARTICULAR DE SAN GABRIEL;S/N;0107630002
439239,7684800000;4476825,7691200000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN GABRIEL, PARTICULAR, DE; PARTICULAR DE SAN GABRIEL;4;0107630038
439952,9056642660;4476944,4510720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;SANTANDER, CALLE, DE; CALLE DE SANTANDER;S/N;0107630015
439906,7806642660;4477066,5760720700;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;SANTANDER, CALLE, DE; CALLE DE SANTANDER;1;0107630043
439727,3223309330;4477246,4094054000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;SANTANDER, CALLE, DE; CALLE DE SANTANDER;S/N;0107630051
438991,6649235250;4477430,2427387400;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;SIERRA, CALLE, DE LA; CALLE DE LA SIERRA;7;0107630063
439680,0723309330;4477480,7427387400;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;SOTOMAYOR, CALLE, DE; CALLE DE SOTOMAYOR;5;0107630070
439069,3223309330;4477235,2427387400;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;VALLE, AVENIDA, DEL; AVENIDA DEL VALLE;38;0107630053
439923,5832300000;4476714,5445050000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;VALLEHERMOSO, CALLE, DE; CALLE DE VALLEHERMOSO;83;0107630004
439933,0723309330;4476833,9464424400;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;VALLEHERMOSO, CALLE, DE; CALLE DE VALLEHERMOSO;93;0107630033
439952,8001900000;4476916,9324800000;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;VALLEHERMOSO, CALLE, DE; CALLE DE VALLEHERMOSO;116;0107630041
439042,6030931000;4477511,5292401200;2014-07-01;07  CHAMBERÍ;07-06 VALLEHERMOSO;VICENTE ALEIXANDRE, CALLE, DE; CALLE DE VICENTE ALEIXANDRE;S/N;0107630065
440120,1278864880;4481073,6316276300;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;ARTEIJO, PLAZA, DE; PLAZA DE ARTEIJO;6;0108420860
439565,2575161180;4480339,3538498500;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;BECERREA, CALLE, DE; CALLE DE BECERREA;4;0108420821
439615,6649235250;4480441,1316276300;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;BETANZOS, AVENIDA, DE; AVENIDA DE BETANZOS;11;0108420825
439673,0167753770;4480610,5760720700;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;BETANZOS, AVENIDA, DE; AVENIDA DE BETANZOS;29;0108420832
439665,8871457480;4480533,7242202200;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;BETANZOS, AVENIDA, DE; AVENIDA DE BETANZOS;16;0108420833
439715,1702800000;4480778,8393960000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;BETANZOS, AVENIDA, DE; AVENIDA DE BETANZOS;38;0108420834
439686,8691640000;4480805,9255290000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;BETANZOS, AVENIDA, DE; AVENIDA DE BETANZOS;S/N;0108420835
439675,6747200000;4480912,3977520000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;BETANZOS, AVENIDA, DE; AVENIDA DE BETANZOS;50;0108420836
439625,3566700000;4481122,2673000000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;BETANZOS, AVENIDA, DE; AVENIDA DE BETANZOS;S/N;0108420897
439604,6191640000;4481204,5505290000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;BETANZOS, AVENIDA, DE; AVENIDA DE BETANZOS;S/N;0108420898
439598,1834420440;4481128,1316276300;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;BETANZOS, AVENIDA, DE; AVENIDA DE BETANZOS;63;0108420907
440254,0723309330;4480964,6501461500;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CARBALLO, PLAZA, DE; PLAZA DE CARBALLO;4;0108420855
439531,4797383400;4480385,5760720700;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CELANOVA, CALLE, DE; CALLE DE CELANOVA;6;0108420822
439728,3315901920;4480474,2427387400;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CHANTADA, CALLE, DE; CALLE DE CHANTADA;1;0108420820
439567,6556642660;4480527,7427387400;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CHANTADA, CALLE, DE; CALLE DE CHANTADA;17;0108420837
439423,4056642660;4480537,0760720700;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CHANTADA, CALLE, DE; CALLE DE CHANTADA;37;0108420838
439728,2945531550;4480422,1316276300;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CHANTADA, CALLE, DE; CALLE DE CHANTADA;3;0108420900
439632,3458270000;4481456,7338850000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CIEZA, PLAZA, DE; PLAZA DE CIEZA;1;0108420911
440032,6747200000;4480910,5088630000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CORCUBION, PLAZA, DE; PLAZA DE CORCUBION;3;0108420853
