id_local,desc_distrito_local,desc_barrio_local,direccion,Cod_Postal,coordenada_x_local,coordenada_y_local,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,min_ini_LJ_es,hora_fin_LJ_es 1,min_fin_LJ_es,hora_ini_LJ_ra,min_ini_LJ_ra,hora_fin_LJ_ra,min_fin_LJ_ra,hora_ini_VS_es,min_ini_VS_es,hora_fin_VS_es,min_fin_VS_es,hora_ini_VS_ra,min_ini_VS_ra,hora_fin_VS_ra,min_fin_VS_ra,mesas_es,mesas_ra
"270220318,CENTRO,SOL,35 CALLE MAYOR,28013,""439959,59"",""4474146,53"",Abierto,LA TORRE DEL ORO,Anual,Abierta,""94,36"",""94,36"",Plaza peatonal,10,0,1,0,10,0,23,0,10,0,1,30,10,0,23,0,29,29"
"270350674,CENTRO,SOL,2 CALLE TOLEDO,28005,""439951,59"",""4474058,53"",Abierto,EBOLI,Anual,Abierta,75,75,Plaza peatonal,10,0,1,0,10,0,23,0,10,0,1,30,10,0,23,0,25,25"
"10000150,CENTRO,SOL,1 PLAZA MAYOR,28012,""440044,59"",""4474063,53"",Abierto,CAFE LOS ARCOS BAR,Anual,Abierta,54,54,Plaza peatonal,10,0,1,0,10,0,23,0,10,0,1,30,10,0,23,0,15,15"
"270220309,CENTRO,SOL,14 CALLE GERONA,28012,""440048,59"",""4474081,53"",Abierto,RESTAURANTE LIANA,Anual,Abierta,98,98,Plaza peatonal,10,0,1,0,10,0,23,0,10,0,1,30,10,0,23,0,30,30"
"280011615,CENTRO,SOL,2 CALLE SAL,28012,""440063,59"",""4474146,53"",Abierto,EL GATO NEGRO,Anual,Abierta,""85,86"",""85,86"",Plaza peatonal,10,0,1,0,10,0,23,0,10,0,1,30,10,0,23,0,24,24"
"270239118,CENTRO,SOL,11 CALLE ZARAGOZA,28012,""440048,59"",""4474096,53"",Abierto,RESTAURANTE  HEGAR,Anual,Abierta,98,98,Plaza peatonal,10,0,1,0,10,0,23,0,10,0,1,30,10,0,23,0,30,30"
"270553478,CENTRO,SOL,1 PLAZA MAYOR,28012,""440047,59"",""4474064,53"",Abierto,""TIENDA DE SOUVENIRS, REGALOS Y COMPLEMENTOS"",Anual,Abierta,60,60,Plaza peatonal,10,0,1,0,10,0,23,0,10,0,1,30,10,0,23,0,18,18"
"40002740,SALAMANCA,CASTELLANA,93 CALLE SERRANO,28006,""441761,59"",""4476561,52"",Abierto,MUESTRA,Anual,Abierta,""3,57"",""3,57"",Acera,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,3,3"
"10001817,CENTRO,CORTES,117 CALLE ATOCHA,28012,""441091,59"",""4473515,52"",Abierto,EURO DONER ISTANBUL,Estacional,Abierta,""7,02"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,3,"
"270538187,CENTRO,SOL,5 CALLE CAVA DE SAN MIGUEL,28005,""439877,59"",""4474116,53"",Abierto,TERRA ANOSA,Estacional,Abierta,""4,68"",,Acera,10,0,0,30,,,,,10,0,1,30,,,,,2,"
"280011326,CENTRO,SOL,12 COSTANILLA ANGELES,28013,""439944,6"",""4474499,53"",Abierto,LOS AMIGOS RESTAURANTE,Anual,Abierta,""28,26"",""28,26"",Calle peatonal,10,0,0,30,10,0,23,0,10,0,2,0,10,0,23,0,9,9"
"270444103,CENTRO,CORTES,3 PLAZA CORTES,28014,""440972,59"",""4474149,52"",Abierto,CERVACERIA 100 MONTADITOS,Anual,Abierta,""107,04"",""107,04"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,36,19"
"270309047,CENTRO,SOL,17 CALLE CUCHILLEROS,28005,""439933,59"",""4473969,53"",Abierto,RESTAURANTE SOBRINO DE BOTIN,Anual,Abierta,""12,6"",""12,6"",Acera,9,0,23,30,9,0,23,0,9,0,1,0,9,0,23,0,2,5"
"270043216,CENTRO,CORTES,20 CALLE HUERTAS,28012,""440613,59"",""4473917,53"",Abierto,LA GUSTAVA,Anual,Abierta,""14,04"",""14,04"",Plaza peatonal,9,0,23,30,9,0,23,0,9,0,0,30,9,0,23,0,6,6"
"270287246,CENTRO,SOL,15 CALLE JACOMETREZO,28013,""439961,6"",""4474601,53"",Abierto,TOPOLLINO,Anual,Abierta,""9,72"",""9,72"",Acera,10,0,1,0,10,0,23,0,10,0,2,0,10,0,23,0,3,3"
"280010473,CENTRO,UNIVERSIDAD,28 CALLE VALVERDE,28004,""440481,59"",""4474882,53"",Abierto,ZENITH,Anual,Abierta,""13,5"",""13,5"",Acera,10,0,0,0,10,0,23,0,10,0,1,30,10,0,23,0,5,5"
"280011218,CENTRO,UNIVERSIDAD,4 CALLE TUDESCOS,28004,""440146,59"",""4474728,53"",Abierto,SURYA,Anual,Abierta,""2,88"",""2,88"",Acera,10,0,1,0,10,0,23,0,10,0,2,30,10,0,23,0,2,2"
"270332037,RETIRO,IBIZA,11 CALLE IBIZA,28009,""442538,58"",""4474424,51"",Abierto,DIA MARKET,Estacional,Abierta,""60,69"",""60,69"",Bulevar,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,20,20"
"270143210,LATINA,ALUCHE,51 CALLE MAQUEDA,28024,""435247,62"",""4471465,57"",Abierto,BAR MESON GONZALEZ,Anual,Abierta,""22,47"",""22,47"",Superficie en parcela privada,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,9,9"
"270248076,FUENCARRAL-EL-PARDO,VALVERDE,44 CALLE SAN MODESTO,28034,""441290,62"",""4481908,54"",Abierto,RESTAURANTE GALLEGO,Anual,Abierta,""36,87"",""36,87"",Superficie en parcela privada,9,0,1,0,9,0,0,0,9,0,2,30,9,0,0,0,12,12"
"60002855,TETUAN,CUATRO-CAMINOS,22 CALLE REINA MERCEDES,28020,""440904,6"",""4478022,53"",Abierto,FURUSATO,Estacional,Abierta,""19,44"",,Acera,10,0,1,0,,,,,10,0,2,0,,,,,12,"
"40001922,SALAMANCA,GOYA,3 CALLE GENERAL DIAZ PORLIER,28001,""442537,58"",""4475085,51"",Abierto,KEBAB PALACE,Anual,Abierta,""6,12"",""6,12"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,3,3"
"280000354,SALAMANCA,CASTELLANA,42 PASEO CASTELLANA,28046,""441671,59"",""4476098,52"",Abierto,LATERAL,Anual,Abierta,""198,12"",""153,12"",Calle peatonal,10,0,1,0,10,0,0,0,10,0,2,0,10,0,0,0,57,41"
"270244067,VILLA-DE-VALLECAS,CASCO-H.VALLECAS,21 CALLE CONGOSTO,28031,""447410,52"",""4469395,43"",Abierto,BAR LOS BARRILES,Anual,Abierta,""32,27"",""32,27"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,7,7"
"270141748,LATINA,ALUCHE,88 CALLE OCAÑA,28047,""436152,61"",""4470737,56"",Abierto,BAR CERVECERIA ARRUZA,Estacional,Abierta,""2,64"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,3,"
"270141439,LATINA,LUCERO,33 CALLE VILLAMANIN,28011,""436142,62"",""4473179,56"",Abierto,BODEBAS ÁLVARO,Anual,Abierta,""7,2"",""7,2"",Acera,10,0,0,0,10,0,0,0,10,0,0,30,10,0,0,0,5,5"
"270378495,PUENTE-DE-VALLECAS,PORTAZGO,2 CALLE RIO ESMERALDA,28018,""444602,55"",""4470576,47"",Abierto,CAFETERIA CALERO CERVECERIA,Anual,Abierta,""39,48"",""29,74"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,6,3"
"270456353,VILLAVERDE,SAN-CRISTOBAL,73 CALLE GODELLA,28021,""441604,52"",""4465994,5"",Abierto,BAR LOS ARCOS,Estacional,Abierta,""57,54"",,Plaza peatonal,8,0,1,30,,,,,8,0,1,30,,,,,12,"
"30000146,RETIRO,LOS-JERONIMOS,17 CALLE MORETO,28014,""441440,58"",""4473831,52"",Abierto,KOFE KORNER,Anual,Abierta,""17,18"",""17,18"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,9,9"
"30000587,RETIRO,NIÑO-JESUS,7 CALLE PIO BAROJA,28009,""442821,58"",""4473935,5"",Abierto,LIMA-LIMÓN,Estacional,Abierta,30,,Acera,10,0,1,0,,,,,10,0,2,30,,,,,10,"
"270483614,SALAMANCA,GOYA,17 CALLE ANTONIO ACUÑA,28009,""442425,58"",""4474797,51"",Abierto,""FRANQUICIA O'DONNELL 17, S.L."",Estacional,Abierta,""26,87"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,10,"
"280044413,MONCLOA-ARAVACA,ARGUELLES,23 CALLE MARQUES DE URQUIJO,28008,""439030,61"",""4475694,54"",Abierto,RESTAURANTE PUNTO BÁSICO,Anual,Abierta,""5,83"",""5,83"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,3,3"
"280018206,ARGANZUELA,PALOS-DE-MOGUER,8 CALLE BATALLA DEL SALADO,28045,""440939,58"",""4472757,52"",Abierto,SIN ESPECIFICAR,Anual,Abierta,""31,82"",""31,82"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,12,12"
"270016955,RETIRO,ADELFAS,6 PLAZA CONDE DE CASAL,28007,""443199,57"",""4473073,5"",Abierto,CAFETERIA HOTEL CLARIDGE,Estacional,Abierta,21,,Acera,10,0,1,0,,,,,10,0,2,30,,,,,9,"
"270529221,CHAMARTIN,EL-VISO,4 CALLE GUTIERREZ SOLANA,28036,""441629,6"",""4477994,52"",Abierto,CERVECERIA CASA PUEBLA,Anual,Abierta,""19,98"",""19,98"",Bulevar,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,8,8"
"280021288,CHAMARTIN,EL-VISO,3 GLORIETA LOPEZ DE HOYOS,28002,""442266,59"",""4476916,51"",Abierto,BAR-RESTAURANTE,Estacional,Abierta,18,,Acera,10,0,1,0,,,,,10,0,2,30,,,,,6,"
"270225103,CHAMARTIN,EL-VISO,11 PASEO LA HABANA,28036,""441561,6"",""4477886,52"",Abierto,VIABANA  BAR-RESTAURANTE,Anual,Abierta,""37,12"",""29,94"",Acera,10,0,1,30,10,0,0,0,10,0,2,30,10,0,0,0,20,20"
"100001259,LATINA,LUCERO,1 CALLE CUART DE POBLET,28047,""436787,3684"",""4472296,25"",Abierto,CAFETERIA ARES CERVECERIA,Anual,Abierta,""23,86"",""20,03"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,6,5"
"270546556,CENTRO,UNIVERSIDAD,16 CALLE SAN JOAQUIN,28004,""440462,59"",""4475096,53"",Abierto,NAIF,Anual,Abierta,""25,92"",""25,92"",Plaza con bandas permanentes de circulación rodada,10,0,0,0,10,0,23,0,10,0,1,30,10,0,23,0,8,8"
"290000160,CENTRO,UNIVERSIDAD,11 CALLE SANTA BARBARA,28004,""440472,59"",""4475072,53"",Abierto,CON A CHE,Anual,Abierta,""51,84"",""51,84"",Plaza con bandas permanentes de circulación rodada,10,0,0,0,10,0,23,0,10,0,1,30,10,0,23,0,16,16"
"285001292,CENTRO,PALACIO,3 CALLE SANTIAGO,28013,""439768,6"",""4474191,53"",Abierto,BAR RESTAURANTE,Anual,Abierta,""5,76"",""5,76"",Acera,10,0,1,0,10,0,23,0,10,0,2,30,10,0,23,0,4,4"
"270311997,CENTRO,SOL,26 CALLE POSTAS,28012,""440064,59"",""4474117,53"",Abierto,AREPA OLE,Anual,Abierta,""5,95"",""5,95"",Calle peatonal,10,0,1,0,10,0,23,0,10,0,2,30,10,0,23,0,5,5"
"270530926,CENTRO,EMBAJADORES,42 CALLE SANTA ISABEL,28012,""440811,59"",""4473516,52"",Abierto,CAFE ALMA BAR,Anual,Abierta,""1,94"",""1,94"",Acera,10,0,0,30,10,0,23,0,10,0,2,0,10,0,23,0,2,2"
"10003554,CENTRO,PALACIO,10 CALLE UNION,28013,""439722,6"",""4474364,53"",Abierto,PIZERIA VIA APPIA,Anual,Abierta,""2,38"",""2,38"",Acera,10,0,1,0,10,0,23,0,10,0,2,30,10,0,23,0,2,2"
"285032748,VILLA-DE-VALLECAS,ENSANCHE-DE-VALLECAS,7 CALLE BAÑOS DE VALDEARADOS,28051,""448090,52"",""4468833,42"",Abierto,EL RINCÓN,Anual,Abierta,""68,92"",""68,92"",Plaza peatonal,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,22,17"
"270034452,ARGANZUELA,PALOS-DE-MOGUER,53 PASEO SANTA MARIA DE LA CABEZA,28045,""440733,59"",""4472572,52"",Abierto,BAR LA AMISTAD,Anual,Abierta,""13,14"",""13,14"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,6,6"
"280048619,FUENCARRAL-EL-PARDO,MIRASIERRA,19 CALLE MONASTERIO DE LAS HUELGAS,28049,""440062,64"",""4483873,56"",Abierto,QDELEITE,Estacional,Abierta,""31,6"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,13,"
"280047341,FUENCARRAL-EL-PARDO,EL-PILAR,42 CALLE SARRIA,28029,""439532,62"",""4480790,56"",Abierto,TABERNA LUSITANA,Anual,Abierta,""65,64"",""36,85"",Calle peatonal,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,27,14"
"280047386,FUENCARRAL-EL-PARDO,EL-PILAR,37 AVENIDA BETANZOS,28029,""439689,62"",""4480697,55"",Abierto,BAR LA CABAÑA,Anual,Abierta,""57,59"",""57,59"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,12,12"
"270549546,LATINA,ALUCHE,33 CALLE QUERO,28024,""435475,62"",""4471488,56"",Abierto,BAR EL BARRIO,Anual,Abierta,""88,74"",""88,74"",Calle peatonal,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,21,21"
"40001763,SALAMANCA,RECOLETOS,13 CALLE RECOLETOS,28001,""441476,59"",""4474807,52"",Abierto,EL MESTIZO,Anual,Abierta,""7,2"",""7,2"",Acera,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,5,0"
"270491945,CARABANCHEL,OPAÑEL,1 CALLE VIA,28019,""438679,59"",""4470960,53"",Abierto,BAR LA VIA CERVECERIA MARISQUERIA,Anual,Abierta,""38,88"",""38,88"",Acera,10,0,0,0,10,0,0,0,10,0,0,30,10,0,0,0,5,12"
"285023485,CARABANCHEL,OPAÑEL,2 CALLE ALEJANDRO SANCHEZ,28019,""438279,6"",""4471415,54"",Abierto,BAR RESTAURANTE ROSA,Anual,Abierta,""36,72"",""36,72"",Acera,10,0,1,0,10,0,0,0,10,0,1,30,10,0,0,30,12,12"
"110004123,CARABANCHEL,VISTA-ALEGRE,10 CALLE SAN ANTOLIN,28025,""436443,6"",""4470163,55"",Abierto,CERVECERIA SAMARA,Estacional,Abierta,""14,18"",,Acera,10,0,1,0,,,,,10,0,2,0,,,,,5,"
"270526217,SALAMANCA,GOYA,150 CALLE ALCALA,28009,""443214,58"",""4475431,5"",Abierto,LIZARRAN,Anual,Abierta,""30,52"",""30,52"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,12,12"
"280041706,LATINA,PUERTA-DEL-ANGEL,75 PASEO JESUITAS,28011,""437629,61"",""4473267,55"",Abierto,CAFETERIA GRAN VIA,Estacional,Abierta,""19,44"",,Otros,10,0,1,0,,,,,10,0,2,30,,,,,5,"
"270531222,LATINA,LAS-AGUILAS,7 CALLE GUAREÑA,28044,""435026,62"",""4471075,57"",Abierto,EL RINCON DE LAVINIA,Anual,Abierta,""16,2"",""16,2"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,5,5"
"280073286,CIUDAD-LINEAL,COSTILLARES,334 CALLE ARTURO SORIA,28033,""443556,61"",""4481358,51"",Abierto,NUEVO RINCON,Estacional,Abierta,""32,64"",""25,03"",Acera,8,0,1,30,10,0,0,0,8,0,1,30,10,0,0,0,16,12"
"280022748,CHAMARTIN,NUEVA-ESPAÑA,13 CALLE JUAN HURTADO DE MENDOZA,28036,""441754,6"",""4479130,53"",Abierto,BABY BEEF RUBAIYAT,Anual,Abierta,""96,99"",""96,99"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,14,14"
"270220280,CENTRO,SOL,9 PLAZA MAYOR,28012,""439919,59"",""4474041,53"",Abierto,LAS CUEVAS DE LUIS CANDELAS,Anual,Abierta,""11,16"",""11,16"",Acera,10,0,0,30,10,0,23,0,10,0,2,0,10,0,23,0,4,4"
"280008236,CENTRO,CORTES,111 CALLE ATOCHA,28012,""441048,59"",""4473539,52"",Abierto,EL CAMPESINO,Estacional,Abierta,""4,32"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,3,"
"10002570,CENTRO,EMBAJADORES,52 CALLE AVE MARIA,28012,""440511,59"",""4473405,53"",Abierto,BAR PORTO,Anual,Abierta,""9,36"",""9,36"",Acera,9,0,23,30,9,0,23,0,9,0,1,0,9,0,23,0,4,4"
"280023502,CHAMARTIN,HISPANOAMERICA,2 CALLE VICTOR DE LA SERNA,28016,""442840,59"",""4478134,51"",Abierto,BACCIU,Anual,Abierta,""39,36"",""39,36"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,9,9"
"270491866,CHAMARTIN,CIUDAD-JARDIN,1 PLAZA SAGRADO CORAZON DE JESUS,28002,""442556,59"",""4477357,51"",Abierto,LA JUNTA,Anual,Abierta,""82,2"",""82,2"",Plaza peatonal,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,22,22"
"200001491,SAN-BLAS-CANILLEJAS,ROSAS,38 CALLE MARIA SEVILLA DIAGO,28022,""448626,56"",""4475973,42"",Abierto,PULPERIA AIRIÑOS,Anual,Abierta,""60,58"",""11,8"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,22,6"
"270086237,CHAMARTIN,EL-VISO,8 CALLE MARCELIANO SANTA MARIA,28036,""441629,6"",""4478054,52"",Abierto,ICIAR,Anual,Abierta,""25,37"",""25,37"",Bulevar,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,10,10"
"270089409,CHAMARTIN,PROSPERIDAD,30 CALLE CORAZON DE MARIA,28002,""443293,58"",""4476970,5"",Abierto,EL COTO DEL CASAR,Anual,Abierta,""18,58"",""12,39"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,9,6"
"270558306,CHAMARTIN,CASTILLA,278 PASEO CASTELLANA,28046,""441846,61"",""4480805,53"",Abierto,STARBUCKS COFFEE,Anual,Abierta,""34,58"",""34,58"",Superficie en parcela privada,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,10,10"
"285032709,VILLA-DE-VALLECAS,ENSANCHE-DE-VALLECAS,39 CALLE EMBALSE DE VALMAYOR,28051,""449063,51"",""4468277,4"",Abierto,ESTRELLA DEL SUR,Anual,Abierta,""23,68"",""23,68"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,8,8"
"270039656,CENTRO,EMBAJADORES,18 PLAZA CASCORRO,28005,""439971,59"",""4473566,53"",Abierto,BAR L0S CARACOLES,Anual,Abierta,""21,24"",""21,24"",Plaza con bandas permanentes de circulación rodada,9,0,23,30,9,0,23,0,9,0,1,0,9,0,23,0,6,6"
"270044537,CENTRO,JUSTICIA,20 CALLE BARQUILLO,28004,""440990,59"",""4474811,52"",Abierto,CERVECERIA ROCAFRIA,Anual,Abierta,""9,24"",""9,24"",Acera,10,0,0,0,10,0,23,0,10,0,1,30,10,0,23,0,5,5"
"30000699,RETIRO,IBIZA,63 CALLE ALCALDE SAINZ DE BARANDA,28009,""443146,58"",""4474226,5"",Abierto,NIÑA DE PAPA,Anual,Abierta,""43,4"",""13,09"",Bulevar,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,14,4"
"270552068,CENTRO,UNIVERSIDAD,4 CALLE BALLESTA,28004,""440315,59"",""4474749,53"",Abierto,RESTAURANTE MUI,Anual,Abierta,""21,06"",""21,06"",Acera,10,0,0,0,10,0,23,0,10,0,1,30,10,0,23,0,9,9"
"280073542,CIUDAD-LINEAL,COSTILLARES,166 AVENIDA SAN LUIS,28033,""443083,61"",""4481160,52"",Abierto,BAR TELEPESCADITO,Estacional,Abierta,""3,98"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,4,"
"280011359,CENTRO,SOL,9 CALLE CONCHAS,28013,""439922,6"",""4474482,53"",Abierto,LAMBUZO,Anual,Abierta,""2,04"",""2,04"",Calle peatonal,10,0,0,30,10,0,23,0,10,0,2,0,10,0,23,0,1,1"
"280008999,CENTRO,EMBAJADORES,27 CALLE SANTA ISABEL,28012,""440838,59"",""4473520,52"",Abierto,TOMATES VERDES FRITOS,Anual,Abierta,""9,72"",""9,72"",Acera,10,0,1,0,10,0,23,0,10,0,2,30,10,0,23,0,3,3"
"285046905,CIUDAD-LINEAL,COLINA,7 CALLE ULISES,28043,""444461,59"",""4478670,49"",Abierto,MUESTRA,Anual,Abierta,""7,14"",""7,14"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,6,6"
"285020337,LATINA,LUCERO,162 CALLE CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,28047,""436242,61"",""4472426,56"",Abierto,BAR,Estacional,Abierta,""53,28"",,Calle peatonal,10,0,0,0,,,,,10,0,0,30,,,,,11,"
"270035701,MONCLOA-ARAVACA,VALDEZARZA,2 CALLE VALDEVARNES,28039,""439173,62"",""4479995,56"",Abierto,BAR CAFETERIA LOS POETAS,Anual,Abierta,""34,68"",""34,68"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,12,12"
"270378718,MONCLOA-ARAVACA,CASA-DE-CAMPO,35 PASEO FLORIDA,28008,""438654,6"",""4474915,55"",Abierto,HORNO SAN ANTONIO PASTELERIA CAFETERIA,Estacional,Abierta,""22,68"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,8,"
"280054405,CARABANCHEL,VISTA-ALEGRE,17 AVENIDA PLAZA DE TOROS,28025,""437202,6"",""4470845,54"",Abierto,EL SECRETO DE DORA,Anual,Abierta,""83,43"",""83,43"",Acera,10,0,0,0,10,0,0,0,10,0,0,30,10,0,0,0,26,26"
"285032755,VILLA-DE-VALLECAS,ENSANCHE-DE-VALLECAS,10 CALLE MAZATERON,28051,""448310,52"",""4469759,41"",Abierto,MAMMA COOKIE,Anual,Abierta,45,63,Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,10,19"
"285032763,VILLA-DE-VALLECAS,ENSANCHE-DE-VALLECAS,16 AVENIDA GRAN VIA DEL SURESTE,28051,""450014,51"",""4468378,38"",Abierto,BAR SANTA AFRICA,Anual,Abierta,""140,22"",""66,42"",Bulevar,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,38,18"
"285007245,CHAMARTIN,HISPANOAMERICA,48 CALLE PUERTO RICO,28016,""442844,59"",""4478784,51"",Abierto,BAR,Anual,Abierta,""46,12"",""46,12"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,9,5"
"270091147,CHAMARTIN,CIUDAD-JARDIN,200 CALLE PRINCIPE DE VERGARA,28002,""442590,59"",""4477812,51"",Abierto,FERRARA GASTRONOMIA,Anual,Abierta,""26,4"",""26,4"",Otros,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,7,7"
"50002156,CHAMARTIN,EL-VISO,10 CALLE MARCELIANO SANTA MARIA,28036,""441632,6"",""4478080,52"",Abierto,SWAP,Estacional,Abierta,""12,96"",,Bulevar,10,0,1,0,,,,,10,0,2,30,,,,,4,"
"270085899,CHAMARTIN,EL-VISO,5 PASEO LA HABANA,28036,""441517,6"",""4477775,52"",Abierto,RESTAURANTE BULLA,Anual,Abierta,""124,14"",""124,14"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,44,44"
"270094631,CHAMARTIN,NUEVA-ESPAÑA,56 CALLE DOCTOR FLEMING,28036,""441711,6"",""4479378,53"",Abierto,VIGA MAR S,Anual,Abierta,""70,89"",""70,89"",Zona de estacionamiento,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,11,11"
"270534573,FUENCARRAL-EL-PARDO,VALVERDE,12 CALLE MIRALLOS,28050,""443382,63"",""4484357,52"",Abierto,LA BARRA DE PELOTARI,Anual,Abierta,""59,37"",""59,37"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,27,27"
"285016524,FUENCARRAL-EL-PARDO,MIRASIERRA,16 CALLE CERRO MINGUETE,28035,""439048,63"",""4482114,57"",Abierto,RÓTULO NO INFORMADO,Anual,Abierta,""8,88"",""3,71"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,7,3"
"280047533,FUENCARRAL-EL-PARDO,LA-PAZ,1 CALLE VILLA DE MARIN,28029,""440537,62"",""4480723,54"",Abierto,BAR CAFE MI HABANA,Estacional,Abierta,""17,34"",,Acera,8,0,1,30,,,,,8,0,1,30,,,,,6,"
"285020545,LATINA,ALUCHE,105 CALLE CAMARENA,28047,""435892,61"",""4471566,56"",Abierto,PLAQUES,Anual,Abierta,""15,1"",""15,1"",Superficie en parcela privada,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,7,7"
"270525751,LATINA,LUCERO,48 CALLE DUQUESA DE PARCENT,28047,""436563,61"",""4471952,55"",Abierto,BAR LAS HURDES,Anual,Abierta,""24,66"",""24,66"",Superficie en parcela privada,10,0,0,0,10,0,0,0,10,0,0,30,10,0,0,0,5,5"
"270352381,CENTRO,CORTES,6 CALLE SEVILLA,28014,""440622,59"",""4474298,53"",Abierto,HONTANARES SA,Anual,Abierta,""18,72"",""18,72"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,8,8"
"270531006,USERA,ALMENDRALES,209 CALLE ANTONIO LOPEZ,28026,""440961,57"",""4470440,52"",Abierto,LA ALEGRIA DE GRANADA,Estacional,Abierta,""15,29"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,11,0"
"20000865,ARGANZUELA,ACACIAS,66 PASEO SANTA MARIA DE LA CABEZA,28045,""440580,59"",""4472472,52"",Abierto,CAFETERIA LA EMBAJADA CERVECERIA,Anual,Abierta,""37,44"",""25,92"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,13,8"
"270470600,RETIRO,NIÑO-JESUS,33 CALLE ANTONIO DIAZ-CAÑABATE,28007,""442865,57"",""4473173,5"",Abierto,LIDL,Estacional,Abierta,""39,23"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,12,"
"270280735,RETIRO,PACIFICO,52 CALLE CAVANILLES,28007,""442794,57"",""4472927,5"",Abierto,CAFETERIA NECTAR,Anual,Abierta,""25,8"",""25,8"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,9,9"
"270287554,RETIRO,ADELFAS,81 AVENIDA CIUDAD DE BARCELONA,28007,""442763,57"",""4472514,5"",Abierto,ROTONDA PACIFICO CERVECERIA,Anual,Abierta,""22,05"",""22,05"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,8,8"
"270457937,RETIRO,PACIFICO,9 AVENIDA CIUDAD DE BARCELONA,28007,""442101,58"",""4472931,51"",Abierto,MESON DAVID,Anual,Abierta,""10,88"",""6,4"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,4,4"
"270405170,PUENTE-DE-VALLECAS,ENTREVIAS,20 CALLE HERNANDEZ MAS,28053,""443095,56"",""4470254,49"",Abierto,BAR PALACIN,Estacional,Abierta,""14,4"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,10,"
