id_local,desc_distrito_local,distritos_wikidata,desc_barrio_local,barrios_wikidata,direccion,id_direccion,Cod_Postal,coordenada_x_local,id_coordenadas,coordenada_y_local,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_es,mesas_ra
280048679,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Valverde,https://www.wikidata.org/wiki/Q31132,10 CALLE SAN JUAN DE ORTEGA,10_CALLE_SAN_JUAN_DE_ORTEGA,28050,"443085,62","443085,62-4483719,52","4483719,52",Abierto,RESTAURANTE LA DEHESA IV,Anual,Abierta,39,39,Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,16,16
285016512,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Mirasierra,https://www.wikidata.org/wiki/Q31134,20 AVENIDA MONASTERIO DE SILOS,20_AVENIDA_MONASTERIO_DE_SILOS,28049,"439962,64","439962,64-4483882,56","4483882,56",Abierto,TABERNA COCINARTE,Anual,Abierta,"22,5","22,5",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
280045385,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Casa de Campo,https://www.wikidata.org/wiki/Q16302441,18 PASEO FLORIDA,18_PASEO_FLORIDA,28008,"438617,61","438617,61-4475016,55","4475016,55",Abierto,VINUBAR,Anual,Abierta,"20,32","20,32",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4
20000108,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de Moguer,https://www.wikidata.org/wiki/Q521009,10 CALLE ANCORA,10_CALLE_ANCORA,28045,"441231,58","441231,58-4472695,52","4472695,52",Abierto,BAR JUANITO,Anual,Abierta,"68,12","68,12",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,23,23
270287459,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de Moguer,https://www.wikidata.org/wiki/Q521009,12 CALLE MENDEZ ALVARO,12_CALLE_MENDEZ_ALVARO,28045,"441258,58","441258,58-4473095,52","4473095,52",Abierto,BISTRO PREMIUM RESTAURANTE,Anual,Abierta,"5,76","5,76",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4
270058751,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de Moguer,https://www.wikidata.org/wiki/Q521009,14 CALLE MENDEZ ALVARO,14_CALLE_MENDEZ_ALVARO,28045,"441274,58","441274,58-4473074,52","4473074,52",Abierto,BAR EL ANDEN,Anual,Abierta,"39,09","22,32",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,5
200001212,San Blas,https://www.wikidata.org/wiki/Q2001937,Amposta,https://www.wikidata.org/wiki/Q11905392,2 CALLE AJOFRIN,2_CALLE_AJOFRIN,28037,"446951,56","446951,56-4475171,45","4475171,45",Abierto,UVE Y MARI,Anual,Abierta,"39,06","37,8",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,9,9
200000995,San Blas,https://www.wikidata.org/wiki/Q2001937,Arcos,https://www.wikidata.org/wiki/Q9627876,63 CALLE AQUITANIA,63_CALLE_AQUITANIA,28032,"447920,55","447920,55-4474609,43","4474609,43",Abierto,EL DESVAN CAFE RESTAURANTE,Anual,Abierta,"64,8","64,8",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,20,20
270523220,San Blas,https://www.wikidata.org/wiki/Q2001937,Arcos,https://www.wikidata.org/wiki/Q9627876,85 CALLE AQUITANIA,85_CALLE_AQUITANIA,28032,"448064,55","448064,55-4474672,43","4474672,43",Abierto,BAR LAS CINCO LAGUNAS,Anual,Abierta,"37,04","37,04",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,15,15
200000125,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,24 AVENIDA ARCENTALES,24_AVENIDA_ARCENTALES,28022,"448216,56","448216,56-4476092,43","4476092,43",Abierto,EL RACIMO DE ORO,Anual,Abierta,"57,12","37,8",Otros,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,24,24
270318039,San Blas,https://www.wikidata.org/wiki/Q2001937,Canillejas,https://www.wikidata.org/wiki/Q663013,5 CALLE CANAL DEL BOSFORO,5_CALLE_CANAL_DEL_BOSFORO,28022,"447987,56","447987,56-4476775,43","4476775,43",Abierto,CERVECERIA DAN-CAR,Anual,Abierta,"5,76","5,76",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,4,0
270229078,San Blas,https://www.wikidata.org/wiki/Q2001937,Canillejas,https://www.wikidata.org/wiki/Q663013,6 CALLE CANAL DEL BOSFORO,6_CALLE_CANAL_DEL_BOSFORO,28022,"447947,56","447947,56-4476734,43","4476734,43",Abierto,BAR EL RINCON DE MIGUELIN,Anual,Abierta,"4,32","4,32",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,3,3
200001347,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,4 CALLE CASTILLO DE UCLES,4_CALLE_CASTILLO_DE_UCLES,28037,"446689,56","446689,56-4475284,45","4475284,45",Abierto,BAR LA CAMPANA,Anual,Abierta,"12,96","12,96",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,4,4
270545395,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,11 CALLE CASTILLO DE UCLES,11_CALLE_CASTILLO_DE_UCLES,28037,"446959,56","446959,56-4475461,45","4475461,45",Abierto,BAR UCLES,Anual,Abierta,"16,2","16,2",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,4,5
270537907,San Blas,https://www.wikidata.org/wiki/Q2001937,Rejas,https://www.wikidata.org/wiki/Q10359029,2 AVENIDA FERMINA SEVILLANO,2_AVENIDA_FERMINA_SEVILLANO,28022,"452050,56","452050,56-4477576,36","4477576,36",Abierto,BAR LOS AMIGOS,Anual,Abierta,"19,44","19,44",Acera,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,6,6
280067426,San Blas,https://www.wikidata.org/wiki/Q2001937,Hellín,https://www.wikidata.org/wiki/Q10294546,6 CALLE HERENCIA,6_CALLE_HERENCIA,28037,"448020,56","448020,56-4475777,43","4475777,43",Abierto,CEFETERIA CERVECERIA JUVINA,Anual,Abierta,"98,97","98,97",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,28,28
200000909,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,5 CALLE BUCAREST,5_CALLE_BUCAREST,28022,"448845,55","448845,55-4475251,41","4475251,41",Abierto,A TABERNA DO MEIGO,Anual,Abierta,62,62,Acera,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,20,0
200001615,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,5 AVENIDA INSTITUCION LIBRE DE ENSEÑANZA,5_AVENIDA_INSTITUCION_LIBRE_DE_ENSEÑANZA,28037,"445927,57","445927,57-4476526,46","4476526,46",Abierto,GAMBRINUS,Anual,Abierta,"23,4","23,4",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,10,0
270380796,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,41 AVENIDA INSTITUCION LIBRE DE ENSEÑANZA,41_AVENIDA_INSTITUCION_LIBRE_DE_ENSEÑANZA,28037,"446282,56","446282,56-4475875,46","4475875,46",Abierto,BAR RESTAURANTE,Anual,Abierta,"12,61","12,61",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,5,0
270545030,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,79 AVENIDA INSTITUCION LIBRE DE ENSEÑANZA,79_AVENIDA_INSTITUCION_LIBRE_DE_ENSEÑANZA,28037,"446644,56","446644,56-4475239,45","4475239,45",Abierto,CHURRERIA LOS MADROÑOS,Anual,Abierta,"79,45","79,45",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,16,20
200000310,San Blas,https://www.wikidata.org/wiki/Q2001937,Canillejas,https://www.wikidata.org/wiki/Q663013,57 AVENIDA CANILLEJAS A VICALVARO,57_AVENIDA_CANILLEJAS_A_VICALVARO,28022,"448057,56","448057,56-4476320,43","4476320,43",Abierto,CERVECERIA LORENZO,Anual,Abierta,"5,58","5,58",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,3,0
270441696,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,17 AVENIDA INSTITUCION LIBRE DE ENSEÑANZA,17_AVENIDA_INSTITUCION_LIBRE_DE_ENSEÑANZA,28037,"445988,57","445988,57-4476413,46","4476413,46",Abierto,BAYMA CAFETERIA,Anual,Abierta,"11,22","11,46",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,6,6
270202216,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,2 CALLE LONGARES,2_CALLE_LONGARES,28022,"448257,56","448257,56-4475971,42","4475971,42",Abierto,BAR LA BAHÍA,Anual,Abierta,"16,38","11,7",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,7,5
270543978,San Blas,https://www.wikidata.org/wiki/Q2001937,EL-SALVADOR,,36 CALLE LOPEZ DE ARANDA,36_CALLE_LOPEZ_DE_ARANDA,28027,"446188,57","446188,57-4477217,46","4477217,46",Abierto,MATSURI,Anual,Abierta,"64,64","64,64",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,25,25
270032768,San Blas,https://www.wikidata.org/wiki/Q2001937,Canillejas,https://www.wikidata.org/wiki/Q663013,54 CALLE LUCANO,54_CALLE_LUCANO,28022,"448285,56","448285,56-4476333,42","4476333,42",Abierto,CASI BAR,Anual,Abierta,"2,88","2,88",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,2,2
270529634,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,5 CALLE MARIA SEVILLA DIAGO,5_CALLE_MARIA_SEVILLA_DIAGO,28022,"448176,56","448176,56-4475997,43","4475997,43",Abierto,LA ALCAZABA DE ALMERIA,Anual,Abierta,"98,35","98,35",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,28,28
270187893,San Blas,https://www.wikidata.org/wiki/Q2001937,Arcos,https://www.wikidata.org/wiki/Q9627876,2 CALLE MASILLA,2_CALLE_MASILLA,28037,"447678,56","447678,56-4475349,43","4475349,43",Abierto,CERVECERIA BAR SILA,Anual,Abierta,"26,97","26,97",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,10,0
270529281,San Blas,https://www.wikidata.org/wiki/Q2001937,Arcos,https://www.wikidata.org/wiki/Q9627876,4 CALLE MASILLA,4_CALLE_MASILLA,28037,"447703,56","447703,56-4475352,43","4475352,43",Abierto,LOS NIÑOS DE LA VICTORIA BAR CAFE,Anual,Abierta,"20,02","15,4",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,7,7
200000107,San Blas,https://www.wikidata.org/wiki/Q2001937,Canillejas,https://www.wikidata.org/wiki/Q663013,6 CALLE TORRE ARIAS,6_CALLE_TORRE_ARIAS,28022,"448098,57","448098,57-4477435,43","4477435,43",Abierto,BAR LOS ANGELES,Anual,Abierta,"51,59","22,14",Plaza peatonal,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,14,6
270537939,San Blas,https://www.wikidata.org/wiki/Q2001937,Canillejas,https://www.wikidata.org/wiki/Q663013,24 CALLE ESFINGE,24_CALLE_ESFINGE,28022,"448194,57","448194,57-4477338,43","4477338,43",Abierto,SIDRERIA EL LLAGAR,Anual,Abierta,"72,43","72,43",Plaza peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,22,22
270030162,San Blas,https://www.wikidata.org/wiki/Q2001937,Amposta,https://www.wikidata.org/wiki/Q11905392,23 CALLE JOYERIA,23_CALLE_JOYERIA,28037,"447122,56","447122,56-4474988,44","4474988,44",Abierto,BAR GUADIANA,Estacional,Abierta,"19,08","15,34",Acera,8:30:00,0:00:00,10:00:00,0:00:00,8:30:00,0:30:00,10:00:00,0:00:00,7,6
270208604,San Blas,https://www.wikidata.org/wiki/Q2001937,Canillejas,https://www.wikidata.org/wiki/Q663013,16 CALLE CANAL DEL BOSFORO,16_CALLE_CANAL_DEL_BOSFORO,28022,"448026,56","448026,56-4476767,43","4476767,43",Abierto,BAR GIL,Anual,Abierta,"8,64","8,64",Acera,8:00:00,0:30:00,8:00:00,0:00:00,8:00:00,0:30:00,8:00:00,0:00:00,6,6
270232747,San Blas,https://www.wikidata.org/wiki/Q2001937,Arcos,https://www.wikidata.org/wiki/Q9627876,2 PLAZUELA OBRA,2_PLAZUELA_OBRA,28037,"447796,56","447796,56-4475353,43","4475353,43",Abierto,BAR COIMBRA,Anual,Abierta,"48,8","48,8",Plaza peatonal,8:00:00,0:30:00,8:00:00,0:30:00,8:00:00,0:30:00,8:00:00,0:30:00,8,8
200001301,San Blas,https://www.wikidata.org/wiki/Q2001937,Arcos,https://www.wikidata.org/wiki/Q9627876,6 CALLE POBLADURA DEL VALLE,6_CALLE_POBLADURA_DEL_VALLE,28037,"447016,56","447016,56-4474831,44","4474831,44",Abierto,BAR SUPERA,Anual,Abierta,"71,91","17,44",Calle peatonal,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,19,11
200000142,San Blas,https://www.wikidata.org/wiki/Q2001937,Amposta,https://www.wikidata.org/wiki/Q11905392,2 CALLE ABANICO,2_CALLE_ABANICO,28037,"447253,56","447253,56-4475403,44","4475403,44",Abierto,BAR CAMARERO,Anual,Abierta,"83,06","83,06",Calle peatonal,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,31,0
270188909,San Blas,https://www.wikidata.org/wiki/Q2001937,Canillejas,https://www.wikidata.org/wiki/Q663013,2 CALLE SEBASTIAN FRANCISCO,2_CALLE_SEBASTIAN_FRANCISCO,28022,"448378,57","448378,57-4477355,43","4477355,43",Abierto,BAR OLMEDILLA,Estacional,Abierta,"46,2",63,Acera,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,25,25
200001356,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,50 CALLE SOFIA,50_CALLE_SOFIA,28022,"449018,55","449018,55-4475377,41","4475377,41",Abierto,LA VILLA DE FOZ,Anual,Abierta,"16,56","16,56",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,6,6
200001213,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,14 CALLE MOSCU,14_CALLE_MOSCU,28022,"449033,55","449033,55-4475136,41","4475136,41",Abierto,BAR EL REFUGIO,Anual,Abierta,"14,18","14,18",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,18,18
200000902,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,211 CALLE SOFIA,211_CALLE_SOFIA,28022,"448947,56","448947,56-4475637,41","4475637,41",Abierto,CERVECERIA Z DE MADRIZ,Anual,Abierta,"32,48","19,68",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,17,9
270447448,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,15 CALLE SUECIA,15_CALLE_SUECIA,28022,"448468,55","448468,55-4474856,42","4474856,42",Abierto,FRESH DONNER KEBAB,Anual,Abierta,"16,2","16,2",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,5,5
270539192,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,17 CALLE ELBA,17_CALLE_ELBA,28022,"448774,55","448774,55-4475159,41","4475159,41",Abierto,ESCUELA DE ENSEÑANZA,Anual,Abierta,"63,96","63,96",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,20,20
200000348,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,53 CALLE SUECIA,53_CALLE_SUECIA,28022,"448703,55","448703,55-4475313,42","4475313,42",Abierto,A LA DE TRES,Anual,Abierta,"38,36","21,77",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,7,9
270296754,Usera,https://www.wikidata.org/wiki/Q953368,El Zofío,https://www.wikidata.org/wiki/Q71751,23 AVENIDA CERRO DE LOS ANGELES,23_AVENIDA_CERRO_DE_LOS_ANGELES,28026,"439532,58","439532,58-4470033,53","4470033,53",Abierto,HNOS MAYORDOMO,Anual,Abierta,"70,9","70,96",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270154385,Usera,https://www.wikidata.org/wiki/Q953368,Orcasitas,https://www.wikidata.org/wiki/Q3773941,27 CALLE GRAN AVENIDA,27_CALLE_GRAN_AVENIDA,28041,"439941,56","439941,56-4469081,52","4469081,52",Abierto,BAR,Anual,Abierta,"25,92","25,92",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270539344,Usera,https://www.wikidata.org/wiki/Q953368,Moscardó,https://www.wikidata.org/wiki/Q11937679,177 PASEO SANTA MARIA DE LA CABEZA,177_PASEO_SANTA_MARIA_DE_LA_CABEZA,28026,"439293,59","439293,59-4470900,53","4470900,53",Abierto,SIN INDICAR,Anual,Abierta,88,88,Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,20
200000893,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,84 CALLE ALBASANZ,84_CALLE_ALBASANZ,28037,"447454,57","447454,57-4476737,44","4476737,44",Abierto,EL RINCON DE LA ALCARRIA,Estacional,Abierta,"19,35","20,3",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,7,0
270187603,San Blas,https://www.wikidata.org/wiki/Q2001937,Amposta,https://www.wikidata.org/wiki/Q11905392,3 CALLE FERRETERIA,3_CALLE_FERRETERIA,28037,"447174,56","447174,56-4475394,44","4475394,44",Abierto,MAKE DONNER,Anual,Abierta,"79,59","38,88",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,22,12
270497966,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,440 CALLE ALCALA,440_CALLE_ALCALA,28027,"446094,57","446094,57-4476610,46","4476610,46",Abierto,CERVECERIA HEVIA,Anual,Abierta,"13,38","13,38",Zona de estacionamiento,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,5,5
200000118,San Blas,https://www.wikidata.org/wiki/Q2001937,EL-SALVADOR,,507 CALLE ALCALA,507_CALLE_ALCALA,28027,"446694,57","446694,57-4476870,45","4476870,45",Abierto,MAR & YO,Anual,Abierta,"21,31","21,31",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,14,14
270480989,San Blas,https://www.wikidata.org/wiki/Q2001937,Canillejas,https://www.wikidata.org/wiki/Q663013,630 CALLE ALCALA,630_CALLE_ALCALA,28022,"448336,57","448336,57-4477706,43","4477706,43",Abierto,EL RINCON LUSO BAR,Anual,Abierta,"9,36","9,36",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,4,4
270187385,San Blas,https://www.wikidata.org/wiki/Q2001937,Hellín,https://www.wikidata.org/wiki/Q10294546,3 CALLE ALCONERA,3_CALLE_ALCONERA,28037,"447589,56","447589,56-4475729,44","4475729,44",Abierto,CERVECERIA SANZ,Anual,Abierta,"34,65","34,65",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,11,11
200001259,San Blas,https://www.wikidata.org/wiki/Q2001937,Hellín,https://www.wikidata.org/wiki/Q10294546,7 CALLE ALCONERA,7_CALLE_ALCONERA,28037,"447557,56","447557,56-4475774,44","4475774,44",Abierto,LAS ESTRELLAS,Anual,Abierta,"50,4","50,4",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,15,15
270187610,San Blas,https://www.wikidata.org/wiki/Q2001937,Amposta,https://www.wikidata.org/wiki/Q11905392,10 CALLE AMPOSTA,10_CALLE_AMPOSTA,28037,"447224,56","447224,56-4475326,44","4475326,44",Abierto,CAFETERIA SHIRAY,Anual,Abierta,"26,2","26,2",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,12,12
270225471,San Blas,https://www.wikidata.org/wiki/Q2001937,Arcos,https://www.wikidata.org/wiki/Q9627876,2 CALLE APRENDICES,2_CALLE_APRENDICES,28037,"447689,56","447689,56-4475277,43","4475277,43",Abierto,BAR BURGOS,Anual,Abierta,"11,16","11,16",Acera,9:00:00,1:30:00,9:00:00,1:00:00,9:00:00,1:30:00,9:00:00,1:00:00,5,4
200000876,San Blas,https://www.wikidata.org/wiki/Q2001937,Arcos,https://www.wikidata.org/wiki/Q9627876,20 CALLE AQUITANIA,20_CALLE_AQUITANIA,28032,"447546,55","447546,55-4474389,43","4474389,43",Abierto,LA TOSTA CAFETERIA,Anual,Abierta,"52,64","23,12",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,12,8
270491876,San Blas,https://www.wikidata.org/wiki/Q2001937,Arcos,https://www.wikidata.org/wiki/Q9627876,40 CALLE AQUITANIA,40_CALLE_AQUITANIA,28032,"447965,55","447965,55-4474585,43","4474585,43",Abierto,DELICIAS Y TORTAZOS,Anual,Abierta,"49,65","23,77",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,12,9
200001995,San Blas,https://www.wikidata.org/wiki/Q2001937,EL-SALVADOR,,3 CALLE MIAMI,3_CALLE_MIAMI,28027,"446627,2393","446627,2393-4476846,584","4476846,584",Abierto,BAR ROSZ,Anual,Abierta,"11,52","11,52",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270457188,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,11 CALLE ZARATAN,11_CALLE_ZARATAN,28037,"446929,56","446929,56-4475561,45","4475561,45",Abierto,ALMETRO,Anual,Abierta,"4,32","4,32",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,4,0
270187251,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,1 CALLE ZARATAN,1_CALLE_ZARATAN,28037,"446915,56","446915,56-4475489,45","4475489,45",Abierto,FRUTAS Y VERDURAS MANOLIN,Anual,Abierta,"5,76","5,76",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,4,4
200000654,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,32 CALLE VIRGEN DE LA OLIVA,32_CALLE_VIRGEN_DE_LA_OLIVA,28037,"447082,56","447082,56-4475868,44","4475868,44",Abierto,CERVECERIA EL TERMINO,Anual,Abierta,"35,28","29,4",Acera,8:00:00,0:30:00,8:00:00,0:30:00,8:00:00,0:30:00,8:00:00,0:30:00,12,12
270202175,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,22 CALLE VIRGEN DE LA OLIVA,22_CALLE_VIRGEN_DE_LA_OLIVA,28037,"447092,56","447092,56-4475819,44","4475819,44",Abierto,CASA GARCIA,Anual,Abierta,"29,88","29,88",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,12,12
270187817,San Blas,https://www.wikidata.org/wiki/Q2001937,Arcos,https://www.wikidata.org/wiki/Q9627876,37 AVENIDA GUADALAJARA,37_AVENIDA_GUADALAJARA,28032,"447428,2008","447428,2008-4474550,634","4474550,634",Abierto,CAFETERIA-CERVECERIA  VALENTIN,Estacional,Abierta,"76,14","105,3",Acera,8:00:00,0:00:00,10:00:00,0:00:00,8:00:00,0:00:00,10:00:00,0:00:00,20,29
270327991,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,111 AVENIDA GUADALAJARA,111_AVENIDA_GUADALAJARA,28022,"448215,55","448215,55-4474913,42","4474913,42",Abierto,CASA EUROPA CERVECERIA RESTAURANTE,Anual,Abierta,"25,38","25,38",Acera,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,12,12
200000905,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,57 CALLE SANTA LEONOR,57_CALLE_SANTA_LEONOR,28037,"446613,56","446613,56-4476199,45","4476199,45",Abierto,MANHATTAN,Anual,Abierta,"28,08","28,08",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,12,12
200000352,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,31 CALLE ESTOCOLMO,31_CALLE_ESTOCOLMO,28022,"449034,55","449034,55-4475292,41","4475292,41",Abierto,CASA MANUELA,Anual,Abierta,"15,68","15,68",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,6,6
