ID,Gis_X,Gis_Y,FechadeAlta,Distrito,SameAs_Wikidata_Distrito,Barrio,SameAs_Wikidata_Barrio,NFinca,TipodeReserva,SameAs_Wikidata_TipodeReserva,NumerodePlazas,Longitud,Latitud,Direccion
198,"441342,11","4476060,39",43752,Chamberí,https://wikidata.org/entity/Q1763370,Almagro,https://wikidata.org/entity/Q10954432,2,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.915.713,404.331.172,"RUBEN DARIO, GLORIETA, DE, 2"
199,"439369,52","4476210,1",43641,Chamberí,https://wikidata.org/entity/Q1763370,Gaztambide,https://wikidata.org/entity/Q10288587,61,BiciMAD,https://wikidata.org/entity/Q17402113,27,-37.148.406,404.343.244,"FERNANDO EL CATOLICO, CALLE, DE, 61"
200,"440231,49","4476129,61",43714,Chamberí,https://wikidata.org/entity/Q1763370,Arapiles,https://wikidata.org/entity/Q10856744,4,BiciMAD,https://wikidata.org/entity/Q17402113,24,-3.704.671,404.336.617,"QUEVEDO, GLORIETA, DE, frente 4"
201,"440308,49","4476691,87",43759,Chamberí,https://wikidata.org/entity/Q1763370,Ríos Rosas,https://wikidata.org/entity/Q10366270,2,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.038.161,404.387.323,"JOSE ABASCAL, CALLE, DE, frente al 2"
202,"439947,59","4476965,21",43749,Chamberí,https://wikidata.org/entity/Q1763370,Vallehermoso,https://wikidata.org/entity/Q6122685,S/N,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.080.969,404.411.686,"SANTANDER, CALLE, DE, S/N"
203,"439411,53","4477034,58",43612,Chamberí,https://wikidata.org/entity/Q1763370,Vallehermoso,https://wikidata.org/entity/Q6122685,2,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.144.239,404.417.547,"GENERAL AMPUDIA, CALLE, DEL, 2"
204,"440286,36","4477683,16",43678,Tetuán,https://wikidata.org/entity/Q1773540,Bellas Vistas,https://wikidata.org/entity/Q11908929,1,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.041.702,404.476.606,"DOCTOR SANTERO, CALLE, DEL, 1"
205,"440361,85","4478331,04",43634,Tetuán,https://wikidata.org/entity/Q1773540,Bellas Vistas,https://wikidata.org/entity/Q11908929,1,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.033.408,404.535.024,"NAVARRA, CALLE, DE, 1"
206,"440732,11","4479138,12",43720,Tetuán,https://wikidata.org/entity/Q1773540,Berruguete,https://wikidata.org/entity/Q11909208,5,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.990.499,404.607.994,"MARQUES DE VIANA, CALLE, DEL, 5"
207,"440874,02","4479384,51",43669,Tetuán,https://wikidata.org/entity/Q1773540,Valdeacederas,https://wikidata.org/entity/Q10388711,1,BiciMAD,https://wikidata.org/entity/Q17402113,18,-36.973.991,404.630.291,"AZUCENAS, CALLE, DE LAS, 1"
208,"441615,82","4479765,37",43738,Chamartín,https://wikidata.org/entity/Q1766348,Castilla,https://wikidata.org/entity/Q3813735,S/N,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.886.852,404.665.125,"CASTELLANA, PASEO, DE LA, S/N"
209,"441606,43","4479673,82",43738,Chamartín,https://wikidata.org/entity/Q1766348,Nueva España,https://wikidata.org/entity/Q10338128,9,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.887.875,404.656.872,"CASTILLA, PLAZA, DE, 9"
210,"440392,24","4474584,46",43662,Centro,https://wikidata.org/entity/Q1763376,Sol,https://wikidata.org/entity/Q2465181,9,BiciMAD,https://wikidata.org/entity/Q17402113,27,-3.702.631,404.197.538,"TRES CRUCES, CALLE, DE LAS, 9"
211,"440400,99","4474680,19",43697,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,3,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.025.369,404.206.168,"DESENGAÑO, CALLE, DEL, 3"
212,"439193,57","4472197,09",44008,Carabanchel,https://wikidata.org/entity/Q1001991,San Isidro,https://wikidata.org/entity/Q3813733,9,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.165.313,403.981.605,"MARQUES DE VADILLO, GLORIETA, DEL, 9"
213,"440574,99","4471162,08",44089,Usera,https://wikidata.org/entity/Q953368,Moscardó,https://wikidata.org/entity/Q11937679,129,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.001.575,403.889.363,"ANTONIO LOPEZ, CALLE, DE, 129"
214,"444286,32","4477179,51",44126,Ciudad Lineal,https://wikidata.org/entity/Q1763694,San Pascual,https://wikidata.org/entity/Q165612,2,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.569.597,404.434.012,"CONDESA DE VENADITO, CALLE, DE LA, 2"
215,"445631,32","4475647,64",44126,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Pueblo Nuevo,https://wikidata.org/entity/Q71753,77,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.409.697,404.296.903,"GUTIERRE DE CETINA, CALLE, DE, 77"
216,"438158,91","4473969,7",44127,Latina,https://wikidata.org/entity/Q794954,Barrio de Puerta del Ángel,https://wikidata.org/entity/Q31142,3,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.288.948,404.140.528,"PUERTA DEL ANGEL, PLAZA, DE LA, 3"
217,"441592,41","4481374,08",44132,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,La Paz,https://wikidata.org/entity/Q5869740,4,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.891.094,404.810.028,"PEDRO RICO, CALLE, DE, frente al 4"
218,"444221,86","4473533,53",44153,Moratalaz,https://wikidata.org/entity/Q2076109,Media Legua,https://wikidata.org/entity/Q9031035,28,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.573.999,404.105.519,"CAMINO DE LOS VINATEROS, CALLE, DEL, 28"
219,"445121,32","4473287,59",44153,Moratalaz,https://wikidata.org/entity/Q2076109,Marroquina,https://wikidata.org/entity/Q11935636,108,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.467.783,404.083.961,"CAMINO DE LOS VINATEROS, CALLE, DEL, 108"
220,"444725,09","4473041,7",44153,Moratalaz,https://wikidata.org/entity/Q2076109,Media Legua,https://wikidata.org/entity/Q9031035,4,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.514.264,404.061.548,"ARROYO DE LAS PILILLAS, CALLE, DEL, frente al 4"
221,"446141,03","4472399,01",44153,Moratalaz,https://wikidata.org/entity/Q2076109,Pavones,https://wikidata.org/entity/Q71760,346,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.346.859,404.004.579,"HACIENDA DE PAVONES, CALLE, DE LA, 346"
222,"440362,66","4471479,61",44169,Usera,https://wikidata.org/entity/Q953368,Moscardó,https://wikidata.org/entity/Q11937679,5,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.026.887,403.917.816,"EUGENIO CAXES, CALLE, DE, 5"
223,"438522,93","4473120,98",44169,Latina,https://wikidata.org/entity/Q794954,Los Cármenes,https://wikidata.org/entity/Q10319792,48,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.245.226,404.064.341,"ERMITA DEL SANTO, PASEO, DE LA, 48"
224,438160,"4473395,7",44169,Latina,https://wikidata.org/entity/Q794954,Barrio de Puerta del Ángel,https://wikidata.org/entity/Q31142,52,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.288.262,40.408.882,"CARAMUEL, CALLE, DE, frente al 52"
225,"443978,28","4472656,95",44181,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Numancia,https://wikidata.org/entity/Q10338144,33,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.601.933,404.026.388,"SIERRA TOLEDANA, CALLE, DE LA, 33"
226,"443934,22","4472275,39",44181,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Numancia,https://wikidata.org/entity/Q10338144,94,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.606.789,403.991.986,"VALDERRIBAS, CAMINO, DE, 94"
227,"443466,29","4471705,78",44181,Villa de Vallecas,https://wikidata.org/entity/Q1947988,San Diego,https://wikidata.org/entity/Q11946851,4,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.661.421,403.940.355,"ARROYO DEL OLIVAR, CALLE, DEL, 4"
228,"439910,49","4471772,12",44181,Carabanchel,https://wikidata.org/entity/Q1001991,Comillas,https://wikidata.org/entity/Q955844,9,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.080.437,403.943.842,"SAN DELFIN, CALLE, DE, 9"
229,"444985,82","4476472,45",44181,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Concepción,https://wikidata.org/entity/Q11915156,5,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.486.507,404.370.782,"JOSE DEL HIERRO, CALLE, DE, 5"
230,"444952,82","4477207,59",44181,Ciudad Lineal,https://wikidata.org/entity/Q1763694,San Pascual,https://wikidata.org/entity/Q165612,32,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.491.034,404.436.986,"CARLOTA O'NEILL, CALLE, DE, 32"
231,"444380,2","4476773,28",44181,Ciudad Lineal,https://wikidata.org/entity/Q1763694,San Pascual,https://wikidata.org/entity/Q165612,14,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.558.172,40.439.748,"DERECHOS HUMANOS, CALLE, DE LOS, 14"
232,"444989,2","4476001,54",44181,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Ventas,https://wikidata.org/entity/Q71762,1,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.485.701,404.328.362,"JOSE MARIA PEREDA, CALLE, DE, 1"
233,"444381,95","4474904,65",44181,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Ventas,https://wikidata.org/entity/Q71762,12,BiciMAD,https://wikidata.org/entity/Q17402113,24,-3.655.633,404.229.144,"MARQUES DE CORBERA, AVENIDA, DEL, 12"
234,"444767,03","4475262,41",44181,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Ventas,https://wikidata.org/entity/Q71762,52,BiciMAD,https://wikidata.org/entity/Q17402113,24,-3.651.125,40.426.163,"MARQUES DE CORBERA, AVENIDA, DEL, 52"
235,"441336,7","4471161,52",44181,Arganzuela,https://wikidata.org/entity/Q2000929,Legazpi,https://wikidata.org/entity/Q3773990,1.1,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.911.834,403.889.853,"SODIO, CALLE, DEL, 1 B"
236,"439149,84","4473225,71",44181,Arganzuela,https://wikidata.org/entity/Q2000929,Imperial,https://wikidata.org/entity/Q3773740,20,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.171.449,404.074.236,"IMPERIAL, PASEO, 20"
237,"439751,68","4478101,98",44181,Tetuán,https://wikidata.org/entity/Q1773540,Bellas Vistas,https://wikidata.org/entity/Q11908929,S/N,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.105.146,40.451.395,"FRANCISCO BALSEIRO, CALLE, DE, S/N"
238,"441220,07","4478625,73",44181,Tetuán,https://wikidata.org/entity/Q1773540,Cuatro Caminos,https://wikidata.org/entity/Q5824684,5,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.932.474,404.562.183,"SAN GERMÁN, CALLE, DE, 5"
239,"439975,8","4478692,91",44181,Tetuán,https://wikidata.org/entity/Q1773540,Berruguete,https://wikidata.org/entity/Q11909208,62,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.079.276,404.567.345,"FRANCOS RODRIGUEZ, CALLE, DE, 62"
240,"443939,09","4476439,76",44194,Salamanca,https://wikidata.org/entity/Q1773521,La Guindalera,https://wikidata.org/entity/Q3814559,9,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.609.886,404.367.138,"BRASILIA, AVENIDA, DE, frente al 9"
241,"443363,99","4476559,86",44194,Salamanca,https://wikidata.org/entity/Q1773521,La Guindalera,https://wikidata.org/entity/Q3814559,23,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.677.796,404.377.568,"CAMILO JOSE CELA, AVENIDA, DE, 23"
242,"443778,78","4476746,49",44194,Salamanca,https://wikidata.org/entity/Q1773521,La Guindalera,https://wikidata.org/entity/Q3814559,56,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.629.058,404.394.662,"BRUSELAS, AVENIDA, DE, 56"
243,"443165,91","4476273,63",44194,Salamanca,https://wikidata.org/entity/Q1773521,La Guindalera,https://wikidata.org/entity/Q3814559,38,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.700.894,404.351.648,"CARTAGENA, CALLE, DE, 38"
244,"439144,97","4476825,45",44194,Chamberí,https://wikidata.org/entity/Q1763370,Vallehermoso,https://wikidata.org/entity/Q6122685,44,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.175.468,404.398.513,"ISAAC PERAL, CALLE, DE, 44"
245,"439767,36","4476444,58",44194,Chamberí,https://wikidata.org/entity/Q1763370,Arapiles,https://wikidata.org/entity/Q10856744,63,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.101.726,404.364.656,"GALILEO, CALLE, DE, 63"
246,"440693,2","4476388,4",44194,Chamberí,https://wikidata.org/entity/Q1763370,Trafalgar,https://wikidata.org/entity/Q10384027,87,BiciMAD,https://wikidata.org/entity/Q17402113,24,-3.699.252,40.436.026,"SANTA ENGRACIA, CALLE, DE, 87"
247,"441238,82","4476643,99",44194,Chamberí,https://wikidata.org/entity/Q1763370,Ríos Rosas,https://wikidata.org/entity/Q10366270,90,BiciMAD,https://wikidata.org/entity/Q17402113,24,-3.692.843,404.383.672,"ZURBANO, CALLE, DE, 90"
248,"441694,11","4480631,92",44194,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,La Paz,https://wikidata.org/entity/Q5869740,2,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.878.414,404.743.243,"SINESIO DELGADO, CALLE, DE, 2"
249,"441914,27","4481195,42",44194,Chamartín,https://wikidata.org/entity/Q1766348,Castilla,https://wikidata.org/entity/Q3813735,298,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.852.959,404.794.159,"CASTELLANA, PASEO, DE LA, frente al 298"
250,"441812,82","4476911,24",44194,Chamartín,https://wikidata.org/entity/Q1766348,Valdepeñas Ciudad Real,https://wikidata.org/entity/Q4778,113.1,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.861,404.408.151,"SERRANO, CALLE, DE, 113 b"
251,"443447,95","4477272,58",44194,Chamartín,https://wikidata.org/entity/Q1766348,Prosperidad,https://wikidata.org/entity/Q4776,31,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.668.532,40.444.183,"SANTA HORTENSIA, CALLE, DE, 31"
252,"442025,04","4480322,99",44194,Chamartín,https://wikidata.org/entity/Q1766348,Castilla,https://wikidata.org/entity/Q3813735,S/N,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.839.094,404.715.645,"RODRIGUEZ JAEN, CALLE, DE, S/N"
253,"441626,91","4478554,58",44194,Chamartín,https://wikidata.org/entity/Q1766348,Hispanoamérica,https://wikidata.org/entity/Q3814573,7,BiciMAD,https://wikidata.org/entity/Q17402113,24,-3.688.443,40.455.606,"DOCTOR FLEMING, CALLE, DEL, 7"
254,"442639,53","4479150,36",44194,Chamartín,https://wikidata.org/entity/Q1766348,Nueva España,https://wikidata.org/entity/Q10338128,3,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.765.549,404.610.436,"PIO XII, AVENIDA, DE, 3"
255,"441910,45","4479454,04",44194,Chamartín,https://wikidata.org/entity/Q1766348,Nueva España,https://wikidata.org/entity/Q10338128,2,BiciMAD,https://wikidata.org/entity/Q17402113,24,-36.851.815,404.637.286,"GENERAL LOPEZ POZAS, CALLE, DEL, 2"
256,"439465,58","4477545,36",44194,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Ciudad Universitaria,https://wikidata.org/entity/Q3319235,2,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.138.353,404.463.599,"BEATRIZ DE BOBADILLA, CALLE, DE, frente al 2"
257,"438063,25","4476718,06",44194,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Ciudad Universitaria,https://wikidata.org/entity/Q3319235,1,BiciMAD,https://wikidata.org/entity/Q17402113,24,-373.029,40.438.804,"JUAN DE HERRERA, AVENIDA, DE, 1"
258,"438326,14","4477849,84",44194,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Ciudad Universitaria,https://wikidata.org/entity/Q3319235,14,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.273.004,40.449.019,"COMPLUTENSE, AVENIDA, frente al 14"
259,"438344,78","4477338,89",44194,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Ciudad Universitaria,https://wikidata.org/entity/Q3319235,S/N,BiciMAD,https://wikidata.org/entity/Q17402113,24,-3.727.031,404.444.176,"RAMON Y CAJAL, PLAZA, DE, S/N"
260,"438328,53","4477762,41",44194,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Ciudad Universitaria,https://wikidata.org/entity/Q3319235,S/N,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.272.637,404.482.316,"JOSE ANTONIO NOVAIS, CALLE, DE, S/N"
261,"438161,53","4478015,95",44194,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Ciudad Universitaria,https://wikidata.org/entity/Q3319235,7,BiciMAD,https://wikidata.org/entity/Q17402113,24,-37.292.576,404.505.032,"COMPLUTENSE, AVENIDA, frente al 7"
