Identifier,Description,DistrictCode,DistrictName,same_as_wikidata_distrito,NeighborhoodCode,NeighborhoodName,same_as_wikidata_barrio,OperativeStatus,Address,same_as_wikidata_calle,Housenumber
528850,SITUADO-APARCABICICLETAS-CALLE-INFANTA-CATALINA-MICAELA-37,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,Valdefuentes,https://wikidata.org/entity/Q10388714,OPERATIVO,"CALLE INFANTA CATALINA MICAELA,37",,37
529108,SITUADO-APARCABICICLETAS-CALLE-EMMA-PENELLA-18,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,Valdefuentes,https://wikidata.org/entity/Q10388714,OPERATIVO,"Calle de Emma Penella, Madrid",https://wikidata.org/entity/Q29353384,18
529109,SITUADO-APARCABICICLETAS-CALLE-EMMA-PENELLA-2,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,Valdefuentes,https://wikidata.org/entity/Q10388714,OPERATIVO,"Calle de Emma Penella, Madrid",https://wikidata.org/entity/Q29353384,2
529110,SITUADO-APARCABICICLETAS-CALLE-JUAN-DANIEL-FULLAONDO-16-B,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,Valdefuentes,https://wikidata.org/entity/Q10388714,OPERATIVO,"CALLE JUAN DANIEL FULLAONDO,16B",,16B
529111,SITUADO-APARCABICICLETAS-CAMINO-VALDEHIGUERA-24,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,Valdefuentes,https://wikidata.org/entity/Q10388714,OPERATIVO,"CAMINO VALDEHIGUERA,24",,24
529112,SITUADO-APARCABICICLETAS-AVENIDA-NICETO-ALCALA-ZAMORA-43,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,Valdefuentes,https://wikidata.org/entity/Q10388714,OPERATIVO,"Avenida de Niceto Alcalá Zamora, Madrid",https://wikidata.org/entity/Q62107332,43
529113,SITUADO-APARCABICICLETAS-CALLE-PRINCIPE-CARLOS-36,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,Valdefuentes,https://wikidata.org/entity/Q10388714,OPERATIVO,"CALLE PRINCIPE CARLOS,36",,36
529114,SITUADO-APARCABICICLETAS-AVENIDA-MANOTERAS-46,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,Valdefuentes,https://wikidata.org/entity/Q10388714,OPERATIVO,"AVENIDA MANOTERAS,46",,46
529115,SITUADO-APARCABICICLETAS-AVENIDA-SAN-LUIS-148,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,159,Costillares,https://wikidata.org/entity/Q331385,OPERATIVO,"Avenida de San Luis, Madrid",https://wikidata.org/entity/Q54370814,148
529116,SITUADO-APARCABICICLETAS-CALLE-PURCHENA-22,16,Hortaleza,https://wikidata.org/entity/Q1928529,165,Apóstol Santiago,https://wikidata.org/entity/Q11906303,OPERATIVO,"CALLE PURCHENA,22",,22
529117,SITUADO-APARCABICICLETAS-CALLE-SOMONTIN-26,16,Hortaleza,https://wikidata.org/entity/Q1928529,165,Apóstol Santiago,https://wikidata.org/entity/Q11906303,OPERATIVO,"CALLE SOMONTIN,26",,26
529118,SITUADO-APARCABICICLETAS-CALLE-ABIZANDA-68,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,Pinar del Rey,https://wikidata.org/entity/Q10349788,OPERATIVO,"CALLE ABIZANDA,68",,68
529119,SITUADO-APARCABICICLETAS-CALLE-MAR-DE-ARAL-1,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,Pinar del Rey,https://wikidata.org/entity/Q10349788,OPERATIVO,"CALLE MAR DE ARAL,1",,1
529120,SITUADO-APARCABICICLETAS-CALLE-MAR-MENOR-25,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,Pinar del Rey,https://wikidata.org/entity/Q10349788,OPERATIVO,"CALLE MAR MENOR,25",,25
529121,SITUADO-APARCABICICLETAS-CALLE-MAR-AMARILLO-12,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,Pinar del Rey,https://wikidata.org/entity/Q10349788,OPERATIVO,"CALLE MAR AMARILLO,12",,12
529122,SITUADO-APARCABICICLETAS-CALLE-AREQUIPA-1,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,Canillas,https://wikidata.org/entity/Q9694341,OPERATIVO,"CALLE AREQUIPA,1",,1
529123,SITUADO-APARCABICICLETAS-CALLE-JAVIER-DEL-QUINTO-12,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,Canillas,https://wikidata.org/entity/Q9694341,OPERATIVO,"CALLE JAVIER DEL QUINTO,12",,12
529124,SITUADO-APARCABICICLETAS-CALLE-TORQUEMADA-5,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,Canillas,https://wikidata.org/entity/Q9694341,OPERATIVO,"CALLE TORQUEMADA,5",,5
529125,SITUADO-APARCABICICLETAS-CALLE-AYACUCHO-30,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,Pinar del Rey,https://wikidata.org/entity/Q10349788,OPERATIVO,"CALLE AYACUCHO,30",,30
529126,SITUADO-APARCABICICLETAS-CALLE-LAS-PEDROÑERAS-39,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,Canillas,https://wikidata.org/entity/Q9694341,OPERATIVO,"CALLE LAS PEDROÑERAS,39",,39
529127,SITUADO-APARCABICICLETAS-CALLE-AGUSTIN-DE-ITURBIDE-1,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,Pinar del Rey,https://wikidata.org/entity/Q10349788,OPERATIVO,"CALLE AGUSTIN DE ITURBIDE,1",,1
529128,SITUADO-APARCABICICLETAS-CALLE-RICARDO-SAN-JUAN-2,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,Canillas,https://wikidata.org/entity/Q9694341,OPERATIVO,"CALLE RICARDO SAN JUAN,2",,2
529129,SITUADO-APARCABICICLETAS-CARRETERA-CANILLAS-1,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,Canillas,https://wikidata.org/entity/Q9694341,OPERATIVO,"Carretera de Canillas, Madrid",https://wikidata.org/entity/Q28973490,1
529130,SITUADO-APARCABICICLETAS-CALLE-JAZMIN-15,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,159,Costillares,https://wikidata.org/entity/Q331385,OPERATIVO,"CALLE JAZMIN,15",,15
529131,SITUADO-APARCABICICLETAS-CALLE-SOMONTIN-59,16,Hortaleza,https://wikidata.org/entity/Q1928529,165,Apóstol Santiago,https://wikidata.org/entity/Q11906303,OPERATIVO,"CALLE SOMONTIN,59",,59
529132,SITUADO-APARCABICICLETAS-CALLE-ROSA-DE-CASTRO-17,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,Canillas,https://wikidata.org/entity/Q9694341,OPERATIVO,"CALLE ROSA DE CASTRO,17",,17
529133,SITUADO-APARCABICICLETAS-CALLE-PEONIAS-2,16,Hortaleza,https://wikidata.org/entity/Q1928529,161,Palomas,https://wikidata.org/entity/Q390460,OPERATIVO,"CALLE PEONIAS,2",,2
529134,SITUADO-APARCABICICLETAS-AVENIDA-PARTENON-5,21,Barajas,https://wikidata.org/entity/Q807230,215,Corralejos,https://wikidata.org/entity/Q10260772,OPERATIVO,"AVENIDA PARTENON,5",,5
529135,SITUADO-APARCABICICLETAS-AVENIDA-SEPTIMA-41,20,San Blas,https://wikidata.org/entity/Q2001937,206,Rejas,https://wikidata.org/entity/Q10359029,OPERATIVO,Seventh Avenue,https://wikidata.org/entity/Q109926,41
529136,SITUADO-APARCABICICLETAS-AVENIDA-SEXTA-6,20,San Blas,https://wikidata.org/entity/Q2001937,206,Rejas,https://wikidata.org/entity/Q10359029,OPERATIVO,Sixth Avenue,https://wikidata.org/entity/Q109873,6
529137,SITUADO-APARCABICICLETAS-CALLE-PIRRA-14,20,San Blas,https://wikidata.org/entity/Q2001937,206,Rejas,https://wikidata.org/entity/Q10359029,OPERATIVO,"CALLE PIRRA,14",,14
529138,SITUADO-APARCABICICLETAS-CALLE-ARCAUTE-4,20,San Blas,https://wikidata.org/entity/Q2001937,206,Rejas,https://wikidata.org/entity/Q10359029,OPERATIVO,"CALLE ARCAUTE,4",,4
529139,SITUADO-APARCABICICLETAS-CALLE-NAVARIDAS-7,20,San Blas,https://wikidata.org/entity/Q2001937,206,Rejas,https://wikidata.org/entity/Q10359029,OPERATIVO,"CALLE NAVARIDAS,7",,7
529140,SITUADO-APARCABICICLETAS-CALLE-BALANDRO-1,21,Barajas,https://wikidata.org/entity/Q807230,211,Alameda de Osuna,https://wikidata.org/entity/Q760737,OPERATIVO,"CALLE BALANDRO,1",,1
529141,SITUADO-APARCABICICLETAS-CALLE-MEDINA-DE-POMAR-12,21,Barajas,https://wikidata.org/entity/Q807230,212,Aeropuerto,https://wikidata.org/entity/Q9586697,OPERATIVO,"CALLE MEDINA DE POMAR,12",,12
529143,SITUADO-APARCABICICLETAS-CALLE-BERGANTIN-11,21,Barajas,https://wikidata.org/entity/Q807230,211,Alameda de Osuna,https://wikidata.org/entity/Q760737,OPERATIVO,"CALLE BERGANTIN,11",,11
529144,SITUADO-APARCABICICLETAS-CALLE-GALEON-27,21,Barajas,https://wikidata.org/entity/Q807230,211,Alameda de Osuna,https://wikidata.org/entity/Q760737,OPERATIVO,"CALLE GALEON,27",,27
529145,SITUADO-APARCABICICLETAS-CALLE-SAN-SEVERO-18,21,Barajas,https://wikidata.org/entity/Q807230,211,Alameda de Osuna,https://wikidata.org/entity/Q760737,OPERATIVO,"CALLE SAN SEVERO,18",,18
529146,SITUADO-APARCABICICLETAS-AVENIDA-LOGROÑO-70,21,Barajas,https://wikidata.org/entity/Q807230,211,Alameda de Osuna,https://wikidata.org/entity/Q760737,OPERATIVO,"AVENIDA LOGROÑO,70",,70
529147,SITUADO-APARCABICICLETAS-CALLE-TIMON-20,21,Barajas,https://wikidata.org/entity/Q807230,214,Timón,https://wikidata.org/entity/Q10382570,OPERATIVO,"CALLE TIMON,20",,20
529148,SITUADO-APARCABICICLETAS-AVENIDA-LOGROÑO-365,21,Barajas,https://wikidata.org/entity/Q807230,214,Timón,https://wikidata.org/entity/Q10382570,OPERATIVO,"AVENIDA LOGROÑO,365",,365
529149,SITUADO-APARCABICICLETAS-CALLE-ORION-3,21,Barajas,https://wikidata.org/entity/Q807230,213,Casco Histórico de Barajas,https://wikidata.org/entity/Q9701730,OPERATIVO,"CALLE ORION,3",,3
529150,SITUADO-APARCABICICLETAS-CALLE-BAHIA-DE-MALAGA-5,21,Barajas,https://wikidata.org/entity/Q807230,215,Corralejos,https://wikidata.org/entity/Q10260772,OPERATIVO,"CALLE BAHIA DE MALAGA,5",,5
529151,SITUADO-APARCABICICLETAS-GLORIETA-MAR-CARIBE-5,16,Hortaleza,https://wikidata.org/entity/Q1928529,161,Palomas,https://wikidata.org/entity/Q390460,OPERATIVO,"GLORIETA MAR CARIBE,5",,5
529152,SITUADO-APARCABICICLETAS-CALLE-GENERAL-ARANAZ-66,20,San Blas,https://wikidata.org/entity/Q2001937,208,Salvador,https://wikidata.org/entity/Q10367095,OPERATIVO,"CALLE GENERAL ARANAZ,66",,66
529153,SITUADO-APARCABICICLETAS-CALLE-MARQUES-DE-PORTUGALETE-13,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,155,San Pascual,https://wikidata.org/entity/Q165612,OPERATIVO,"CALLE MARQUES DE PORTUGALETE,13",,13
529154,SITUADO-APARCABICICLETAS-CALLE-ARTURO-SORIA-71,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,155,San Pascual,https://wikidata.org/entity/Q165612,OPERATIVO,calle de Arturo Soria,https://wikidata.org/entity/Q8255504,71
529155,SITUADO-APARCABICICLETAS-CALLE-JUAN-PEREZ-ZUÑIGA-36,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,154,Concepción,https://wikidata.org/entity/Q11915156,OPERATIVO,"CALLE JUAN PEREZ ZUÑIGA,36",,36
529156,SITUADO-APARCABICICLETAS-CALLE-ARTURO-SORIA-126,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,156,San Juan Bautista,https://wikidata.org/entity/Q165609,OPERATIVO,calle de Arturo Soria,https://wikidata.org/entity/Q8255504,126
529157,SITUADO-APARCABICICLETAS-CALLE-TORRECILLA-DEL-PUERTO-1,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,156,San Juan Bautista,https://wikidata.org/entity/Q165609,OPERATIVO,"CALLE TORRECILLA DEL PUERTO,1",,1
529158,SITUADO-APARCABICICLETAS-CALLE-DIEGO-AYLLON-8,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,156,San Juan Bautista,https://wikidata.org/entity/Q165609,OPERATIVO,"CALLE DIEGO AYLLON,8",,8
529159,SITUADO-APARCABICICLETAS-CALLE-TREVIANA-1,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,156,San Juan Bautista,https://wikidata.org/entity/Q165609,OPERATIVO,"CALLE TREVIANA,1",,1
529160,SITUADO-APARCABICICLETAS-CALLE-RAMIREZ-DE-ARELLANO-30,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,156,San Juan Bautista,https://wikidata.org/entity/Q165609,OPERATIVO,"CALLE RAMIREZ DE ARELLANO,30",,30
529161,SITUADO-APARCABICICLETAS-CALLE-SORZANO-1,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,156,San Juan Bautista,https://wikidata.org/entity/Q165609,OPERATIVO,"CALLE SORZANO,1",,1
529162,SITUADO-APARCABICICLETAS-CALLE-LOPEZ-DE-HOYOS-310,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,157,Colina,https://wikidata.org/entity/Q18475981,OPERATIVO,calle de López de Hoyos,https://wikidata.org/entity/Q27043844,310
529163,SITUADO-APARCABICICLETAS-CALLE-CARRIL-DEL-CONDE-57,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,Canillas,https://wikidata.org/entity/Q9694341,OPERATIVO,"CALLE CARRIL DEL CONDE,57",,57
529164,SITUADO-APARCABICICLETAS-CALLE-ANDORRA-30,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,Canillas,https://wikidata.org/entity/Q9694341,OPERATIVO,"CALLE ANDORRA,30",,30
529165,SITUADO-APARCABICICLETAS-CALLE-LOPEZ-DE-ARANDA-29,20,San Blas,https://wikidata.org/entity/Q2001937,208,Salvador,https://wikidata.org/entity/Q10367095,OPERATIVO,"CALLE LOPEZ DE ARANDA,29",,29
529166,SITUADO-APARCABICICLETAS-CALLE-MARIA-LOMBILLO-3,20,San Blas,https://wikidata.org/entity/Q2001937,208,Salvador,https://wikidata.org/entity/Q10367095,OPERATIVO,"CALLE MARIA LOMBILLO,3",,3
529167,SITUADO-APARCABICICLETAS-CALLE-LOPEZ-DE-ARANDA-5,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,154,Concepción,https://wikidata.org/entity/Q11915156,OPERATIVO,"CALLE LOPEZ DE ARANDA,5",,5
529168,SITUADO-APARCABICICLETAS-CALLE-ZIGIA-1,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,153,Quintana,https://wikidata.org/entity/Q71810,OPERATIVO,"CALLE ZIGIA,1",,1
529169,SITUADO-APARCABICICLETAS-CALLE-JOSE-DEL-HIERRO-5,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,154,Concepción,https://wikidata.org/entity/Q11915156,OPERATIVO,"Calle de José del Hierro, Madrid",https://wikidata.org/entity/Q29910699,5
529170,SITUADO-APARCABICICLETAS-CALLE-VIRGEN-DEL-SAGRARIO-22,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,153,Quintana,https://wikidata.org/entity/Q71810,OPERATIVO,"CALLE VIRGEN DEL SAGRARIO,22",,22
529171,SITUADO-APARCABICICLETAS-CALLE-JOSE-DEL-HIERRO-1,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,154,Concepción,https://wikidata.org/entity/Q11915156,OPERATIVO,"Calle de José del Hierro, Madrid",https://wikidata.org/entity/Q29910699,1
529172,SITUADO-APARCABICICLETAS-CALLE-DEMETRIO-LOPEZ-6,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,155,San Pascual,https://wikidata.org/entity/Q165612,OPERATIVO,"CALLE DEMETRIO LOPEZ,6",,6
529173,SITUADO-APARCABICICLETAS-AVENIDA-MARQUES-DE-CORBERA-6,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,Ventas,https://wikidata.org/entity/Q71762,OPERATIVO,"Avenida del Marqués de Corbera, Madrid",https://wikidata.org/entity/Q29168364,6
529174,SITUADO-APARCABICICLETAS-CALLE-NUESTRA-SEÑORA-DEL-VILLAR-6,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,Ventas,https://wikidata.org/entity/Q71762,OPERATIVO,"CALLE NUESTRA SEÑORA DEL VILLAR,6",,6
529175,SITUADO-APARCABICICLETAS-CALLE-SANTA-FELICIDAD-39,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,Ventas,https://wikidata.org/entity/Q71762,OPERATIVO,"CALLE SANTA FELICIDAD,39",,39
529176,SITUADO-APARCABICICLETAS-CALLE-SANTA-FELICIDAD-9,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,Ventas,https://wikidata.org/entity/Q71762,OPERATIVO,"CALLE SANTA FELICIDAD,9",,9
529177,SITUADO-APARCABICICLETAS-AVENIDA-MARQUES-DE-CORBERA-54,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,Ventas,https://wikidata.org/entity/Q71762,OPERATIVO,"Avenida del Marqués de Corbera, Madrid",https://wikidata.org/entity/Q29168364,54
529178,SITUADO-APARCABICICLETAS-AVENIDA-DAROCA-96,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,Ventas,https://wikidata.org/entity/Q71762,OPERATIVO,"Avenida de Daroca, Madrid",https://wikidata.org/entity/Q62107216,96
529179,SITUADO-APARCABICICLETAS-CALLE-SANTA-GENOVEVA-9,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,Ventas,https://wikidata.org/entity/Q71762,OPERATIVO,"CALLE SANTA GENOVEVA,9",,9
529180,SITUADO-APARCABICICLETAS-CALLE-AQUITANIA-7,20,San Blas,https://wikidata.org/entity/Q2001937,204,Arcos,https://wikidata.org/entity/Q9627876,OPERATIVO,"CALLE AQUITANIA,7",,7
529181,SITUADO-APARCABICICLETAS-AVENIDA-GUADALAJARA-4,20,San Blas,https://wikidata.org/entity/Q2001937,204,Arcos,https://wikidata.org/entity/Q9627876,OPERATIVO,"Avenida de Guadalajara, Madrid",https://wikidata.org/entity/Q52063521,4
529182,SITUADO-APARCABICICLETAS-CALLE-ARCOS-DE-JALON-22,20,San Blas,https://wikidata.org/entity/Q2001937,204,Arcos,https://wikidata.org/entity/Q9627876,OPERATIVO,"CALLE ARCOS DE JALON,22",,22
529183,SITUADO-APARCABICICLETAS-CALLE-ARCOS-DE-JALON-11,20,San Blas,https://wikidata.org/entity/Q2001937,204,Arcos,https://wikidata.org/entity/Q9627876,OPERATIVO,"CALLE ARCOS DE JALON,11",,11
529184,SITUADO-APARCABICICLETAS-AVENIDA-INSTITUCION-LIBRE-DE-ENSEÑANZA-131,20,San Blas,https://wikidata.org/entity/Q2001937,204,Arcos,https://wikidata.org/entity/Q9627876,OPERATIVO,"Avenida de la Institución Libre de Enseñanza, Madrid",https://wikidata.org/entity/Q5740959,131
529185,SITUADO-APARCABICICLETAS-AVENIDA-INSITUCION-LIBRE-DE-ENSEÑANZA-168,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,Pueblo Nuevo,https://wikidata.org/entity/Q71753,OPERATIVO,"Avenida de la Institución Libre de Enseñanza, Madrid",https://wikidata.org/entity/Q5740959,168
529186,SITUADO-APARCABICICLETAS-AVENIDA-INSTITUCION-LIBRE-DE-ENSEÑANZA-89,20,San Blas,https://wikidata.org/entity/Q2001937,203,Amposta,https://wikidata.org/entity/Q11905392,OPERATIVO,"Avenida de la Institución Libre de Enseñanza, Madrid",https://wikidata.org/entity/Q5740959,89
529187,SITUADO-APARCABICICLETAS-AVENIDA-INSTITUCION-LIBRE-DE-ENSEÑANZA-160,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,Pueblo Nuevo,https://wikidata.org/entity/Q71753,OPERATIVO,"Avenida de la Institución Libre de Enseñanza, Madrid",https://wikidata.org/entity/Q5740959,160
529188,SITUADO-APARCABICICLETAS-CALLE-FRANCISCO-LARGO-CABALLERO-4,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,Pueblo Nuevo,https://wikidata.org/entity/Q71753,OPERATIVO,"Calle de Francisco Largo Caballero, Madrid",https://wikidata.org/entity/Q62107131,4
529189,SITUADO-APARCABICICLETAS-AVENIDA-INSITUCION-LIBRE-DE-ENSEÑANZA-70,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,Pueblo Nuevo,https://wikidata.org/entity/Q71753,OPERATIVO,"Avenida de la Institución Libre de Enseñanza, Madrid",https://wikidata.org/entity/Q5740959,70
529190,SITUADO-APARCABICICLETAS-AVENIDA-INSTITUCION-LIBRE-DE-ENSEÑANZA-68,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,Pueblo Nuevo,https://wikidata.org/entity/Q71753,OPERATIVO,"Avenida de la Institución Libre de Enseñanza, Madrid",https://wikidata.org/entity/Q5740959,68
529191,SITUADO-APARCABICICLETAS-CALLE-ALBARRACIN-35,20,San Blas,https://wikidata.org/entity/Q2001937,201,Simancas,https://wikidata.org/entity/Q10371626,OPERATIVO,"CALLE ALBARRACIN,35",,35
529192,SITUADO-APARCABICICLETAS-CALLE-JULIAN-CAMARILLO-6,20,San Blas,https://wikidata.org/entity/Q2001937,201,Simancas,https://wikidata.org/entity/Q10371626,OPERATIVO,"CALLE JULIAN CAMARILLO,6",,6
529193,SITUADO-APARCABICICLETAS-AVENIDA-INSITUCION-LIBRE-DE-ENSEÑANZA-17-A,20,San Blas,https://wikidata.org/entity/Q2001937,201,Simancas,https://wikidata.org/entity/Q10371626,OPERATIVO,"Avenida de la Institución Libre de Enseñanza, Madrid",https://wikidata.org/entity/Q5740959,17A
529194,SITUADO-APARCABICICLETAS-CALLE-ALCALA-533,20,San Blas,https://wikidata.org/entity/Q2001937,208,Salvador,https://wikidata.org/entity/Q10367095,OPERATIVO,Alcalá Street,https://wikidata.org/entity/Q2424746,533
529195,SITUADO-APARCABICICLETAS-AVENIDA-VEINTICINCO-DE-SEPTIEMBRE-1,20,San Blas,https://wikidata.org/entity/Q2001937,208,Salvador,https://wikidata.org/entity/Q10367095,OPERATIVO,"Avenida del Veinticinco de Septiembre, Madrid",https://wikidata.org/entity/Q28973557,1
529196,SITUADO-APARCABICICLETAS-CALLE-SAN-ROMUALDO-17,20,San Blas,https://wikidata.org/entity/Q2001937,201,Simancas,https://wikidata.org/entity/Q10371626,OPERATIVO,"CALLE SAN ROMUALDO,17",,17
529197,SITUADO-APARCABICICLETAS-CALLE-ALCALA-558,20,San Blas,https://wikidata.org/entity/Q2001937,207,Canillejas,https://wikidata.org/entity/Q663013,OPERATIVO,Alcalá Street,https://wikidata.org/entity/Q2424746,558
529198,SITUADO-APARCABICICLETAS-CALLE-SAN-MARIANO-10,20,San Blas,https://wikidata.org/entity/Q2001937,207,Canillejas,https://wikidata.org/entity/Q663013,OPERATIVO,"CALLE SAN MARIANO,10",,10
529199,SITUADO-APARCABICICLETAS-CALLE-MUSAS-9,20,San Blas,https://wikidata.org/entity/Q2001937,207,Canillejas,https://wikidata.org/entity/Q663013,OPERATIVO,"CALLE MUSAS,9",,9
529200,SITUADO-APARCABICICLETAS-CALLE-MUSAS-11,20,San Blas,https://wikidata.org/entity/Q2001937,207,Canillejas,https://wikidata.org/entity/Q663013,OPERATIVO,"CALLE MUSAS,11",,11
529201,SITUADO-APARCABICICLETAS-AVENIDA-ARCENTALES-28,20,San Blas,https://wikidata.org/entity/Q2001937,205,Rosas,https://wikidata.org/entity/Q18880469,OPERATIVO,"Avenida de Arcentales, Madrid",https://wikidata.org/entity/Q56155322,28
529202,SITUADO-APARCABICICLETAS-CALLE-MIGUEL-YUSTE-64,20,San Blas,https://wikidata.org/entity/Q2001937,201,Simancas,https://wikidata.org/entity/Q10371626,OPERATIVO,"CALLE MIGUEL YUSTE,64",,64
529203,SITUADO-APARCABICICLETAS-CALLE-ARCOS-DE-JALON-120,20,San Blas,https://wikidata.org/entity/Q2001937,204,Arcos,https://wikidata.org/entity/Q9627876,OPERATIVO,"CALLE ARCOS DE JALON,120",,120
529204,SITUADO-APARCABICICLETAS-CALLE-CONSERVEROS-11,20,San Blas,https://wikidata.org/entity/Q2001937,204,Arcos,https://wikidata.org/entity/Q9627876,OPERATIVO,"CALLE CONSERVEROS,11",,11
529205,SITUADO-APARCABICICLETAS-CALLE-ALCONERA-2,20,San Blas,https://wikidata.org/entity/Q2001937,203,Amposta,https://wikidata.org/entity/Q11905392,OPERATIVO,"CALLE ALCONERA,2",,2
529206,SITUADO-APARCABICICLETAS-CALLE-ARCOS-DE-JALON-59,20,San Blas,https://wikidata.org/entity/Q2001937,202,Hellín,https://wikidata.org/entity/Q10294546,OPERATIVO,"CALLE ARCOS DE JALON,59",,59
529207,SITUADO-APARCABICICLETAS-AVENIDA-CANILLEJAS-A-VICALVARO-135,20,San Blas,https://wikidata.org/entity/Q2001937,205,Rosas,https://wikidata.org/entity/Q18880469,OPERATIVO,"AVENIDA CANILLEJAS A VICALVARO,135",,135
529209,SITUADO-APARCABICICLETAS-CALLE-BUDAPEST-11,20,San Blas,https://wikidata.org/entity/Q2001937,205,Rosas,https://wikidata.org/entity/Q18880469,OPERATIVO,"CALLE BUDAPEST,11",,11
529210,SITUADO-APARCABICICLETAS-AVENIDA-NIZA-8,20,San Blas,https://wikidata.org/entity/Q2001937,205,Rosas,https://wikidata.org/entity/Q18880469,OPERATIVO,"Avenida de Niza, Madrid",https://wikidata.org/entity/Q28972102,8
529211,SITUADO-APARCABICICLETAS-AVENIDA-NIZA-9,20,San Blas,https://wikidata.org/entity/Q2001937,205,Rosas,https://wikidata.org/entity/Q18880469,OPERATIVO,"Avenida de Niza, Madrid",https://wikidata.org/entity/Q28972102,9
529213,SITUADO-APARCABICICLETAS-CALLE-FRANCISCO-RIOJA-14,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,Pueblo Nuevo,https://wikidata.org/entity/Q71753,OPERATIVO,"CALLE FRANCISCO RIOJA,14",,14
529214,SITUADO-APARCABICICLETAS-CALLE-CANAL-DE-PANAMA-8,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,155,San Pascual,https://wikidata.org/entity/Q165612,OPERATIVO,"CALLE CANAL DE PANAMA,8",,8
529215,SITUADO-APARCABICICLETAS-CALLE-JOSE-DEL-HIERRO-17,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,154,Concepción,https://wikidata.org/entity/Q11915156,OPERATIVO,"Calle de José del Hierro, Madrid",https://wikidata.org/entity/Q29910699,17
529216,SITUADO-APARCABICICLETAS-CALLE-MIJANCAS-3,20,San Blas,https://wikidata.org/entity/Q2001937,206,Rejas,https://wikidata.org/entity/Q10359029,OPERATIVO,"CALLE MIJANCAS,3",,3
529218,SITUADO_APARCABICICLETAS-PABELLÓN-JESÚS-ROLLAN,12,Usera,https://wikidata.org/entity/Q953368,126,El Zofío,https://wikidata.org/entity/Q71751,OPERATIVO,"CALLE AVENA,11",,11
529221,SITUADO_APARCABICICLETAS-IES-FELIPE,14,Moratalaz,https://wikidata.org/entity/Q2076109,141,Pavones,https://wikidata.org/entity/Q71760,OPERATIVO,"CALLE VALDEBERNARDO,1",,1
